Date,x(uT),y(uT),z(uT)
2014-03-09 13:07:08.563,-27.119999,-18.66,-29.88
2014-03-09 13:07:08.583,-27.18,-18.9,-29.4
2014-03-09 13:07:08.603,-27.18,-19.14,-29.46
2014-03-09 13:07:08.627,-26.939999,-19.32,-29.4
2014-03-09 13:07:08.643,-27.119999,-19.38,-29.4
2014-03-09 13:07:08.663,-26.88,-19.5,-29.519999
2014-03-09 13:07:08.684,-26.82,-19.56,-29.699999
2014-03-09 13:07:08.704,-26.699999,-19.619999,-29.82
2014-03-09 13:07:08.724,-26.699999,-19.8,-30.0
2014-03-09 13:07:08.744,-26.4,-19.859999,-30.179998
2014-03-09 13:07:08.764,-26.16,-19.92,-30.24
2014-03-09 13:07:08.804,-26.16,-20.1,-30.179998
2014-03-09 13:07:08.824,-25.859999,-20.4,-30.3
2014-03-09 13:07:08.844,-25.859999,-20.64,-30.179998
2014-03-09 13:07:08.864,-25.56,-20.76,-30.119999
2014-03-09 13:07:08.884,-25.38,-20.82,-29.88
2014-03-09 13:07:08.905,-25.199999,-20.939999,-29.64
2014-03-09 13:07:08.925,-25.199999,-21.18,-29.58
2014-03-09 13:07:08.944,-25.38,-21.359999,-29.34
2014-03-09 13:07:08.964,-25.26,-21.66,-29.279999
2014-03-09 13:07:08.984,-25.32,-21.66,-28.92
2014-03-09 13:07:09.004,-25.32,-21.84,-28.859999
2014-03-09 13:07:09.025,-25.26,-21.539999,-29.4
2014-03-09 13:07:09.045,-25.32,-21.539999,-29.46
2014-03-09 13:07:09.065,-25.619999,-21.24,-30.0
2014-03-09 13:07:09.085,-25.5,-21.3,-30.06
2014-03-09 13:07:09.105,-25.14,-20.76,-30.72
2014-03-09 13:07:09.125,-25.26,-20.64,-30.84
2014-03-09 13:07:09.145,-24.9,-20.64,-31.14
2014-03-09 13:07:09.165,-24.66,-20.279999,-31.619999
2014-03-09 13:07:09.185,-24.84,-20.76,-31.08
2014-03-09 13:07:09.206,-24.84,-20.939999,-30.96
2014-03-09 13:07:09.226,-24.66,-21.48,-30.359999
2014-03-09 13:07:09.246,-24.72,-21.9,-29.939999
2014-03-09 13:07:09.266,-24.84,-22.74,-28.98
2014-03-09 13:07:09.285,-24.779999,-22.8,-28.68
2014-03-09 13:07:09.305,-25.14,-23.1,-28.26
2014-03-09 13:07:09.343,-25.439999,-23.699999,-27.48
2014-03-09 13:07:09.356,-25.5,-24.119999,-27.119999
2014-03-09 13:07:09.366,-25.619999,-24.3,-26.76
2014-03-09 13:07:09.385,-25.74,-24.42,-26.519999
2014-03-09 13:07:09.416,-25.92,-24.42,-26.58
2014-03-09 13:07:09.429,-25.92,-24.359999,-26.46
2014-03-09 13:07:09.444,-25.859999,-24.6,-26.4
2014-03-09 13:07:09.464,-25.859999,-24.96,-26.34
2014-03-09 13:07:09.484,-25.74,-25.08,-26.279999
2014-03-09 13:07:09.504,-25.859999,-24.96,-26.34
2014-03-09 13:07:09.524,-25.859999,-25.019999,-26.34
2014-03-09 13:07:09.544,-25.859999,-25.14,-26.34
2014-03-09 13:07:09.564,-25.92,-25.08,-26.16
2014-03-09 13:07:09.585,-25.98,-25.38,-26.279999
2014-03-09 13:07:09.605,-26.099998,-25.38,-26.22
2014-03-09 13:07:09.625,-26.16,-25.26,-25.92
2014-03-09 13:07:09.645,-26.16,-25.14,-25.68
2014-03-09 13:07:09.666,-26.099998,-25.26,-25.5
2014-03-09 13:07:09.686,-25.98,-25.5,-25.38
2014-03-09 13:07:09.706,-25.859999,-25.56,-25.199999
2014-03-09 13:07:09.726,-25.8,-25.68,-25.439999
2014-03-09 13:07:09.746,-25.68,-25.56,-25.32
2014-03-09 13:07:09.800,-25.439999,-25.56,-25.439999
2014-03-09 13:07:09.803,-25.5,-25.5,-25.26
2014-03-09 13:07:09.812,-25.439999,-25.619999,-25.439999
2014-03-09 13:07:09.832,-25.439999,-25.68,-25.619999
2014-03-09 13:07:09.861,-25.619999,-25.68,-25.74
2014-03-09 13:07:09.872,-25.68,-25.8,-25.8
2014-03-09 13:07:09.892,-25.619999,-25.859999,-25.56
2014-03-09 13:07:09.914,-25.74,-25.74,-25.38
2014-03-09 13:07:09.933,-25.859999,-25.92,-25.199999
2014-03-09 13:07:09.953,-25.8,-25.98,-25.32
2014-03-09 13:07:09.973,-25.8,-25.98,-25.199999
2014-03-09 13:07:09.993,-25.74,-25.98,-25.019999
2014-03-09 13:07:10.013,-25.619999,-25.92,-24.84
2014-03-09 13:07:10.033,-25.5,-25.98,-24.96
2014-03-09 13:07:10.053,-25.26,-25.98,-25.08
2014-03-09 13:07:10.073,-25.199999,-26.279999,-25.14
2014-03-09 13:07:10.093,-25.32,-26.099998,-25.08
2014-03-09 13:07:10.113,-25.32,-26.279999,-25.019999
2014-03-09 13:07:10.133,-25.56,-26.279999,-25.019999
2014-03-09 13:07:10.154,-25.619999,-26.46,-25.08
2014-03-09 13:07:10.182,-25.68,-26.64,-25.019999
2014-03-09 13:07:10.194,-25.8,-26.34,-24.779999
2014-03-09 13:07:10.214,-26.16,-26.519999,-24.84
2014-03-09 13:07:10.255,-26.099998,-26.34,-24.84
2014-03-09 13:07:10.259,-25.92,-26.519999,-24.9
2014-03-09 13:07:10.274,-25.859999,-26.64,-24.779999
2014-03-09 13:07:10.292,-25.619999,-26.76,-24.66
2014-03-09 13:07:10.313,-25.56,-26.58,-24.72
2014-03-09 13:07:10.333,-25.32,-26.64,-24.779999
2014-03-09 13:07:10.353,-25.14,-27.0,-24.84
2014-03-09 13:07:10.373,-24.84,-26.939999,-24.6
2014-03-09 13:07:10.393,-24.72,-27.0,-24.42
2014-03-09 13:07:10.413,-24.539999,-27.119999,-24.359999
2014-03-09 13:07:10.433,-24.48,-27.06,-24.539999
2014-03-09 13:07:10.453,-24.42,-27.18,-24.539999
2014-03-09 13:07:10.473,-24.3,-27.24,-24.3
2014-03-09 13:07:10.496,-24.48,-27.18,-24.18
2014-03-09 13:07:10.514,-24.3,-27.06,-23.939999
2014-03-09 13:07:10.535,-24.6,-27.3,-23.82
2014-03-09 13:07:10.554,-24.779999,-27.3,-23.939999
2014-03-09 13:07:10.574,-24.96,-27.599998,-24.119999
2014-03-09 13:07:10.595,-24.9,-27.66,-23.939999
2014-03-09 13:07:10.614,-25.019999,-27.539999,-23.76
2014-03-09 13:07:10.635,-25.26,-27.599998,-23.76
2014-03-09 13:07:10.655,-25.14,-27.72,-23.76
2014-03-09 13:07:10.675,-25.14,-27.9,-24.06
2014-03-09 13:07:10.695,-25.019999,-27.539999,-24.48
2014-03-09 13:07:10.715,-25.08,-27.0,-24.66
2014-03-09 13:07:10.735,-25.08,-26.699999,-24.72
2014-03-09 13:07:10.755,-25.08,-26.099998,-25.38
2014-03-09 13:07:10.775,-24.96,-25.98,-25.8
2014-03-09 13:07:10.793,-24.42,-25.68,-26.519999
2014-03-09 13:07:10.813,-24.779999,-25.32,-26.76
2014-03-09 13:07:10.833,-24.779999,-24.96,-26.88
2014-03-09 13:07:10.854,-24.66,-24.42,-27.539999
2014-03-09 13:07:10.874,-24.6,-24.779999,-27.3
2014-03-09 13:07:10.899,-24.66,-24.72,-27.0
2014-03-09 13:07:10.914,-24.779999,-25.32,-26.279999
2014-03-09 13:07:10.934,-24.779999,-25.439999,-25.92
2014-03-09 13:07:10.964,-25.019999,-25.74,-25.38
2014-03-09 13:07:10.977,-24.96,-26.099998,-25.26
2014-03-09 13:07:10.994,-25.14,-26.099998,-24.9
2014-03-09 13:07:11.014,-25.32,-26.88,-23.939999
2014-03-09 13:07:11.035,-25.5,-27.119999,-23.76
2014-03-09 13:07:11.055,-25.439999,-27.18,-23.88
2014-03-09 13:07:11.075,-25.5,-27.119999,-23.88
2014-03-09 13:07:11.095,-25.619999,-27.06,-24.06
2014-03-09 13:07:11.115,-25.68,-27.0,-23.88
2014-03-09 13:07:11.135,-25.74,-26.939999,-23.88
2014-03-09 13:07:11.155,-25.74,-26.88,-23.939999
2014-03-09 13:07:11.175,-25.859999,-26.88,-24.06
2014-03-09 13:07:11.196,-25.56,-26.76,-24.24
2014-03-09 13:07:11.216,-25.5,-26.699999,-24.24
2014-03-09 13:07:11.236,-25.439999,-26.64,-24.3
2014-03-09 13:07:11.256,-25.439999,-26.64,-24.359999
2014-03-09 13:07:11.276,-25.5,-26.699999,-24.48
2014-03-09 13:07:11.295,-25.32,-26.699999,-24.539999
2014-03-09 13:07:11.322,-25.38,-26.82,-24.48
2014-03-09 13:07:11.334,-25.38,-26.64,-24.539999
2014-03-09 13:07:11.354,-25.56,-26.58,-24.539999
2014-03-09 13:07:11.373,-25.68,-26.82,-24.48
2014-03-09 13:07:11.414,-25.619999,-26.88,-24.42
2014-03-09 13:07:11.434,-25.56,-26.88,-24.42
2014-03-09 13:07:11.454,-25.56,-26.939999,-24.18
2014-03-09 13:07:11.474,-25.56,-27.0,-24.06
2014-03-09 13:07:11.494,-25.5,-26.939999,-24.119999
2014-03-09 13:07:11.514,-25.439999,-27.06,-24.06
2014-03-09 13:07:11.534,-25.439999,-27.0,-24.24
2014-03-09 13:07:11.554,-25.38,-26.88,-24.24
2014-03-09 13:07:11.576,-25.26,-26.88,-24.18
2014-03-09 13:07:11.594,-25.26,-27.0,-24.359999
2014-03-09 13:07:11.616,-25.26,-26.88,-24.42
2014-03-09 13:07:11.635,-25.019999,-26.88,-24.72
2014-03-09 13:07:11.655,-24.84,-27.06,-24.539999
2014-03-09 13:07:11.675,-24.779999,-27.119999,-24.66
2014-03-09 13:07:11.695,-24.66,-27.06,-24.539999
2014-03-09 13:07:11.715,-24.66,-27.24,-24.6
2014-03-09 13:07:11.735,-24.84,-27.42,-24.72
2014-03-09 13:07:11.755,-24.84,-27.18,-24.539999
2014-03-09 13:07:11.775,-24.779999,-27.24,-24.539999
2014-03-09 13:07:11.793,-24.96,-27.24,-24.6
2014-03-09 13:07:11.813,-25.26,-27.24,-24.72
2014-03-09 13:07:11.833,-25.32,-27.18,-24.779999
2014-03-09 13:07:11.853,-25.38,-27.18,-24.66
2014-03-09 13:07:11.873,-25.5,-27.18,-24.9
2014-03-09 13:07:11.893,-25.439999,-27.119999,-24.84
2014-03-09 13:07:11.913,-25.08,-27.24,-24.72
2014-03-09 13:07:11.934,-25.14,-27.3,-24.84
2014-03-09 13:07:11.954,-25.14,-27.359999,-24.66
2014-03-09 13:07:11.974,-24.96,-27.359999,-24.66
2014-03-09 13:07:11.995,-24.96,-27.42,-24.539999
2014-03-09 13:07:12.015,-24.9,-27.42,-24.6
2014-03-09 13:07:12.035,-24.84,-27.42,-24.359999
2014-03-09 13:07:12.055,-24.84,-27.359999,-24.359999
2014-03-09 13:07:12.075,-25.32,-27.3,-24.42
2014-03-09 13:07:12.103,-25.26,-27.119999,-24.18
2014-03-09 13:07:12.116,-25.26,-27.06,-24.119999
2014-03-09 13:07:12.136,-25.32,-27.0,-23.939999
2014-03-09 13:07:12.155,-25.38,-26.88,-24.06
2014-03-09 13:07:12.175,-25.439999,-26.939999,-23.88
2014-03-09 13:07:12.195,-25.74,-26.82,-23.939999
2014-03-09 13:07:12.215,-25.68,-26.699999,-23.939999
2014-03-09 13:07:12.235,-25.8,-26.699999,-23.82
2014-03-09 13:07:12.256,-26.039999,-26.519999,-23.939999
2014-03-09 13:07:12.276,-26.34,-26.4,-23.82
2014-03-09 13:07:12.294,-26.58,-26.16,-23.939999
2014-03-09 13:07:12.314,-26.939999,-25.8,-24.0
2014-03-09 13:07:12.334,-27.24,-25.32,-24.66
2014-03-09 13:07:12.357,-27.24,-24.9,-24.72
2014-03-09 13:07:12.374,-27.599998,-24.359999,-25.08
2014-03-09 13:07:12.396,-27.599998,-23.939999,-25.56
2014-03-09 13:07:12.414,-27.66,-23.34,-25.98
2014-03-09 13:07:12.434,-27.48,-23.16,-26.4
2014-03-09 13:07:12.454,-27.42,-22.68,-26.88
2014-03-09 13:07:12.475,-27.539999,-22.38,-26.82
2014-03-09 13:07:12.495,-27.66,-21.66,-27.0
2014-03-09 13:07:12.519,-28.08,-21.66,-26.699999
2014-03-09 13:07:12.546,-28.38,-21.96,-25.859999
2014-03-09 13:07:12.562,-28.74,-22.08,-24.779999
2014-03-09 13:07:12.582,-29.16,-23.039999,-22.98
2014-03-09 13:07:12.602,-29.82,-23.58,-21.18
2014-03-09 13:07:12.623,-30.359999,-24.42,-19.5
2014-03-09 13:07:12.647,-30.72,-24.96,-18.6
2014-03-09 13:07:12.664,-30.9,-25.8,-17.4
2014-03-09 13:07:12.684,-30.779999,-26.099998,-17.1
2014-03-09 13:07:12.706,-30.66,-26.039999,-17.22
2014-03-09 13:07:12.750,-30.779999,-26.46,-17.82
2014-03-09 13:07:12.783,-30.66,-26.16,-19.02
2014-03-09 13:07:12.785,-30.179998,-25.619999,-20.52
2014-03-09 13:07:12.807,-29.58,-25.199999,-22.02
2014-03-09 13:07:12.823,-29.039999,-25.14,-23.039999
2014-03-09 13:07:12.825,-28.5,-25.38,-23.939999
2014-03-09 13:07:12.847,-27.9,-25.5,-24.72
2014-03-09 13:07:12.862,-27.24,-25.74,-25.38
2014-03-09 13:07:12.881,-26.58,-26.099998,-25.5
2014-03-09 13:07:12.901,-25.8,-26.16,-25.92
2014-03-09 13:07:12.921,-25.32,-26.58,-26.099998
2014-03-09 13:07:12.941,-24.9,-27.119999,-26.039999
2014-03-09 13:07:12.962,-24.48,-27.24,-25.98
2014-03-09 13:07:12.982,-24.06,-27.359999,-25.98
2014-03-09 13:07:13.002,-23.699999,-27.359999,-26.22
2014-03-09 13:07:13.022,-23.4,-27.24,-26.46
2014-03-09 13:07:13.043,-22.98,-26.88,-27.06
2014-03-09 13:07:13.062,-22.619999,-26.76,-27.359999
2014-03-09 13:07:13.083,-22.14,-26.4,-27.9
2014-03-09 13:07:13.116,-22.02,-26.099998,-28.5
2014-03-09 13:07:13.181,-21.72,-25.98,-28.92
2014-03-09 13:07:13.186,-21.66,-25.98,-29.279999
2014-03-09 13:07:13.192,-21.42,-26.16,-29.279999
2014-03-09 13:07:13.210,-21.359999,-26.46,-29.099998
2014-03-09 13:07:13.296,-21.18,-27.0,-28.439999
2014-03-09 13:07:13.301,-21.3,-27.66,-27.84
2014-03-09 13:07:13.307,-21.3,-28.8,-27.06
2014-03-09 13:07:13.311,-21.24,-29.58,-25.68
2014-03-09 13:07:13.317,-21.0,-30.72,-24.24
2014-03-09 13:07:13.324,-20.58,-32.04,-22.5
2014-03-09 13:07:13.329,-19.619999,-33.54,-20.22
2014-03-09 13:07:13.348,-18.18,-35.219997,-17.22
2014-03-09 13:07:13.368,-16.26,-36.78,-13.559999
2014-03-09 13:07:13.386,-13.86,-38.219997,-8.88
2014-03-09 13:07:13.407,-11.7,-38.76,-3.24
2014-03-09 13:07:13.425,-9.719999,-38.76,2.7
2014-03-09 13:07:13.446,-8.34,-37.98,8.82
2014-03-09 13:07:13.466,-7.62,-36.66,14.82
2014-03-09 13:07:13.486,-8.099999,-34.86,20.4
2014-03-09 13:07:13.506,-9.059999,-32.7,24.96
2014-03-09 13:07:13.526,-10.74,-30.48,28.56
2014-03-09 13:07:13.546,-12.9,-28.14,30.96
2014-03-09 13:07:13.566,-14.94,-26.519999,32.34
2014-03-09 13:07:13.588,-16.74,-25.439999,33.18
2014-03-09 13:07:13.609,-18.24,-24.66,33.36
2014-03-09 13:07:13.627,-19.02,-23.88,33.899998
2014-03-09 13:07:13.648,-19.199999,-22.92,34.26
2014-03-09 13:07:13.668,-19.38,-21.66,34.86
2014-03-09 13:07:13.687,-19.859999,-20.1,35.219997
2014-03-09 13:07:13.708,-20.22,-18.42,35.7
2014-03-09 13:07:13.728,-20.699999,-16.38,36.48
2014-03-09 13:07:13.748,-21.18,-14.219999,37.14
2014-03-09 13:07:13.768,-21.66,-11.88,37.8
2014-03-09 13:07:13.788,-22.32,-9.12,38.04
2014-03-09 13:07:13.808,-23.34,-6.3599997,38.34
2014-03-09 13:07:13.828,-24.06,-3.48,38.399998
2014-03-09 13:07:13.848,-24.48,-0.65999997,38.64
2014-03-09 13:07:13.869,-25.019999,2.6399999,38.64
2014-03-09 13:07:13.892,-25.439999,5.8799996,38.28
2014-03-09 13:07:13.910,-25.92,9.36,37.5
2014-03-09 13:07:13.929,-26.279999,13.259999,36.48
2014-03-09 13:07:13.951,-26.699999,16.92,34.92
2014-03-09 13:07:13.970,-27.3,19.38,33.3
2014-03-09 13:07:13.991,-28.439999,20.46,31.619999
2014-03-09 13:07:14.009,-29.64,21.3,29.82
2014-03-09 13:07:14.030,-31.019999,21.6,28.439999
2014-03-09 13:07:14.050,-31.92,21.779999,26.939999
2014-03-09 13:07:14.070,-32.579998,21.96,26.039999
2014-03-09 13:07:14.090,-33.36,21.42,25.92
2014-03-09 13:07:14.111,-33.84,20.46,26.039999
2014-03-09 13:07:14.131,-33.78,20.1,26.4
2014-03-09 13:07:14.150,-33.3,20.699999,26.699999
2014-03-09 13:07:14.170,-33.059998,21.359999,27.18
2014-03-09 13:07:14.202,-32.399998,21.84,27.48
2014-03-09 13:07:14.216,-32.04,22.32,28.019999
2014-03-09 13:07:14.231,-31.74,22.32,28.32
2014-03-09 13:07:14.251,-31.439999,22.439999,28.32
2014-03-09 13:07:14.271,-31.14,22.74,28.619999
2014-03-09 13:07:14.292,-31.14,22.98,28.619999
2014-03-09 13:07:14.314,-31.26,23.34,28.619999
2014-03-09 13:07:14.332,-30.779999,23.699999,28.8
2014-03-09 13:07:14.380,-30.42,24.06,28.92
2014-03-09 13:07:14.390,-30.0,24.48,29.22
2014-03-09 13:07:14.399,-29.4,24.6,29.64
2014-03-09 13:07:14.414,-28.8,24.84,29.939999
2014-03-09 13:07:14.435,-28.38,25.019999,30.3
2014-03-09 13:07:14.456,-27.84,25.32,30.84
2014-03-09 13:07:14.475,-27.24,25.38,31.26
2014-03-09 13:07:14.499,-27.06,25.38,31.56
2014-03-09 13:07:14.515,-26.699999,25.32,31.98
2014-03-09 13:07:14.535,-26.279999,25.019999,32.399998
2014-03-09 13:07:14.553,-26.16,25.019999,32.7
2014-03-09 13:07:14.575,-26.039999,24.84,33.18
2014-03-09 13:07:14.604,-25.92,24.539999,33.54
2014-03-09 13:07:14.622,-25.619999,24.06,33.96
2014-03-09 13:07:14.636,-24.96,23.46,34.5
2014-03-09 13:07:14.660,-24.359999,23.039999,35.04
2014-03-09 13:07:14.680,-23.699999,22.619999,35.76
2014-03-09 13:07:14.700,-23.22,21.84,36.059998
2014-03-09 13:07:14.717,-22.859999,21.24,36.42
2014-03-09 13:07:14.740,-22.56,20.82,36.719997
2014-03-09 13:07:14.760,-22.08,20.52,37.079998
2014-03-09 13:07:14.777,-21.9,20.22,37.26
2014-03-09 13:07:14.800,-21.84,20.16,37.44
2014-03-09 13:07:14.819,-21.72,20.16,37.559998
2014-03-09 13:07:14.841,-21.84,19.92,37.44
2014-03-09 13:07:14.857,-22.199999,20.46,37.44
2014-03-09 13:07:14.879,-22.199999,20.58,37.559998
2014-03-09 13:07:14.901,-22.08,20.58,37.559998
2014-03-09 13:07:14.916,-22.26,20.4,37.38
2014-03-09 13:07:14.936,-22.32,20.279999,37.26
2014-03-09 13:07:14.956,-22.5,20.22,37.14
2014-03-09 13:07:14.976,-22.56,20.039999,37.079998
2014-03-09 13:07:14.996,-22.619999,20.46,37.079998
2014-03-09 13:07:15.017,-22.68,20.46,36.899998
2014-03-09 13:07:15.037,-22.92,20.64,36.719997
2014-03-09 13:07:15.059,-23.22,20.88,36.66
2014-03-09 13:07:15.077,-23.4,21.06,36.719997
2014-03-09 13:07:15.098,-23.519999,21.359999,36.78
2014-03-09 13:07:15.118,-23.58,21.66,36.6
2014-03-09 13:07:15.140,-23.76,21.96,36.66
2014-03-09 13:07:15.159,-24.0,22.08,36.719997
2014-03-09 13:07:15.179,-24.06,22.14,36.48
2014-03-09 13:07:15.199,-24.06,22.14,36.42
2014-03-09 13:07:15.219,-24.06,22.199999,36.0
2014-03-09 13:07:15.240,-24.06,22.26,36.0
2014-03-09 13:07:15.259,-24.119999,22.5,35.64
2014-03-09 13:07:15.279,-24.3,22.5,35.52
2014-03-09 13:07:15.301,-24.359999,22.439999,35.219997
2014-03-09 13:07:15.321,-24.359999,22.439999,34.8
2014-03-09 13:07:15.340,-24.359999,22.56,34.86
2014-03-09 13:07:15.360,-24.359999,22.74,34.62
2014-03-09 13:07:15.381,-24.48,22.92,34.8
2014-03-09 13:07:15.401,-24.539999,23.16,34.559998
2014-03-09 13:07:15.420,-24.48,23.279999,34.739998
2014-03-09 13:07:15.442,-24.42,23.519999,34.62
2014-03-09 13:07:15.461,-24.42,23.699999,34.44
2014-03-09 13:07:15.481,-24.42,23.82,34.5
2014-03-09 13:07:15.502,-24.359999,23.939999,34.14
2014-03-09 13:07:15.523,-24.42,23.88,34.14
2014-03-09 13:07:15.543,-24.42,23.88,34.02
2014-03-09 13:07:15.561,-24.48,23.88,33.96
2014-03-09 13:07:15.581,-24.42,23.699999,33.96
2014-03-09 13:07:15.601,-24.359999,23.64,34.14
2014-03-09 13:07:15.621,-24.24,23.519999,34.44
2014-03-09 13:07:15.641,-24.359999,23.46,34.38
2014-03-09 13:07:15.661,-24.42,23.22,34.739998
2014-03-09 13:07:15.681,-24.359999,23.039999,34.86
2014-03-09 13:07:15.702,-24.359999,22.74,34.98
2014-03-09 13:07:15.722,-24.359999,22.56,35.28
2014-03-09 13:07:15.743,-24.3,22.439999,35.219997
2014-03-09 13:07:15.762,-24.359999,22.38,35.399998
2014-03-09 13:07:15.783,-24.359999,22.32,35.399998
2014-03-09 13:07:15.802,-24.18,22.38,35.399998
2014-03-09 13:07:15.822,-24.18,22.56,35.46
2014-03-09 13:07:15.842,-24.119999,22.56,35.579998
2014-03-09 13:07:15.863,-24.24,22.619999,35.46
2014-03-09 13:07:15.883,-24.18,22.619999,35.28
2014-03-09 13:07:15.904,-24.3,22.859999,35.16
2014-03-09 13:07:15.923,-24.3,22.859999,34.92
2014-03-09 13:07:15.943,-24.48,23.039999,34.86
2014-03-09 13:07:15.964,-24.6,22.98,34.8
2014-03-09 13:07:15.984,-24.72,22.859999,34.86
2014-03-09 13:07:16.004,-24.72,23.039999,34.68
2014-03-09 13:07:16.024,-24.539999,23.22,34.8
2014-03-09 13:07:16.044,-24.539999,23.16,34.62
2014-03-09 13:07:16.064,-24.6,23.1,34.5
2014-03-09 13:07:16.084,-24.539999,23.46,34.32
2014-03-09 13:07:16.105,-24.6,23.519999,34.32
2014-03-09 13:07:16.125,-24.66,23.519999,34.14
2014-03-09 13:07:16.145,-24.6,23.76,34.02
2014-03-09 13:07:16.165,-24.6,24.0,34.02
2014-03-09 13:07:16.185,-24.72,24.06,33.719997
2014-03-09 13:07:16.219,-24.96,24.359999,33.66
2014-03-09 13:07:16.235,-24.9,24.6,33.42
2014-03-09 13:07:16.254,-25.26,24.42,33.54
2014-03-09 13:07:16.272,-25.26,24.3,33.239998
2014-03-09 13:07:16.293,-25.08,24.42,33.239998
2014-03-09 13:07:16.316,-25.199999,24.18,33.12
2014-03-09 13:07:16.339,-25.26,23.88,33.239998
2014-03-09 13:07:16.353,-25.32,23.82,33.36
2014-03-09 13:07:16.380,-25.14,23.46,33.48
2014-03-09 13:07:16.397,-25.32,23.4,33.78
2014-03-09 13:07:16.420,-25.32,23.1,33.719997
2014-03-09 13:07:16.440,-25.32,23.16,34.079998
2014-03-09 13:07:16.457,-25.56,23.039999,34.44
2014-03-09 13:07:16.476,-25.74,23.16,34.38
2014-03-09 13:07:16.499,-25.8,23.16,34.14
2014-03-09 13:07:16.518,-25.98,23.039999,33.899998
2014-03-09 13:07:16.536,-26.4,22.98,33.66
2014-03-09 13:07:16.559,-26.519999,22.98,33.48
2014-03-09 13:07:16.579,-26.699999,23.1,33.3
2014-03-09 13:07:16.603,-26.88,23.34,33.0
2014-03-09 13:07:16.616,-27.06,23.34,32.399998
