Date,xsin(theta/2),ysin(theta/2),zsin(theta/2)
2014-03-09 15:36:08.594,-0.3067147,-0.37028655,0.03182305
2014-03-09 15:36:08.621,-0.36923602,-0.35656694,-0.03343584
2014-03-09 15:36:08.637,-0.4042777,-0.34236956,-0.09098518
2014-03-09 15:36:08.665,-0.43195087,-0.30591342,-0.18879628
2014-03-09 15:36:08.679,-0.4389364,-0.27788582,-0.2588361
2014-03-09 15:36:08.697,-0.4552749,-0.2538185,-0.29902795
2014-03-09 15:36:08.729,-0.4849158,-0.22298117,-0.35438678
2014-03-09 15:36:08.739,-0.50935394,-0.19080563,-0.38383868
2014-03-09 15:36:08.769,-0.5255246,-0.16304155,-0.40958405
2014-03-09 15:36:08.775,-0.52640736,-0.14693843,-0.4319756
2014-03-09 15:36:08.799,-0.5329866,-0.124275394,-0.4519612
2014-03-09 15:36:08.820,-0.5360075,-0.10602264,-0.4701486
2014-03-09 15:36:08.835,-0.5325024,-0.08976542,-0.4782272
2014-03-09 15:36:08.855,-0.5201543,-0.08460044,-0.48873442
2014-03-09 15:36:08.878,-0.49631247,-0.09292553,-0.50337523
2014-03-09 15:36:08.897,-0.47351825,-0.10208187,-0.5193969
2014-03-09 15:36:08.918,-0.4512127,-0.111921825,-0.53777444
2014-03-09 15:36:08.939,-0.41501006,-0.13302003,-0.5591302
2014-03-09 15:36:08.965,-0.38362184,-0.15063222,-0.5835537
2014-03-09 15:36:08.985,-0.363909,-0.15786624,-0.60613793
2014-03-09 15:36:09.018,-0.3491042,-0.15398903,-0.6372175
2014-03-09 15:36:09.025,-0.3365654,-0.14174736,-0.6594721
2014-03-09 15:36:09.050,-0.3232632,-0.12755527,-0.6814279
2014-03-09 15:36:09.070,-0.30963424,-0.11738948,-0.697559
2014-03-09 15:36:09.087,-0.29899284,-0.10362559,-0.712532
2014-03-09 15:36:09.114,-0.30116618,-0.0768943,-0.7269393
2014-03-09 15:36:09.128,-0.2936997,-0.06739019,-0.7350305
2014-03-09 15:36:09.148,-0.28380507,-0.06507242,-0.7408804
2014-03-09 15:36:09.168,-0.27348503,-0.06856165,-0.7447182
2014-03-09 15:36:09.187,-0.26519793,-0.073204525,-0.7485278
2014-03-09 15:36:09.218,-0.2680806,-0.073523216,-0.75277
2014-03-09 15:36:09.240,-0.2749016,-0.07329573,-0.756478
2014-03-09 15:36:09.271,-0.28468728,-0.07302796,-0.7608372
2014-03-09 15:36:09.286,-0.29123703,-0.074049786,-0.7637442
2014-03-09 15:36:09.306,-0.29228672,-0.07837425,-0.7677816
2014-03-09 15:36:09.319,-0.2911218,-0.08327631,-0.77053744
2014-03-09 15:36:09.335,-0.2952971,-0.08963952,-0.77055186
2014-03-09 15:36:09.347,-0.30616382,-0.09681544,-0.7686078
2014-03-09 15:36:09.365,-0.3131951,-0.10994144,-0.7669404
2014-03-09 15:36:09.386,-0.30991372,-0.14308536,-0.7656534
2014-03-09 15:36:09.405,-0.31239173,-0.17644425,-0.7545802
2014-03-09 15:36:09.426,-0.32158613,-0.21416265,-0.7358393
2014-03-09 15:36:09.446,-0.33955893,-0.25868577,-0.70990974
2014-03-09 15:36:09.465,-0.35284412,-0.2972517,-0.68217874
2014-03-09 15:36:09.485,-0.364123,-0.32358482,-0.6584576
2014-03-09 15:36:09.505,-0.374448,-0.340011,-0.6384462
2014-03-09 15:36:09.527,-0.3994889,-0.34045607,-0.6273283
2014-03-09 15:36:09.546,-0.42064646,-0.3418048,-0.6198119
2014-03-09 15:36:09.568,-0.43761495,-0.34729582,-0.61507523
2014-03-09 15:36:09.596,-0.44800365,-0.35550052,-0.61117893
2014-03-09 15:36:09.618,-0.45902127,-0.3394176,-0.6253429
2014-03-09 15:36:09.626,-0.4705587,-0.3118557,-0.6461296
2014-03-09 15:36:09.645,-0.47868162,-0.28431252,-0.66442484
2014-03-09 15:36:09.666,-0.46831354,-0.27600276,-0.6715513
2014-03-09 15:36:09.686,-0.45820704,-0.27083394,-0.6753024
2014-03-09 15:36:09.707,-0.44635734,-0.26715356,-0.67788035
2014-03-09 15:36:09.726,-0.43085,-0.26251462,-0.6800031
2014-03-09 15:36:09.749,-0.40108073,-0.26457456,-0.67939675
2014-03-09 15:36:09.772,-0.3787401,-0.2658437,-0.6748227
2014-03-09 15:36:09.788,-0.36714515,-0.27628276,-0.6636156
2014-03-09 15:36:09.807,-0.36386138,-0.2859298,-0.65232384
2014-03-09 15:36:09.827,-0.36645785,-0.2867351,-0.64564586
2014-03-09 15:36:09.847,-0.36707103,-0.28269166,-0.6436501
2014-03-09 15:36:09.867,-0.3688844,-0.27420467,-0.644996
2014-03-09 15:36:09.886,-0.37064192,-0.26245084,-0.648591
2014-03-09 15:36:09.907,-0.37091953,-0.25220624,-0.6523451
2014-03-09 15:36:09.929,-0.3711096,-0.24270546,-0.6558271
2014-03-09 15:36:09.950,-0.37099692,-0.23273337,-0.65910435
2014-03-09 15:36:09.974,-0.36719504,-0.22659,-0.66121864
2014-03-09 15:36:09.991,-0.36252233,-0.22344537,-0.66242385
2014-03-09 15:36:10.011,-0.35651675,-0.22269069,-0.6645831
2014-03-09 15:36:10.042,-0.3485201,-0.22422446,-0.6678705
2014-03-09 15:36:10.055,-0.34368673,-0.2258174,-0.66931486
2014-03-09 15:36:10.072,-0.33501074,-0.22661589,-0.67281413
2014-03-09 15:36:10.092,-0.32626575,-0.22639734,-0.6766127
2014-03-09 15:36:10.120,-0.31932107,-0.22542273,-0.6804439
2014-03-09 15:36:10.136,-0.3177489,-0.22386195,-0.68274313
2014-03-09 15:36:10.152,-0.3180281,-0.22249217,-0.6849288
2014-03-09 15:36:10.172,-0.31951758,-0.21962121,-0.6873491
2014-03-09 15:36:10.189,-0.3210729,-0.21591838,-0.6901037
2014-03-09 15:36:10.211,-0.32524294,-0.21013288,-0.6926366
2014-03-09 15:36:10.233,-0.33069396,-0.20533511,-0.6943169
2014-03-09 15:36:10.252,-0.338006,-0.20208956,-0.6948641
2014-03-09 15:36:10.269,-0.34598458,-0.20099816,-0.6941943
2014-03-09 15:36:10.296,-0.34864506,-0.20048694,-0.6940317
2014-03-09 15:36:10.312,-0.35120708,-0.1975603,-0.6950489
2014-03-09 15:36:10.325,-0.35414574,-0.19201507,-0.6971727
2014-03-09 15:36:10.346,-0.3578776,-0.1843322,-0.70004547
2014-03-09 15:36:10.371,-0.36334452,-0.17730582,-0.7021112
2014-03-09 15:36:10.387,-0.36712393,-0.17296714,-0.7033456
2014-03-09 15:36:10.406,-0.37027058,-0.16862193,-0.7040833
2014-03-09 15:36:10.425,-0.37316248,-0.16225593,-0.7053488
2014-03-09 15:36:10.447,-0.37663153,-0.15422848,-0.7068596
2014-03-09 15:36:10.466,-0.3808094,-0.14762972,-0.7076793
2014-03-09 15:36:10.485,-0.3857839,-0.14380476,-0.70690835
2014-03-09 15:36:10.505,-0.39122593,-0.14326048,-0.70450515
2014-03-09 15:36:10.529,-0.39561805,-0.14613448,-0.7012243
2014-03-09 15:36:10.548,-0.3981703,-0.15120982,-0.6989565
2014-03-09 15:36:10.568,-0.3996973,-0.1578177,-0.69742066
2014-03-09 15:36:10.588,-0.4013816,-0.16476555,-0.6962528
2014-03-09 15:36:10.610,-0.4054222,-0.16999553,-0.694195
2014-03-09 15:36:10.631,-0.40897238,-0.17505743,-0.69194764
2014-03-09 15:36:10.648,-0.41059402,-0.17810081,-0.69065315
2014-03-09 15:36:10.674,-0.41033465,-0.18238546,-0.6897985
2014-03-09 15:36:10.687,-0.41102332,-0.18477586,-0.69003296
2014-03-09 15:36:10.706,-0.41353327,-0.1867179,-0.68995607
2014-03-09 15:36:10.730,-0.41647115,-0.18866512,-0.68933547
2014-03-09 15:36:10.746,-0.4142898,-0.18646449,-0.69108737
2014-03-09 15:36:10.767,-0.4120267,-0.18388855,-0.6932913
2014-03-09 15:36:10.789,-0.40965232,-0.17986633,-0.69636536
2014-03-09 15:36:10.806,-0.4079486,-0.17492008,-0.6996527
2014-03-09 15:36:10.826,-0.40614867,-0.16856973,-0.70331764
2014-03-09 15:36:10.845,-0.40339747,-0.16179587,-0.7071646
2014-03-09 15:36:10.866,-0.40031502,-0.1542556,-0.7110794
2014-03-09 15:36:10.886,-0.39702857,-0.14625137,-0.71479243
2014-03-09 15:36:10.906,-0.3965472,-0.13848867,-0.71752435
2014-03-09 15:36:10.929,-0.39612812,-0.13178863,-0.7194432
2014-03-09 15:36:10.946,-0.39608246,-0.12587677,-0.7201022
2014-03-09 15:36:10.966,-0.39541176,-0.121517815,-0.7190173
2014-03-09 15:36:10.992,-0.39348286,-0.12068032,-0.7165284
2014-03-09 15:36:11.012,-0.3910875,-0.12102139,-0.7135931
2014-03-09 15:36:11.030,-0.38826185,-0.12225462,-0.710513
2014-03-09 15:36:11.050,-0.38530603,-0.12559207,-0.7072554
2014-03-09 15:36:11.071,-0.37867582,-0.13307002,-0.7035993
2014-03-09 15:36:11.091,-0.37163022,-0.14134398,-0.7000252
2014-03-09 15:36:11.109,-0.36737707,-0.14888954,-0.6962755
2014-03-09 15:36:11.135,-0.3729913,-0.15409468,-0.6917425
2014-03-09 15:36:11.151,-0.37980735,-0.1596891,-0.68730503
2014-03-09 15:36:11.171,-0.38667327,-0.16498852,-0.6829626
2014-03-09 15:36:11.189,-0.39089257,-0.1708223,-0.6789277
2014-03-09 15:36:11.211,-0.39218777,-0.17769004,-0.6754439
2014-03-09 15:36:11.250,-0.3937501,-0.18584104,-0.6713531
2014-03-09 15:36:11.258,-0.39892894,-0.19084951,-0.66872185
2014-03-09 15:36:11.269,-0.4018453,-0.19550881,-0.66682154
2014-03-09 15:36:11.292,-0.40827164,-0.1972617,-0.6657861
2014-03-09 15:36:11.317,-0.41635442,-0.19822027,-0.6652448
2014-03-09 15:36:11.325,-0.4245799,-0.1993229,-0.6649833
2014-03-09 15:36:11.345,-0.43235788,-0.20083487,-0.6646186
2014-03-09 15:36:11.375,-0.43845034,-0.20368083,-0.66441226
2014-03-09 15:36:11.388,-0.44427705,-0.20453449,-0.66499007
2014-03-09 15:36:11.406,-0.45018327,-0.20546658,-0.66596705
2014-03-09 15:36:11.430,-0.45741466,-0.20613718,-0.6672599
2014-03-09 15:36:11.447,-0.46389243,-0.20616996,-0.6686809
2014-03-09 15:36:11.468,-0.46972293,-0.20638062,-0.6708513
2014-03-09 15:36:11.486,-0.47454855,-0.20592311,-0.6740449
2014-03-09 15:36:11.507,-0.47952846,-0.20493555,-0.6781366
2014-03-09 15:36:11.526,-0.48869187,-0.20110644,-0.6823902
2014-03-09 15:36:11.546,-0.49996004,-0.19465847,-0.68662703
2014-03-09 15:36:11.565,-0.51071656,-0.18635921,-0.6908687
2014-03-09 15:36:11.585,-0.5176784,-0.17715842,-0.6956746
2014-03-09 15:36:11.606,-0.5196775,-0.1655632,-0.70123523
2014-03-09 15:36:11.627,-0.520413,-0.15398744,-0.7064483
2014-03-09 15:36:11.646,-0.51835674,-0.14537726,-0.7108051
2014-03-09 15:36:11.668,-0.50838965,-0.14645123,-0.71339446
2014-03-09 15:36:11.688,-0.5020443,-0.1417364,-0.71616375
2014-03-09 15:36:11.708,-0.49762872,-0.13521364,-0.7192207
2014-03-09 15:36:11.736,-0.49256524,-0.13059299,-0.7223504
2014-03-09 15:36:11.752,-0.48006943,-0.13373369,-0.7258964
2014-03-09 15:36:11.795,-0.466264,-0.1333313,-0.73147905
2014-03-09 15:36:11.818,-0.45113513,-0.1309585,-0.73810846
2014-03-09 15:36:11.821,-0.43720987,-0.12772132,-0.7443045
2014-03-09 15:36:11.840,-0.4282966,-0.12262833,-0.7496737
2014-03-09 15:36:11.856,-0.42010745,-0.115888216,-0.7550521
2014-03-09 15:36:11.869,-0.41445404,-0.11262298,-0.7587181
2014-03-09 15:36:11.887,-0.40840295,-0.1111806,-0.7616574
2014-03-09 15:36:11.907,-0.40270412,-0.10976976,-0.76473415
2014-03-09 15:36:11.927,-0.398703,-0.10827948,-0.76732147
2014-03-09 15:36:11.946,-0.39533284,-0.10894274,-0.76889414
2014-03-09 15:36:11.966,-0.39196128,-0.11141603,-0.7694395
2014-03-09 15:36:11.987,-0.38980126,-0.11453366,-0.7691573
2014-03-09 15:36:12.007,-0.38763282,-0.118277654,-0.76845473
2014-03-09 15:36:12.026,-0.3846361,-0.123503596,-0.7673208
2014-03-09 15:36:12.046,-0.38071036,-0.130026,-0.76593894
2014-03-09 15:36:12.066,-0.3772959,-0.13771231,-0.7637956
2014-03-09 15:36:12.087,-0.37350857,-0.14853714,-0.76072174
2014-03-09 15:36:12.108,-0.36804008,-0.16322277,-0.7567029
2014-03-09 15:36:12.127,-0.3679023,-0.1774885,-0.75205564
2014-03-09 15:36:12.147,-0.3718194,-0.1863825,-0.7480782
2014-03-09 15:36:12.167,-0.3786779,-0.19187781,-0.7449879
2014-03-09 15:36:12.190,-0.38842946,-0.19332986,-0.74320996
2014-03-09 15:36:12.210,-0.3989475,-0.19144303,-0.7429352
2014-03-09 15:36:12.231,-0.40653697,-0.18833919,-0.74389744
2014-03-09 15:36:12.250,-0.41461805,-0.18261588,-0.7456876
2014-03-09 15:36:12.269,-0.42338723,-0.1752458,-0.74748445
2014-03-09 15:36:12.292,-0.4308513,-0.1688384,-0.7487451
2014-03-09 15:36:12.311,-0.43698162,-0.1624314,-0.7501328
2014-03-09 15:36:12.346,-0.4379873,-0.15958132,-0.751287
2014-03-09 15:36:12.360,-0.43635803,-0.15873808,-0.7524482
2014-03-09 15:36:12.376,-0.43486425,-0.1588263,-0.75315917
2014-03-09 15:36:12.392,-0.43530798,-0.15888388,-0.7530996
2014-03-09 15:36:12.421,-0.43791577,-0.15860143,-0.75149673
2014-03-09 15:36:12.426,-0.44110164,-0.15831435,-0.7509936
2014-03-09 15:36:12.454,-0.4437715,-0.1567077,-0.7501064
2014-03-09 15:36:12.467,-0.44478452,-0.15485519,-0.7506623
2014-03-09 15:36:12.486,-0.4461888,-0.15193936,-0.751251
2014-03-09 15:36:12.507,-0.4466912,-0.14938602,-0.75215405
2014-03-09 15:36:12.529,-0.44410595,-0.14859147,-0.7530158
2014-03-09 15:36:12.548,-0.4395829,-0.1501843,-0.75323474
2014-03-09 15:36:12.567,-0.43362182,-0.15405364,-0.75269854
2014-03-09 15:36:12.590,-0.4255823,-0.16450737,-0.7508825
2014-03-09 15:36:12.610,-0.41720396,-0.17702326,-0.7480834
2014-03-09 15:36:12.625,-0.40903738,-0.18891479,-0.7451794
2014-03-09 15:36:12.687,-0.40202677,-0.19889876,-0.742284
2014-03-09 15:36:12.690,-0.39620757,-0.20641941,-0.7402648
2014-03-09 15:36:12.698,-0.39224443,-0.21177378,-0.7388869
2014-03-09 15:36:12.706,-0.38998792,-0.21521941,-0.738194
2014-03-09 15:36:12.726,-0.38966486,-0.21597412,-0.73840225
2014-03-09 15:36:12.746,-0.39179242,-0.21289393,-0.73957133
2014-03-09 15:36:12.766,-0.39489487,-0.20877087,-0.7409348
2014-03-09 15:36:12.785,-0.39831313,-0.20473975,-0.7419562
2014-03-09 15:36:12.805,-0.40129438,-0.20130432,-0.74260956
2014-03-09 15:36:12.827,-0.40308988,-0.1993042,-0.74282575
2014-03-09 15:36:12.846,-0.40433976,-0.19823065,-0.7427795
2014-03-09 15:36:12.865,-0.4052242,-0.19787253,-0.7427055
2014-03-09 15:36:12.885,-0.40591118,-0.19758628,-0.74277276
2014-03-09 15:36:12.905,-0.40602106,-0.19672136,-0.7431688
2014-03-09 15:36:12.930,-0.40584132,-0.19474916,-0.7440064
2014-03-09 15:36:12.946,-0.40547627,-0.19149338,-0.74521375
2014-03-09 15:36:12.967,-0.40469867,-0.18690296,-0.74673826
2014-03-09 15:36:12.998,-0.39985454,-0.1811788,-0.74941325
2014-03-09 15:36:13.018,-0.39200425,-0.17479749,-0.7529913
2014-03-09 15:36:13.025,-0.38171116,-0.1665718,-0.7572851
2014-03-09 15:36:13.045,-0.3719631,-0.15924205,-0.7600707
2014-03-09 15:36:13.071,-0.36182263,-0.15544577,-0.7596378
2014-03-09 15:36:13.089,-0.3508607,-0.15699872,-0.7579869
2014-03-09 15:36:13.106,-0.3323011,-0.16148381,-0.7565398
2014-03-09 15:36:13.130,-0.3070509,-0.15991189,-0.75740963
2014-03-09 15:36:13.149,-0.27869707,-0.15259008,-0.75942343
2014-03-09 15:36:13.176,-0.25134572,-0.14567946,-0.7586805
2014-03-09 15:36:13.190,-0.22530858,-0.14496726,-0.75581783
2014-03-09 15:36:13.214,-0.18690637,-0.13404615,-0.75509274
2014-03-09 15:36:13.234,-0.15410477,-0.110380284,-0.75534767
2014-03-09 15:36:13.261,-0.14967375,-0.0922506,-0.7525647
2014-03-09 15:36:13.276,-0.1628839,-0.086020194,-0.7450015
2014-03-09 15:36:13.293,-0.19134374,-0.1090887,-0.73213613
2014-03-09 15:36:13.315,-0.20735997,-0.13220055,-0.72208756
2014-03-09 15:36:13.332,-0.21683864,-0.14804505,-0.716225
2014-03-09 15:36:13.352,-0.22626384,-0.1529546,-0.71697766
2014-03-09 15:36:13.375,-0.26122203,-0.17009439,-0.71925265
2014-03-09 15:36:13.396,-0.28284335,-0.20634219,-0.7233547
2014-03-09 15:36:13.412,-0.27591625,-0.26322258,-0.71579117
2014-03-09 15:36:13.433,-0.24342848,-0.30566907,-0.68970674
2014-03-09 15:36:13.446,-0.2228273,-0.321454,-0.6700186
2014-03-09 15:36:13.470,-0.18043984,-0.34968275,-0.62744397
2014-03-09 15:36:13.486,-0.11810132,-0.38339102,-0.56103873
2014-03-09 15:36:13.506,-0.061353028,-0.39630568,-0.50939655
2014-03-09 15:36:13.528,-0.018688789,-0.38393924,-0.490825
2014-03-09 15:36:13.546,0.016430356,-0.37000102,-0.4839223
2014-03-09 15:36:13.566,0.054902393,-0.3616381,-0.47487938
2014-03-09 15:36:13.588,0.09015724,-0.35445565,-0.46580565
2014-03-09 15:36:13.607,0.10464792,-0.3411584,-0.4678695
2014-03-09 15:36:13.629,0.10997474,-0.3259177,-0.4771339
2014-03-09 15:36:13.647,0.11631553,-0.31181026,-0.4874147
2014-03-09 15:36:13.668,0.13361612,-0.29495412,-0.49373072
2014-03-09 15:36:13.688,0.15782528,-0.27727214,-0.49388897
2014-03-09 15:36:13.708,0.17989698,-0.2661369,-0.4918331
2014-03-09 15:36:13.727,0.19836168,-0.26245403,-0.48919135
2014-03-09 15:36:13.750,0.21083732,-0.26128426,-0.488044
2014-03-09 15:36:13.769,0.2202481,-0.25760245,-0.48801014
2014-03-09 15:36:13.787,0.22777922,-0.2513399,-0.4890109
2014-03-09 15:36:13.807,0.23391065,-0.24765404,-0.48974073
2014-03-09 15:36:13.826,0.23936076,-0.24810709,-0.48989242
2014-03-09 15:36:13.846,0.2460733,-0.24970262,-0.489203
2014-03-09 15:36:13.870,0.25549352,-0.25075445,-0.48672518
2014-03-09 15:36:13.886,0.26055053,-0.25016233,-0.48659784
2014-03-09 15:36:13.906,0.26229176,-0.24944296,-0.48901173
2014-03-09 15:36:13.928,0.26390922,-0.25027692,-0.49158373
2014-03-09 15:36:13.947,0.26598018,-0.251479,-0.4930984
2014-03-09 15:36:13.975,0.26842114,-0.25062782,-0.4940511
2014-03-09 15:36:13.992,0.26935595,-0.2466273,-0.49617848
2014-03-09 15:36:14.012,0.26946104,-0.24284099,-0.49953946
2014-03-09 15:36:14.030,0.27092245,-0.24167362,-0.50266576
2014-03-09 15:36:14.052,0.27399522,-0.24153982,-0.50446695
2014-03-09 15:36:14.072,0.27716482,-0.2408028,-0.50560015
2014-03-09 15:36:14.094,0.27918312,-0.23881254,-0.5076942
2014-03-09 15:36:14.109,0.27931687,-0.23633954,-0.51134205
2014-03-09 15:36:14.158,0.27636567,-0.23482949,-0.51610595
2014-03-09 15:36:14.168,0.2752945,-0.23568358,-0.51817966
2014-03-09 15:36:14.184,0.27730504,-0.23833364,-0.5182778
2014-03-09 15:36:14.202,0.28115824,-0.24068815,-0.5178648
2014-03-09 15:36:14.220,0.28506857,-0.24316873,-0.5181322
2014-03-09 15:36:14.240,0.28774676,-0.2460502,-0.5194712
2014-03-09 15:36:14.267,0.28638414,-0.24760118,-0.5220924
2014-03-09 15:36:14.291,0.2858809,-0.24925384,-0.52356666
2014-03-09 15:36:14.311,0.28787607,-0.251112,-0.52411264
2014-03-09 15:36:14.327,0.29008082,-0.25433332,-0.52645403
2014-03-09 15:36:14.336,0.29077348,-0.25472152,-0.53012216
2014-03-09 15:36:14.357,0.28910223,-0.25406665,-0.5362233
2014-03-09 15:36:14.375,0.28511038,-0.25401837,-0.5436435
2014-03-09 15:36:14.397,0.2814714,-0.25786313,-0.5499748
2014-03-09 15:36:14.420,0.2757721,-0.26070094,-0.5579684
2014-03-09 15:36:14.438,0.26803333,-0.2559574,-0.56729954
2014-03-09 15:36:14.456,0.25119433,-0.25493586,-0.5775926
2014-03-09 15:36:14.478,0.24676268,-0.25343004,-0.5839014
2014-03-09 15:36:14.498,0.22789365,-0.2788183,-0.58774793
2014-03-09 15:36:14.519,0.2130569,-0.28840485,-0.59093124
2014-03-09 15:36:14.538,0.2057345,-0.28511846,-0.592651
2014-03-09 15:36:14.559,0.16280542,-0.28373072,-0.5969423
2014-03-09 15:36:14.580,0.11277141,-0.2845515,-0.5953692
2014-03-09 15:36:14.597,0.07474703,-0.27983224,-0.60945374
2014-03-09 15:36:14.618,0.1070336,-0.242439,-0.62702024
2014-03-09 15:36:14.639,0.09913317,-0.21120058,-0.6432637
2014-03-09 15:36:14.658,0.045417022,-0.1722931,-0.6696542
2014-03-09 15:36:14.677,0.05335597,-0.1550685,-0.6785038
2014-03-09 15:36:14.697,0.07690165,-0.15592971,-0.67395073
2014-03-09 15:36:14.725,0.085261956,-0.12652695,-0.6766557
2014-03-09 15:36:14.742,0.091361865,-0.10697338,-0.67840487
2014-03-09 15:36:14.760,0.10335695,-0.11077208,-0.6738162
2014-03-09 15:36:14.783,0.13010524,-0.13962938,-0.6626448
2014-03-09 15:36:14.802,0.15889063,-0.16535738,-0.6493012
2014-03-09 15:36:14.822,0.17749746,-0.18018492,-0.63869274
2014-03-09 15:36:14.840,0.17291753,-0.18152341,-0.634977
2014-03-09 15:36:14.867,0.15279582,-0.18471095,-0.6332086
2014-03-09 15:36:14.880,0.13566916,-0.18645324,-0.6305537
2014-03-09 15:36:14.900,0.14233567,-0.19755138,-0.62368107
2014-03-09 15:36:14.919,0.16000459,-0.2161278,-0.61565524
2014-03-09 15:36:14.936,0.15120734,-0.22036059,-0.61551034
2014-03-09 15:36:14.957,0.1379019,-0.22365788,-0.61762923
2014-03-09 15:36:14.999,0.13671196,-0.22829148,-0.61628324
2014-03-09 15:36:15.007,0.14602493,-0.23599161,-0.6122565
2014-03-09 15:36:15.017,0.1558187,-0.24000189,-0.61032766
2014-03-09 15:36:15.037,0.15254356,-0.23837467,-0.6132956
2014-03-09 15:36:15.056,0.14186426,-0.23380078,-0.618262
2014-03-09 15:36:15.077,0.1357501,-0.23214975,-0.621733
2014-03-09 15:36:15.098,0.14267363,-0.23618554,-0.62336606
2014-03-09 15:36:15.127,0.14473763,-0.23458,-0.62748444
2014-03-09 15:36:15.153,0.13130486,-0.22315742,-0.63664997
2014-03-09 15:36:15.172,0.11889242,-0.21094531,-0.64528793
2014-03-09 15:36:15.190,0.123418406,-0.2075097,-0.651396
2014-03-09 15:36:15.213,0.11763266,-0.19916557,-0.66064477
2014-03-09 15:36:15.234,0.09037515,-0.17500721,-0.67578757
2014-03-09 15:36:15.246,0.076550044,-0.16210021,-0.6854842
2014-03-09 15:36:15.265,0.079522744,-0.16459616,-0.68984807
2014-03-09 15:36:15.286,0.07035686,-0.15981974,-0.6968594
