Date,AngularSpeedX,AngularSpeedY,AngularSpeedZ
2014-03-09 15:36:08.118,-0.89919364,-0.17715092,-0.009773844
2014-03-09 15:36:08.133,-0.75136423,-0.09773844,-0.18081611
2014-03-09 15:36:08.153,-0.8564331,-0.087964594,-0.28588495
2014-03-09 15:36:08.173,-0.91751957,-0.25411993,-0.5045747
2014-03-09 15:36:08.193,-1.0592403,-0.6719518,-0.6585127
2014-03-09 15:36:08.219,-1.1325442,-0.91507614,-0.6914995
2014-03-09 15:36:08.234,-1.2082914,-0.8405506,-0.5888741
2014-03-09 15:36:08.254,-1.0225884,-0.5546656,-0.54244834
2014-03-09 15:36:08.275,-0.7305948,-0.42271876,-0.5497787
2014-03-09 15:36:08.294,-0.7415904,-0.42394048,-0.57543504
2014-03-09 15:36:08.319,-0.8503244,-0.6072,-1.0958922
2014-03-09 15:36:08.333,-1.2070698,-0.5766568,-1.2534955
2014-03-09 15:36:08.353,-1.3341297,-0.6621779,-1.4269812
2014-03-09 15:36:08.374,-1.4330899,-0.9773844,-1.4110987
2014-03-09 15:36:08.393,-1.0677924,-1.65911,-1.4159856
2014-03-09 15:36:08.414,-0.36651915,-1.6249015,-1.8912388
2014-03-09 15:36:08.434,-0.8417723,-1.2009611,-2.2101104
2014-03-09 15:36:08.454,-1.4672983,-0.29932398,-2.656042
2014-03-09 15:36:08.475,-2.4776695,-0.18692477,-2.8124237
2014-03-09 15:36:08.496,-2.3237314,-0.98471475,-2.765998
2014-03-09 15:36:08.514,-1.2021828,-1.8558086,-2.9126055
2014-03-09 15:36:08.540,-0.75136423,-1.7470746,-3.273016
2014-03-09 15:36:08.554,-1.9462167,-1.3500122,-3.4636059
2014-03-09 15:36:08.573,-2.8674014,-0.48258355,-3.689626
2014-03-09 15:36:08.593,-4.157549,-0.36651915,-3.5833356
2014-03-09 15:36:08.617,-3.8924334,-1.0690142,-3.2717943
2014-03-09 15:36:08.634,-2.579073,-2.1099286,-3.0714304
2014-03-09 15:36:08.660,-1.4489723,-2.4483478,-2.9443705
2014-03-09 15:36:08.676,-1.563815,-1.6053538,-2.9064968
2014-03-09 15:36:08.694,-2.8600712,-1.0323622,-2.9272664
2014-03-09 15:36:08.721,-3.5112534,-0.3408628,-2.8820622
2014-03-09 15:36:08.734,-3.9205332,-0.48624873,-2.8283062
2014-03-09 15:36:08.761,-3.6114354,-0.82711154,-2.6645942
2014-03-09 15:36:08.773,-3.032335,-0.7648033,-2.6487117
2014-03-09 15:36:08.798,-2.855184,-0.44837508,-2.6108382
2014-03-09 15:36:08.817,-2.9895744,-0.29932398,-2.389705
2014-03-09 15:36:08.833,-3.0848694,-0.25534168,-2.2235496
2014-03-09 15:36:08.854,-3.0445523,-0.15393804,-1.9413297
2014-03-09 15:36:08.875,-2.8576276,-0.13805555,-1.7568485
2014-03-09 15:36:08.895,-2.6352727,-0.112399206,-1.5015068
2014-03-09 15:36:08.914,-2.538756,0.08674286,-1.2999213
2014-03-09 15:36:08.936,-2.4740043,0.24678956,-1.1801916
2014-03-09 15:36:08.959,-2.389705,0.20891592,-1.2168436
2014-03-09 15:36:08.978,-2.2406538,0.17470746,-1.2669345
2014-03-09 15:36:09.008,-2.1526892,0.38973203,-1.1972959
2014-03-09 15:36:09.024,-2.1148155,0.49357912,-0.99204516
2014-03-09 15:36:09.048,-2.0195205,0.44593164,-0.80878556
2014-03-09 15:36:09.067,-1.844813,0.376293,-0.6414085
2014-03-09 15:36:09.085,-1.5650368,0.39095375,-0.47647488
2014-03-09 15:36:09.110,-1.210735,0.4092797,-0.18448131
2014-03-09 15:36:09.125,-0.79168135,0.3494149,-0.0036651916
2014-03-09 15:36:09.145,-0.5742133,0.11728613,0.28099802
2014-03-09 15:36:09.165,0.03176499,-0.042760566,0.5045747
2014-03-09 15:36:09.184,0.54367006,0.21868975,0.65118235
2014-03-09 15:36:09.206,0.70371675,0.6206391,0.79779
2014-03-09 15:36:09.235,0.47036624,0.5522222,0.9492846
2014-03-09 15:36:09.269,0.31642818,0.28344148,0.9969321
2014-03-09 15:36:09.284,0.376293,0.17837265,1.0115929
2014-03-09 15:36:09.302,0.54000485,0.38606682,1.0836749
2014-03-09 15:36:09.318,0.5888741,0.7806858,1.3341297
2014-03-09 15:36:09.330,0.9016371,0.89919364,1.6481144
2014-03-09 15:36:09.344,1.4318681,0.5009095,1.9608774
2014-03-09 15:36:09.363,2.057394,0.35063666,2.057394
2014-03-09 15:36:09.384,2.3726006,0.59498274,2.0793853
2014-03-09 15:36:09.403,2.660929,1.1838568,1.9498819
2014-03-09 15:36:09.424,2.6621506,1.6481144,1.8570304
2014-03-09 15:36:09.444,2.6487117,1.9303342,1.749518
2014-03-09 15:36:09.464,2.5912905,1.9999728,1.3219124
2014-03-09 15:36:09.483,2.6132815,1.9950858,0.90408057
2014-03-09 15:36:09.503,2.5705209,1.8961257,0.79412484
2014-03-09 15:36:09.525,2.5179865,1.8484782,0.784351
2014-03-09 15:36:09.544,2.221106,1.6835446,0.7049385
2014-03-09 15:36:09.565,1.8570304,1.3487904,0.2724459
2014-03-09 15:36:09.587,1.3048081,0.8002335,-0.29932398
2014-03-09 15:36:09.610,0.3371976,0.24678956,-0.43860126
2014-03-09 15:36:09.624,-0.8405506,-0.12950343,-0.19058995
2014-03-09 15:36:09.643,-1.5735888,-0.3005457,-0.034208454
2014-03-09 15:36:09.664,-1.6310102,-0.5216789,0.22113322
2014-03-09 15:36:09.684,-1.4807373,-0.66339964,0.28955013
2014-03-09 15:36:09.706,-1.3817772,-0.86376345,0.41905355
2014-03-09 15:36:09.724,-1.3475688,-1.2571607,0.6536258
2014-03-09 15:36:09.745,-1.1545353,-1.4514158,0.90041536
2014-03-09 15:36:09.765,-0.75502944,-1.3622295,0.9370673
2014-03-09 15:36:09.784,-0.5717699,-1.0751228,0.79412484
2014-03-09 15:36:09.804,-0.27000242,-0.8894198,0.41172317
2014-03-09 15:36:09.825,-0.111177474,-0.74281216,0.07574729
2014-03-09 15:36:09.845,-0.44348818,-0.3652974,-0.17470746
2014-03-09 15:36:09.865,-0.9639453,0.013439035,-0.27122417
2014-03-09 15:36:09.884,-1.2840388,0.23090707,-0.41905355
2014-03-09 15:36:09.905,-1.1704178,0.25534168,-0.5681047
2014-03-09 15:36:09.926,-0.9663888,0.23823744,-0.8454375
2014-03-09 15:36:09.946,-0.5216789,0.25534168,-0.88086766
2014-03-09 15:36:09.969,-0.26267207,0.27488935,-0.7147123
2014-03-09 15:36:09.986,-0.07574729,0.36651915,-0.56077427
2014-03-09 15:36:10.006,0.1282817,0.4288274,-0.5510005
2014-03-09 15:36:10.036,0.31031954,0.42760566,-0.68416905
2014-03-09 15:36:10.049,0.43249258,0.4361578,-0.7330383
2014-03-09 15:36:10.067,0.4569272,0.54244834,-0.7330383
2014-03-09 15:36:10.087,0.43249258,0.6010914,-0.70616025
2014-03-09 15:36:10.115,0.4728097,0.52412236,-0.6731735
2014-03-09 15:36:10.131,0.53878313,0.39706242,-0.61941737
2014-03-09 15:36:10.147,0.44837508,0.07819075,-0.5693264
2014-03-09 15:36:10.168,0.3408628,-0.061086524,-0.49357912
2014-03-09 15:36:10.185,0.17104226,-0.07696902,-0.42394048
2014-03-09 15:36:10.207,0.12217305,-0.09407325,-0.20769419
2014-03-09 15:36:10.228,0.06963864,-0.29443705,-0.010995574
2014-03-09 15:36:10.247,0.2883284,-0.49357912,0.09407325
2014-03-09 15:36:10.265,0.54000485,-0.5644395,0.17715092
2014-03-09 15:36:10.291,0.3885103,-0.48624873,0.18203785
2014-03-09 15:36:10.307,-0.073303826,-0.3371976,0.1685988
2014-03-09 15:36:10.323,-0.2565634,-0.05009095,0.12583824
2014-03-09 15:36:10.345,-0.35796702,0.06841691,0.111177474
2014-03-09 15:36:10.368,-0.15271631,0.0036651916,0.17348573
2014-03-09 15:36:10.385,0.017104227,-0.095294975,0.21746802
2014-03-09 15:36:10.404,-0.105068825,0.02076942,0.23579398
2014-03-09 15:36:10.423,-0.33841935,0.14538592,0.27366763
2014-03-09 15:36:10.445,-0.3921755,0.16982053,0.2968805
2014-03-09 15:36:10.464,-0.2919936,0.08307768,0.38240165
2014-03-09 15:36:10.484,0.10873401,-0.16371189,0.46181414
2014-03-09 15:36:10.503,0.5131268,-0.33841935,0.54611355
2014-03-09 15:36:10.526,0.63163465,-0.35918877,0.6291912
2014-03-09 15:36:10.546,0.5766568,-0.29565877,0.60231316
2014-03-09 15:36:10.565,0.52412236,-0.21624629,0.43249258
2014-03-09 15:36:10.585,0.5681047,-0.22235495,0.34697145
2014-03-09 15:36:10.607,0.5729916,-0.35063666,0.2443461
2014-03-09 15:36:10.628,0.46181414,-0.46181414,0.21624629
2014-03-09 15:36:10.645,0.28588495,-0.27977628,0.18570304
2014-03-09 15:36:10.672,0.07696902,-0.14905111,0.11362094
2014-03-09 15:36:10.685,-0.04153884,-0.28588495,-0.028099801
2014-03-09 15:36:10.705,0.080634214,-0.41050145,-0.07941248
2014-03-09 15:36:10.729,0.12339478,-0.7012733,-0.089186326
2014-03-09 15:36:10.745,-0.017104227,-0.6927212,-0.096516706
2014-03-09 15:36:10.765,-0.14049901,-0.54000485,-0.13072516
2014-03-09 15:36:10.787,-0.38728857,-0.49602258,-0.1685988
2014-03-09 15:36:10.804,-0.4251622,-0.5864306,-0.21502456
2014-03-09 15:36:10.824,-0.31887165,-0.71593404,-0.2724459
2014-03-09 15:36:10.844,-0.2883284,-0.71837753,-0.27488935
2014-03-09 15:36:10.864,-0.3286455,-0.61208695,-0.24801129
2014-03-09 15:36:10.884,-0.40317106,-0.4129449,-0.204029
2014-03-09 15:36:10.904,-0.3811799,-0.23945917,-0.15027285
2014-03-09 15:36:10.925,-0.27366763,-0.24678956,-0.07696902
2014-03-09 15:36:10.944,-0.06719518,-0.34208453,0.081855945
2014-03-09 15:36:10.964,0.23090707,-0.26389378,0.2883284
2014-03-09 15:36:10.987,0.49357912,-0.1282817,0.37018433
2014-03-09 15:36:11.007,0.5571091,0.17348573,0.4605924
2014-03-09 15:36:11.026,0.6377433,0.21013765,0.50335294
2014-03-09 15:36:11.045,0.7806858,0.112399206,0.5363397
2014-03-09 15:36:11.067,1.0604621,0.22113322,0.54733527
2014-03-09 15:36:11.086,1.3084733,0.4801401,0.53023106
2014-03-09 15:36:11.105,1.3939945,0.61086524,0.51068336
2014-03-09 15:36:11.130,1.3671165,0.7452556,0.44837508
2014-03-09 15:36:11.146,1.2779301,0.6560693,0.40683624
2014-03-09 15:36:11.166,1.2339478,0.4373795,0.35430184
2014-03-09 15:36:11.184,1.1960741,0.35430184,0.28710666
2014-03-09 15:36:11.207,1.1081096,0.46792278,0.17715092
2014-03-09 15:36:11.245,0.93584555,0.4728097,0.118507855
2014-03-09 15:36:11.251,0.85154617,0.4288274,0.07819075
2014-03-09 15:36:11.265,0.8698721,0.37751472,0.0012217305
2014-03-09 15:36:11.287,0.86498517,0.3640757,-0.04886922
2014-03-09 15:36:11.307,0.8038987,0.2125811,-0.09285152
2014-03-09 15:36:11.324,0.77824235,-0.032986723,-0.11484267
2014-03-09 15:36:11.343,0.64996064,-0.07574729,-0.12705997
2014-03-09 15:36:11.371,0.25289822,-0.1441642,-0.12583824
2014-03-09 15:36:11.385,-0.16737708,-0.22968534,-0.15393804
2014-03-09 15:36:11.404,-0.2724459,-0.38362336,-0.24312437
2014-03-09 15:36:11.428,-0.35185838,-0.453262,-0.29932398
2014-03-09 15:36:11.445,-0.40317106,-0.4605924,-0.3213151
2014-03-09 15:36:11.465,-0.593761,-0.38973203,-0.35185838
2014-03-09 15:36:11.484,-0.906524,-0.30787608,-0.44348818
2014-03-09 15:36:11.504,-1.1166617,-0.30665436,-0.5009095
2014-03-09 15:36:11.524,-1.1557571,-0.43249258,-0.625526
2014-03-09 15:36:11.544,-1.1410962,-0.5717699,-0.7257079
2014-03-09 15:36:11.564,-1.1814134,-0.57543504,-0.81000733
2014-03-09 15:36:11.584,-1.5198327,-0.4373795,-0.9407325
2014-03-09 15:36:11.604,-1.953547,-0.2761111,-1.047023
2014-03-09 15:36:11.625,-2.1331415,-0.21991149,-1.0995574
2014-03-09 15:36:11.644,-2.117259,-0.18936823,-1.1093313
2014-03-09 15:36:11.665,-2.13925,-0.14905111,-1.047023
2014-03-09 15:36:11.685,-2.157576,-0.112399206,-0.9651671
2014-03-09 15:36:11.705,-2.1184807,-0.13316862,-0.8576548
2014-03-09 15:36:11.725,-1.9352211,-0.4251622,-0.7134906
2014-03-09 15:36:11.749,-1.6200147,-0.73792523,-0.6230826
2014-03-09 15:36:11.769,-1.3243558,-0.77579886,-0.5766568
2014-03-09 15:36:11.800,-1.2168436,-0.675617,-0.5338962
2014-03-09 15:36:11.820,-1.1716396,-0.39950588,-0.41416663
2014-03-09 15:36:11.839,-0.99082345,-0.057421334,-0.26267207
2014-03-09 15:36:11.854,-0.65240407,0.17592919,-0.12583824
2014-03-09 15:36:11.867,-0.17348573,0.27977628,-0.07452556
2014-03-09 15:36:11.884,0.13072516,0.44715336,-0.035430185
2014-03-09 15:36:11.905,0.16126843,0.54611355,-0.02321288
2014-03-09 15:36:11.925,0.19181168,0.6291912,0.02565634
2014-03-09 15:36:11.944,0.30909783,0.59742624,0.10995574
2014-03-09 15:36:11.964,0.43860126,0.59986967,0.17470746
2014-03-09 15:36:11.985,0.51923543,0.6560693,0.23090707
2014-03-09 15:36:12.004,0.5766568,0.6389651,0.29077184
2014-03-09 15:36:12.024,0.68783426,0.6267477,0.3481932
2014-03-09 15:36:12.044,0.8356637,0.6084218,0.39706242
2014-03-09 15:36:12.064,0.91751957,0.57543504,0.5009095
2014-03-09 15:36:12.085,1.1007792,0.45937067,0.61819565
2014-03-09 15:36:12.105,1.409877,0.35185838,0.66950834
2014-03-09 15:36:12.125,1.7800614,0.38728857,0.63407815
2014-03-09 15:36:12.144,1.8887954,0.47525316,0.56199604
2014-03-09 15:36:12.164,1.7446312,0.5693264,0.42271876
2014-03-09 15:36:12.185,1.491733,0.59986967,0.3408628
2014-03-09 15:36:12.206,1.3390167,0.5766568,0.20280726
2014-03-09 15:36:12.227,1.0348058,0.44959682,0.12705997
2014-03-09 15:36:12.246,0.86742866,0.36896262,0.111177474
2014-03-09 15:36:12.265,0.7965683,0.33475417,0.13561209
2014-03-09 15:36:12.287,0.6401868,0.2773328,0.15271631
2014-03-09 15:36:12.307,0.43982297,0.22724187,0.18448131
2014-03-09 15:36:12.339,0.25289822,0.2284636,0.21868975
2014-03-09 15:36:12.351,0.12461651,0.26633725,0.22357668
2014-03-09 15:36:12.370,0.111177474,0.27977628,0.23945917
2014-03-09 15:36:12.387,0.15149458,0.07941248,0.2932153
2014-03-09 15:36:12.419,0.1881465,-0.16737708,0.34208453
2014-03-09 15:36:12.424,-0.021991149,-0.27855456,0.3567453
2014-03-09 15:36:12.449,-0.17104226,-0.21746802,0.35308012
2014-03-09 15:36:12.465,-0.5180137,-0.17348573,0.33353242
2014-03-09 15:36:12.484,-0.6963864,-0.1685988,0.25900686
2014-03-09 15:36:12.504,-0.8943067,-0.21624629,0.21135938
2014-03-09 15:36:12.526,-0.89919364,-0.2003638,0.25167647
2014-03-09 15:36:12.545,-0.77457714,-0.12950343,0.31398472
2014-03-09 15:36:12.564,-0.5021312,-0.095294975,0.38728857
2014-03-09 15:36:12.587,-0.07086037,-0.13194689,0.4166101
2014-03-09 15:36:12.606,0.13316862,-0.13805555,0.36163223
2014-03-09 15:36:12.624,0.3286455,-0.061086524,0.24801129
2014-03-09 15:36:12.686,0.3652974,0.019547688,0.14172074
2014-03-09 15:36:12.689,0.35430184,0.09407325,0.047647487
2014-03-09 15:36:12.692,0.30665436,0.089186326,-0.057421334
2014-03-09 15:36:12.704,0.21624629,0.034208454,-0.12461651
2014-03-09 15:36:12.724,0.16126843,-0.017104227,-0.21991149
2014-03-09 15:36:12.744,0.014660766,-0.019547688,-0.23701571
2014-03-09 15:36:12.764,-0.09285152,-0.09773844,-0.18936823
2014-03-09 15:36:12.784,-0.09896017,-0.13194689,-0.13561209
2014-03-09 15:36:12.803,-0.07574729,-0.12095132,-0.059864793
2014-03-09 15:36:12.824,-0.019547688,-0.09285152,-0.007330383
2014-03-09 15:36:12.844,0.080634214,-0.06352998,-0.013439035
2014-03-09 15:36:12.863,0.10140363,-0.06352998,-0.02443461
2014-03-09 15:36:12.883,0.10751228,-0.05131268,-0.042760566
2014-03-09 15:36:12.904,-0.028099801,0.004886922,-0.03176499
2014-03-09 15:36:12.926,-0.25411993,0.019547688,0.007330383
2014-03-09 15:36:12.944,-0.48747048,0.034208454,0.042760566
2014-03-09 15:36:12.963,-0.6133087,0.10873401,0.089186326
2014-03-09 15:36:12.994,-0.58276546,0.3481932,0.09040806
2014-03-09 15:36:13.007,-0.53023106,0.47158796,0.111177474
2014-03-09 15:36:13.024,-0.4654793,0.5290093,0.19058995
2014-03-09 15:36:13.043,-0.16493362,0.2883284,0.36163223
2014-03-09 15:36:13.069,0.23823744,-0.06719518,0.61819565
2014-03-09 15:36:13.085,0.6230826,0.043982297,0.6597345
2014-03-09 15:36:13.104,0.8368854,0.53023106,0.5448918
2014-03-09 15:36:13.126,0.8503244,0.75991637,0.53023106
2014-03-09 15:36:13.146,0.7965683,1.0005972,0.6169739
2014-03-09 15:36:13.169,0.9407325,0.75625116,0.8038987
2014-03-09 15:36:13.185,1.4758505,0.9309586,0.7855727
2014-03-09 15:36:13.209,1.8533652,2.0549507,0.61941737
2014-03-09 15:36:13.229,1.9926424,3.5259142,0.7147123
2014-03-09 15:36:13.255,1.9877555,3.9950588,0.91751957
2014-03-09 15:36:13.268,2.0659463,4.1465535,1.4587462
2014-03-09 15:36:13.288,2.502104,3.7238345,1.7140878
2014-03-09 15:36:13.308,3.097087,3.3719761,1.5858061
2014-03-09 15:36:13.327,3.3328807,3.3426547,1.3658947
2014-03-09 15:36:13.347,3.227812,3.3658676,1.3084733
2014-03-09 15:36:13.368,3.119078,2.9455922,1.3878858
2014-03-09 15:36:13.389,3.0750957,2.5583036,1.4159856
2014-03-09 15:36:13.407,3.0286698,1.72264,1.1753048
2014-03-09 15:36:13.431,2.8209758,1.4526376,0.41783184
2014-03-09 15:36:13.444,2.035403,1.4563028,0.34208453
2014-03-09 15:36:13.468,1.72264,1.2217305,0.32498032
2014-03-09 15:36:13.484,1.128879,0.55833083,0.22724187
2014-03-09 15:36:13.504,0.7611381,-0.21746802,0.06841691
2014-03-09 15:36:13.525,0.85154617,-0.4605924,-0.02565634
2014-03-09 15:36:13.544,1.0042624,-0.30665436,-0.047647487
2014-03-09 15:36:13.564,1.110553,0.2003638,0.087964594
2014-03-09 15:36:13.585,0.42271876,0.172264,0.12339478
2014-03-09 15:36:13.605,-0.5155703,-0.15515977,-0.062308256
2014-03-09 15:36:13.626,-0.3359759,-0.13927728,-0.22724187
2014-03-09 15:36:13.644,0.42394048,0.06841691,-0.2003638
2014-03-09 15:36:13.665,0.59498274,0.6218608,0.036651913
2014-03-09 15:36:13.685,0.47769663,0.7501425,0.27855456
2014-03-09 15:36:13.705,0.38240165,0.30176744,0.37018433
2014-03-09 15:36:13.724,0.5021312,-0.20158553,0.2919936
2014-03-09 15:36:13.746,0.57543504,-0.11728613,0.1881465
2014-03-09 15:36:13.766,0.32742378,0.204029,0.095294975
2014-03-09 15:36:13.784,0.056199603,0.21746802,0.087964594
2014-03-09 15:36:13.804,0.15149458,-0.16615535,0.15149458
2014-03-09 15:36:13.824,0.57787853,-0.408058,0.18936823
2014-03-09 15:36:13.844,0.70249504,-0.058643065,0.19303341
2014-03-09 15:36:13.867,0.31398472,0.1563815,0.12461651
2014-03-09 15:36:13.884,0.032986723,-0.14660765,-0.02076942
2014-03-09 15:36:13.904,0.19058995,-0.4373795,-0.06963864
2014-03-09 15:36:13.926,0.48258355,-0.44593164,-0.05497787
2014-03-09 15:36:13.944,0.516792,-0.17470746,0.0061086523
2014-03-09 15:36:13.969,0.21868975,0.172264,-0.035430185
2014-03-09 15:36:13.987,-0.20158553,0.16615535,-0.13805555
2014-03-09 15:36:14.007,-0.09896017,-0.10995574,-0.15515977
2014-03-09 15:36:14.025,0.2602286,-0.17470746,-0.10629055
2014-03-09 15:36:14.047,0.21502456,-0.0036651916,-0.036651913
2014-03-09 15:36:14.067,-0.010995574,0.1001819,-0.06352998
2014-03-09 15:36:14.087,-0.1441642,0.07086037,-0.17959438
2014-03-09 15:36:14.105,-0.2565634,-0.12339478,-0.22602014
2014-03-09 15:36:14.150,-0.17470746,-0.3408628,-0.02443461
2014-03-09 15:36:14.164,0.17959438,-0.25534168,0.09040806
2014-03-09 15:36:14.179,0.29932398,-0.05375614,0.06352998
2014-03-09 15:36:14.197,0.23457226,-0.029321533,-0.0012217305
2014-03-09 15:36:14.215,0.18936823,-0.18570304,-0.089186326
2014-03-09 15:36:14.235,0.15760323,-0.42149702,-0.11484267
2014-03-09 15:36:14.262,0.15515977,-0.41783184,-0.042760566
2014-03-09 15:36:14.280,0.20647246,-0.19058995,0.029321533
2014-03-09 15:36:14.306,0.19425514,-0.21380283,-0.089186326
2014-03-09 15:36:14.326,0.0036651916,-0.46792278,-0.28221974
2014-03-09 15:36:14.334,-0.19425514,-0.59864795,-0.3371976
2014-03-09 15:36:14.355,-0.23945917,-0.81122905,-0.42760566
2014-03-09 15:36:14.373,-0.22113322,-0.74036866,-0.45204028
2014-03-09 15:36:14.395,-0.26633725,-0.90041536,-0.36163223
2014-03-09 15:36:14.418,-0.5363397,-1.3414601,-0.5876524
2014-03-09 15:36:14.436,-0.65118235,-0.79901177,-0.77091193
2014-03-09 15:36:14.454,-0.86376345,-0.5742133,-0.6536258
2014-03-09 15:36:14.476,-0.92485,-0.5510005,-0.10262536
2014-03-09 15:36:14.495,-0.41905355,-1.8032742,-0.062308256
2014-03-09 15:36:14.516,0.11362094,-2.7989845,-0.16371189
2014-03-09 15:36:14.534,0.009773844,-1.577254,-0.073303826
2014-03-09 15:36:14.556,-0.97249746,1.0714576,0.99204516
2014-03-09 15:36:14.578,-2.130698,2.3652701,2.1050417
2014-03-09 15:36:14.594,-2.737898,2.4972172,2.32984
2014-03-09 15:36:14.614,-2.9382617,1.7263051,2.0916026
2014-03-09 15:36:14.636,-3.7409387,-0.20158553,0.48258355
2014-03-09 15:36:14.655,-4.6621237,0.81122905,0.32498032
2014-03-09 15:36:14.674,-2.1551325,1.9938642,0.79412484
2014-03-09 15:36:14.694,-0.10751228,1.6823229,0.33964106
2014-03-09 15:36:14.719,-0.22968534,0.31642818,0.036651913
2014-03-09 15:36:14.737,0.16126843,-0.172264,0.1441642
2014-03-09 15:36:14.755,0.6426302,-0.77213365,0.029321533
2014-03-09 15:36:14.778,1.3610078,-0.49602258,-0.16126843
2014-03-09 15:36:14.798,1.3891076,-0.35430184,-0.111177474
2014-03-09 15:36:14.818,1.0775663,-0.6805039,-0.63529986
2014-03-09 15:36:14.835,0.79290307,-1.070236,-0.7086037
2014-03-09 15:36:14.858,1.0433578,-1.0861185,-0.20891592
2014-03-09 15:36:14.879,1.4440855,-0.6597345,0.040317107
2014-03-09 15:36:14.898,1.3182472,-0.59864795,-0.04886922
2014-03-09 15:36:14.918,1.0005972,-0.7635816,-0.3652974
2014-03-09 15:36:14.934,0.3213151,-0.9431759,-0.45448375
2014-03-09 15:36:14.955,0.24923302,-0.68783426,-0.14905111
2014-03-09 15:36:14.991,0.5180137,-0.17348573,0.07941248
2014-03-09 15:36:15.001,0.48258355,-0.02076942,0.014660766
2014-03-09 15:36:15.015,0.2919936,-0.05131268,-0.27855456
2014-03-09 15:36:15.035,-0.22602014,-0.21380283,-0.3885103
2014-03-09 15:36:15.054,-0.37507126,-0.21013765,-0.16249016
2014-03-09 15:36:15.074,0.04886922,-0.1001819,-0.22602014
2014-03-09 15:36:15.095,0.17470746,0.1563815,-0.45937067
2014-03-09 15:36:15.120,-0.2003638,-0.0036651916,-0.46181414
2014-03-09 15:36:15.147,-0.6585127,-0.17715092,-0.38728857
2014-03-09 15:36:15.167,-0.6426302,0.0720821,-0.32253686
2014-03-09 15:36:15.186,-0.49480084,0.1966986,-0.53878313
2014-03-09 15:36:15.208,-0.9468411,-0.204029,-0.79779
2014-03-09 15:36:15.229,-1.3842206,-0.3042109,-0.36651915
2014-03-09 15:36:15.244,-1.0189233,-0.30543262,-0.0720821
2014-03-09 15:36:15.263,-0.5864306,-0.312763,-0.13316862
2014-03-09 15:36:15.284,-0.6084218,-0.35185838,-0.4886922
2014-03-09 15:36:15.304,-0.625526,-0.26267207,-0.42149702
2014-03-09 15:36:15.331,-0.6230826,-0.37384954,-0.3481932
2014-03-09 15:36:15.345,-0.3921755,-0.6291912,-0.38728857
2014-03-09 15:36:15.379,-0.11728613,-1.1203269,-0.6646214
2014-03-09 15:36:15.383,0.20647246,-1.4184291,-0.88331115
2014-03-09 15:36:15.403,0.376293,-1.6676621,-1.1728612
2014-03-09 15:36:15.478,0.657291,-2.0390682,-1.3023647
2014-03-09 15:36:15.530,0.5314528,-2.2369885,-1.269378
2014-03-09 15:36:15.556,0.23823744,-2.5876253,-1.2327261
