Date,x(uT),y(uT),z(uT)
2014-03-09 15:34:24.930,-38.94,-6.24,-18.96
2014-03-09 15:34:24.953,-38.76,-6.3599997,-19.02
2014-03-09 15:34:24.966,-38.76,-6.18,-18.96
2014-03-09 15:34:24.986,-38.82,-6.18,-19.08
2014-03-09 15:34:25.008,-38.94,-6.2999997,-18.96
2014-03-09 15:34:25.029,-38.879997,-6.2999997,-18.72
2014-03-09 15:34:25.047,-38.82,-6.42,-19.02
2014-03-09 15:34:25.066,-38.82,-6.54,-19.08
2014-03-09 15:34:25.091,-38.76,-6.6,-19.08
2014-03-09 15:34:25.110,-38.82,-6.42,-19.08
2014-03-09 15:34:25.128,-38.94,-6.66,-19.14
2014-03-09 15:34:25.150,-39.0,-6.66,-19.199999
2014-03-09 15:34:25.171,-38.879997,-6.48,-19.32
2014-03-09 15:34:25.189,-38.94,-6.48,-19.38
2014-03-09 15:34:25.207,-38.879997,-6.48,-19.199999
2014-03-09 15:34:25.227,-38.64,-6.3599997,-19.26
2014-03-09 15:34:25.247,-38.82,-6.42,-19.26
2014-03-09 15:34:25.267,-38.82,-6.6,-19.199999
2014-03-09 15:34:25.287,-38.879997,-6.48,-19.26
2014-03-09 15:34:25.307,-38.76,-6.48,-19.32
2014-03-09 15:34:25.329,-38.76,-6.6,-19.32
2014-03-09 15:34:25.355,-38.76,-6.6,-19.38
2014-03-09 15:34:25.370,-38.76,-6.54,-19.439999
2014-03-09 15:34:25.389,-38.94,-6.6,-19.38
2014-03-09 15:34:25.409,-39.0,-6.3599997,-19.5
2014-03-09 15:34:25.429,-39.12,-6.12,-19.38
2014-03-09 15:34:25.449,-39.059998,-6.2999997,-19.38
2014-03-09 15:34:25.470,-39.18,-6.18,-19.199999
2014-03-09 15:34:25.491,-39.059998,-6.18,-19.199999
2014-03-09 15:34:25.510,-39.12,-6.24,-19.26
2014-03-09 15:34:25.551,-39.059998,-6.18,-19.199999
2014-03-09 15:34:25.594,-38.879997,-6.06,-19.02
2014-03-09 15:34:25.600,-38.64,-6.24,-19.08
2014-03-09 15:34:25.606,-38.52,-6.2999997,-19.32
2014-03-09 15:34:25.625,-38.579998,-6.0,-19.439999
2014-03-09 15:34:25.640,-38.579998,-6.12,-19.5
2014-03-09 15:34:25.653,-38.64,-6.24,-19.5
2014-03-09 15:34:25.673,-38.7,-6.18,-19.56
2014-03-09 15:34:25.693,-38.52,-6.24,-19.619999
2014-03-09 15:34:25.712,-38.46,-6.18,-19.859999
2014-03-09 15:34:25.735,-38.52,-6.12,-19.92
2014-03-09 15:34:25.756,-38.34,-6.0,-19.859999
2014-03-09 15:34:25.772,-38.28,-6.0,-19.859999
2014-03-09 15:34:25.794,-38.1,-5.8799996,-20.16
2014-03-09 15:34:25.819,-38.04,-5.64,-20.46
2014-03-09 15:34:25.841,-38.04,-5.58,-20.64
2014-03-09 15:34:25.857,-38.219997,-5.52,-20.939999
2014-03-09 15:34:25.875,-38.219997,-5.58,-21.119999
2014-03-09 15:34:25.893,-38.219997,-5.58,-21.06
2014-03-09 15:34:25.913,-38.28,-5.64,-21.3
2014-03-09 15:34:25.932,-38.219997,-5.58,-21.6
2014-03-09 15:34:25.952,-38.399998,-5.58,-21.6
2014-03-09 15:34:25.975,-38.34,-5.52,-21.539999
2014-03-09 15:34:25.996,-38.28,-5.3399997,-21.539999
2014-03-09 15:34:26.014,-38.28,-5.2799997,-21.3
2014-03-09 15:34:26.040,-38.399998,-5.04,-21.42
2014-03-09 15:34:26.058,-38.579998,-4.8599997,-21.6
2014-03-09 15:34:26.079,-38.579998,-4.74,-21.48
2014-03-09 15:34:26.100,-38.52,-4.7999997,-21.3
2014-03-09 15:34:26.121,-38.46,-4.68,-21.359999
2014-03-09 15:34:26.142,-38.579998,-4.74,-21.24
2014-03-09 15:34:26.157,-38.46,-4.92,-21.42
2014-03-09 15:34:26.177,-38.399998,-4.8599997,-21.42
2014-03-09 15:34:26.201,-38.399998,-4.92,-21.42
2014-03-09 15:34:26.221,-38.1,-4.7999997,-21.359999
2014-03-09 15:34:26.233,-38.1,-4.92,-21.42
2014-03-09 15:34:26.253,-38.1,-4.92,-21.18
2014-03-09 15:34:26.275,-38.219997,-4.8599997,-21.0
2014-03-09 15:34:26.295,-38.28,-4.68,-21.119999
2014-03-09 15:34:26.314,-38.46,-4.74,-20.699999
2014-03-09 15:34:26.334,-38.579998,-4.74,-20.52
2014-03-09 15:34:26.362,-38.76,-4.7999997,-20.34
2014-03-09 15:34:26.376,-38.82,-4.98,-19.92
2014-03-09 15:34:26.395,-38.879997,-4.92,-19.8
2014-03-09 15:34:26.415,-39.059998,-4.74,-19.619999
2014-03-09 15:34:26.435,-39.059998,-4.7999997,-19.38
2014-03-09 15:34:26.455,-39.059998,-4.98,-19.02
2014-03-09 15:34:26.480,-39.0,-4.98,-18.84
2014-03-09 15:34:26.500,-39.059998,-5.1,-18.779999
2014-03-09 15:34:26.521,-39.0,-5.04,-18.6
2014-03-09 15:34:26.535,-39.3,-5.16,-18.66
2014-03-09 15:34:26.555,-39.36,-5.3399997,-18.66
2014-03-09 15:34:26.575,-39.12,-5.3399997,-18.359999
2014-03-09 15:34:26.595,-39.3,-5.2799997,-18.24
2014-03-09 15:34:26.615,-39.239998,-5.22,-18.06
2014-03-09 15:34:26.639,-39.42,-5.1,-17.82
2014-03-09 15:34:26.655,-39.42,-5.04,-17.699999
2014-03-09 15:34:26.675,-39.36,-5.22,-17.76
2014-03-09 15:34:26.695,-39.3,-5.22,-17.699999
2014-03-09 15:34:26.715,-39.48,-5.04,-17.52
2014-03-09 15:34:26.735,-39.42,-5.1,-17.88
2014-03-09 15:34:26.756,-39.3,-5.04,-17.94
2014-03-09 15:34:26.780,-39.42,-5.04,-18.24
2014-03-09 15:34:26.800,-39.54,-4.8599997,-18.66
2014-03-09 15:34:26.818,-39.42,-4.74,-18.66
2014-03-09 15:34:26.840,-39.66,-4.74,-18.779999
2014-03-09 15:34:26.857,-39.719997,-4.5,-19.02
2014-03-09 15:34:26.878,-39.6,-4.44,-19.14
2014-03-09 15:34:26.901,-39.719997,-4.56,-19.199999
2014-03-09 15:34:26.919,-39.84,-4.44,-19.56
2014-03-09 15:34:26.936,-39.6,-4.38,-19.5
2014-03-09 15:34:26.959,-39.6,-4.5,-19.5
2014-03-09 15:34:26.975,-39.6,-4.5,-19.56
2014-03-09 15:34:26.995,-39.48,-4.3199997,-19.56
2014-03-09 15:34:27.015,-39.3,-4.38,-19.38
2014-03-09 15:34:27.035,-39.239998,-4.3199997,-19.439999
2014-03-09 15:34:27.055,-39.42,-4.08,-19.26
2014-03-09 15:34:27.075,-39.3,-4.2,-18.96
2014-03-09 15:34:27.095,-39.48,-4.08,-19.08
2014-03-09 15:34:27.120,-39.48,-4.02,-19.02
2014-03-09 15:34:27.141,-39.6,-3.78,-19.08
2014-03-09 15:34:27.157,-39.66,-3.6599998,-18.96
2014-03-09 15:34:27.201,-39.54,-3.84,-18.96
2014-03-09 15:34:27.221,-39.6,-3.9599998,-19.08
2014-03-09 15:34:27.236,-39.54,-3.84,-18.96
2014-03-09 15:34:27.256,-39.42,-3.84,-18.72
2014-03-09 15:34:27.276,-39.3,-3.84,-18.66
2014-03-09 15:34:27.297,-39.239998,-4.02,-18.66
2014-03-09 15:34:27.321,-39.059998,-4.2599998,-18.779999
2014-03-09 15:34:27.339,-39.239998,-4.14,-18.779999
2014-03-09 15:34:27.360,-39.42,-4.02,-18.84
2014-03-09 15:34:27.380,-39.3,-3.8999999,-18.779999
2014-03-09 15:34:27.399,-39.54,-3.8999999,-18.84
2014-03-09 15:34:27.419,-39.6,-4.14,-18.84
2014-03-09 15:34:27.442,-39.78,-4.14,-18.66
2014-03-09 15:34:27.460,-39.96,-4.2,-18.539999
2014-03-09 15:34:27.477,-40.2,-4.14,-18.3
2014-03-09 15:34:27.500,-40.079998,-4.38,-18.0
2014-03-09 15:34:27.521,-40.2,-4.3199997,-17.699999
2014-03-09 15:34:27.535,-40.44,-4.44,-17.279999
2014-03-09 15:34:27.555,-40.44,-4.56,-16.98
2014-03-09 15:34:27.576,-40.62,-4.5,-16.68
2014-03-09 15:34:27.595,-40.559998,-4.38,-16.56
2014-03-09 15:34:27.616,-40.32,-4.08,-16.32
2014-03-09 15:34:27.636,-40.26,-3.8999999,-16.26
2014-03-09 15:34:27.656,-40.2,-3.4199998,-16.32
2014-03-09 15:34:27.676,-40.02,-3.4199998,-16.44
2014-03-09 15:34:27.696,-39.899998,-3.06,-16.74
2014-03-09 15:34:27.716,-39.78,-2.7,-17.22
2014-03-09 15:34:27.736,-39.6,-2.58,-17.58
2014-03-09 15:34:27.756,-39.54,-2.6399999,-17.82
2014-03-09 15:34:27.805,-39.78,-2.82,-17.94
2014-03-09 15:34:27.823,-39.899998,-3.06,-18.18
2014-03-09 15:34:27.841,-40.02,-3.4199998,-18.539999
2014-03-09 15:34:27.847,-39.78,-3.54,-18.48
2014-03-09 15:34:27.862,-39.78,-4.02,-18.66
2014-03-09 15:34:27.877,-39.6,-4.3199997,-18.66
2014-03-09 15:34:27.897,-39.6,-4.62,-18.72
2014-03-09 15:34:27.914,-39.6,-4.8599997,-18.84
2014-03-09 15:34:27.935,-39.3,-5.1,-18.96
2014-03-09 15:34:27.955,-39.12,-5.16,-18.96
2014-03-09 15:34:27.978,-39.12,-5.4,-18.96
2014-03-09 15:34:28.000,-39.239998,-5.46,-19.02
2014-03-09 15:34:28.016,-39.239998,-5.3399997,-19.02
2014-03-09 15:34:28.043,-39.36,-5.52,-18.96
2014-03-09 15:34:28.060,-39.239998,-5.52,-18.9
2014-03-09 15:34:28.075,-39.36,-5.46,-19.02
2014-03-09 15:34:28.095,-39.54,-5.3399997,-19.02
2014-03-09 15:34:28.116,-39.66,-5.52,-18.96
2014-03-09 15:34:28.136,-39.48,-5.58,-19.02
2014-03-09 15:34:28.156,-39.48,-5.58,-18.9
2014-03-09 15:34:28.176,-39.3,-5.8199997,-18.42
2014-03-09 15:34:28.196,-39.48,-5.7,-18.24
2014-03-09 15:34:28.216,-39.42,-5.8199997,-18.18
2014-03-09 15:34:28.236,-39.239998,-5.94,-17.82
2014-03-09 15:34:28.257,-39.3,-6.2999997,-17.88
2014-03-09 15:34:28.278,-39.48,-6.18,-17.52
2014-03-09 15:34:28.300,-39.54,-6.06,-17.039999
2014-03-09 15:34:28.317,-39.6,-6.06,-16.92
2014-03-09 15:34:28.340,-39.84,-6.12,-16.98
2014-03-09 15:34:28.359,-39.96,-6.24,-16.859999
2014-03-09 15:34:28.381,-40.2,-6.2999997,-16.44
2014-03-09 15:34:28.399,-40.32,-6.12,-16.26
2014-03-09 15:34:28.421,-40.32,-6.0,-15.839999
2014-03-09 15:34:28.435,-40.379997,-5.8799996,-15.599999
2014-03-09 15:34:28.455,-40.44,-6.12,-15.54
2014-03-09 15:34:28.475,-40.44,-6.06,-15.599999
2014-03-09 15:34:28.497,-40.44,-6.0,-15.54
2014-03-09 15:34:28.522,-40.26,-5.8199997,-15.54
2014-03-09 15:34:28.543,-40.079998,-5.58,-15.96
2014-03-09 15:34:28.559,-39.96,-5.52,-16.14
2014-03-09 15:34:28.576,-39.84,-5.3399997,-16.56
2014-03-09 15:34:28.596,-39.66,-5.58,-16.92
2014-03-09 15:34:28.616,-39.66,-5.2799997,-17.279999
2014-03-09 15:34:28.636,-39.54,-5.22,-17.52
2014-03-09 15:34:28.656,-39.3,-5.22,-18.0
2014-03-09 15:34:28.676,-39.18,-5.22,-18.3
2014-03-09 15:34:28.696,-39.18,-5.52,-18.24
2014-03-09 15:34:28.720,-39.239998,-5.94,-18.539999
2014-03-09 15:34:28.741,-39.059998,-6.06,-18.6
2014-03-09 15:34:28.760,-39.059998,-5.94,-19.02
2014-03-09 15:34:28.777,-38.82,-6.0,-19.619999
2014-03-09 15:34:28.799,-38.46,-6.0,-20.46
2014-03-09 15:34:28.818,-38.04,-5.58,-21.3
2014-03-09 15:34:28.841,-37.68,-4.92,-22.439999
2014-03-09 15:34:28.858,-37.32,-4.08,-23.519999
2014-03-09 15:34:28.878,-37.02,-3.06,-24.24
2014-03-09 15:34:28.899,-36.96,-2.22,-24.84
2014-03-09 15:34:28.919,-36.54,-1.4399999,-25.199999
2014-03-09 15:34:28.936,-36.48,-0.78,-25.199999
2014-03-09 15:34:28.959,-36.6,-0.17999999,-25.14
2014-03-09 15:34:28.978,-36.6,0.12,-25.08
2014-03-09 15:34:29.000,-36.6,0.35999998,-24.9
2014-03-09 15:34:29.016,-36.54,0.42,-25.14
2014-03-09 15:34:29.039,-36.48,0.48,-25.199999
2014-03-09 15:34:29.060,-36.42,0.59999996,-25.26
2014-03-09 15:34:29.076,-36.6,0.53999996,-25.439999
2014-03-09 15:34:29.112,-36.48,0.59999996,-25.56
2014-03-09 15:34:29.137,-36.48,0.78,-25.5
2014-03-09 15:34:29.142,-36.719997,0.71999997,-25.26
2014-03-09 15:34:29.157,-36.78,0.59999996,-25.199999
2014-03-09 15:34:29.177,-37.02,0.35999998,-24.66
2014-03-09 15:34:29.197,-37.26,0.29999998,-24.48
2014-03-09 15:34:29.217,-37.14,0.29999998,-24.359999
2014-03-09 15:34:29.237,-37.14,0.35999998,-24.24
2014-03-09 15:34:29.257,-37.26,0.29999998,-24.18
2014-03-09 15:34:29.277,-37.5,0.29999998,-24.18
2014-03-09 15:34:29.297,-37.62,0.42,-24.0
2014-03-09 15:34:29.317,-37.8,0.53999996,-23.76
2014-03-09 15:34:29.338,-37.739998,0.9,-23.519999
2014-03-09 15:34:29.358,-37.68,1.1999999,-23.22
2014-03-09 15:34:29.379,-37.86,1.3199999,-23.22
2014-03-09 15:34:29.399,-37.92,1.38,-23.16
2014-03-09 15:34:29.417,-38.1,1.62,-23.039999
2014-03-09 15:34:29.435,-38.219997,1.62,-23.1
2014-03-09 15:34:29.455,-38.16,1.62,-23.4
2014-03-09 15:34:29.480,-37.98,1.86,-23.34
2014-03-09 15:34:29.499,-38.16,1.92,-23.64
2014-03-09 15:34:29.520,-38.16,1.8,-23.82
2014-03-09 15:34:29.537,-38.16,1.86,-23.939999
2014-03-09 15:34:29.566,-38.04,2.1,-24.119999
2014-03-09 15:34:29.576,-37.739998,2.28,-24.24
2014-03-09 15:34:29.596,-37.68,2.34,-24.3
2014-03-09 15:34:29.616,-37.68,2.46,-24.119999
2014-03-09 15:34:29.636,-37.62,2.46,-24.119999
2014-03-09 15:34:29.656,-37.62,2.6399999,-24.42
2014-03-09 15:34:29.681,-37.559998,2.9399998,-24.48
2014-03-09 15:34:29.697,-37.559998,3.0,-24.48
2014-03-09 15:34:29.717,-37.559998,2.9399998,-24.539999
2014-03-09 15:34:29.742,-37.62,3.0,-24.6
2014-03-09 15:34:29.777,-37.5,2.9399998,-24.779999
2014-03-09 15:34:29.799,-37.68,2.9399998,-24.84
2014-03-09 15:34:29.819,-37.559998,2.9399998,-24.779999
2014-03-09 15:34:29.841,-37.68,2.76,-24.96
2014-03-09 15:34:29.859,-37.44,2.76,-25.019999
2014-03-09 15:34:29.878,-37.38,3.0,-24.96
2014-03-09 15:34:29.899,-37.26,3.0,-24.84
2014-03-09 15:34:29.920,-37.26,3.06,-24.779999
2014-03-09 15:34:29.936,-37.2,3.1799998,-24.779999
2014-03-09 15:34:29.959,-37.14,3.24,-24.779999
2014-03-09 15:34:29.978,-37.14,3.12,-24.779999
2014-03-09 15:34:30.000,-36.84,3.12,-24.539999
2014-03-09 15:34:30.016,-37.14,3.12,-24.48
2014-03-09 15:34:30.039,-37.38,2.82,-24.06
2014-03-09 15:34:30.060,-37.559998,2.76,-23.939999
2014-03-09 15:34:30.077,-37.739998,2.7,-23.58
2014-03-09 15:34:30.100,-37.86,2.7,-23.16
2014-03-09 15:34:30.120,-38.04,2.3999999,-22.5
2014-03-09 15:34:30.140,-38.399998,2.34,-21.9
2014-03-09 15:34:30.157,-38.7,2.1599998,-21.48
2014-03-09 15:34:30.177,-38.7,1.86,-21.3
2014-03-09 15:34:30.199,-38.94,1.86,-21.3
2014-03-09 15:34:30.219,-39.12,1.92,-21.18
2014-03-09 15:34:30.237,-39.239998,2.1,-21.0
2014-03-09 15:34:30.257,-39.42,2.04,-20.88
2014-03-09 15:34:30.279,-39.48,2.1,-20.939999
2014-03-09 15:34:30.300,-39.54,2.22,-20.88
2014-03-09 15:34:30.321,-39.6,2.34,-20.699999
2014-03-09 15:34:30.338,-39.78,2.52,-20.58
2014-03-09 15:34:30.358,-39.66,2.7,-20.52
2014-03-09 15:34:30.378,-39.42,2.6399999,-20.34
2014-03-09 15:34:30.398,-39.48,2.3999999,-20.4
2014-03-09 15:34:30.415,-39.48,2.34,-20.4
2014-03-09 15:34:30.435,-39.48,2.22,-20.64
2014-03-09 15:34:30.456,-39.42,1.9799999,-21.0
2014-03-09 15:34:30.481,-39.239998,1.68,-21.18
2014-03-09 15:34:30.500,-39.18,1.4399999,-21.3
2014-03-09 15:34:30.521,-39.12,1.14,-21.359999
2014-03-09 15:34:30.536,-39.059998,0.71999997,-21.48
2014-03-09 15:34:30.556,-39.059998,0.48,-21.66
2014-03-09 15:34:30.576,-38.82,0.29999998,-21.72
2014-03-09 15:34:30.596,-39.0,0.06,-21.66
2014-03-09 15:34:30.617,-38.76,-0.06,-21.48
2014-03-09 15:34:30.637,-39.059998,-0.24,-21.66
2014-03-09 15:34:30.657,-38.94,-0.59999996,-21.66
2014-03-09 15:34:30.677,-38.94,-0.9,-21.779999
2014-03-09 15:34:30.697,-38.82,-1.26,-21.96
2014-03-09 15:34:30.717,-38.34,-1.38,-22.26
2014-03-09 15:34:30.737,-38.219997,-1.68,-22.68
2014-03-09 15:34:30.757,-37.559998,-1.5,-23.279999
2014-03-09 15:34:30.779,-37.32,-1.5,-23.699999
2014-03-09 15:34:30.800,-36.6,-1.4399999,-24.539999
2014-03-09 15:34:30.818,-36.18,-1.1999999,-25.199999
2014-03-09 15:34:30.840,-35.64,-0.96,-25.98
2014-03-09 15:34:30.860,-35.16,-0.53999996,-26.519999
2014-03-09 15:34:30.879,-34.92,-0.42,-27.06
2014-03-09 15:34:30.899,-34.68,0.0,-27.48
2014-03-09 15:34:30.919,-34.559998,0.17999999,-27.84
2014-03-09 15:34:30.936,-34.26,0.29999998,-28.439999
2014-03-09 15:34:30.962,-34.079998,0.53999996,-28.74
2014-03-09 15:34:30.979,-33.66,0.59999996,-29.16
2014-03-09 15:34:31.000,-33.54,0.48,-29.58
2014-03-09 15:34:31.016,-33.3,0.17999999,-30.3
2014-03-09 15:34:31.039,-32.82,-0.06,-30.9
2014-03-09 15:34:31.059,-32.219997,-0.48,-31.5
2014-03-09 15:34:31.077,-31.92,-1.14,-31.98
2014-03-09 15:34:31.099,-31.56,-1.38,-32.34
2014-03-09 15:34:31.118,-31.26,-1.74,-32.399998
2014-03-09 15:34:31.146,-30.96,-1.9799999,-32.46
2014-03-09 15:34:31.161,-30.599998,-2.1,-32.52
2014-03-09 15:34:31.177,-30.48,-2.1599998,-32.52
2014-03-09 15:34:31.213,-30.599998,-2.22,-32.46
2014-03-09 15:34:31.224,-30.48,-2.1599998,-32.28
2014-03-09 15:34:31.237,-30.3,-2.1,-32.16
2014-03-09 15:34:31.257,-30.359999,-2.22,-32.28
2014-03-09 15:34:31.278,-30.24,-2.3999999,-32.64
2014-03-09 15:34:31.298,-30.06,-2.52,-32.82
2014-03-09 15:34:31.319,-30.06,-2.46,-33.0
2014-03-09 15:34:31.339,-29.82,-2.58,-33.36
2014-03-09 15:34:31.362,-29.46,-2.8799999,-33.48
2014-03-09 15:34:31.379,-29.519999,-3.06,-33.66
2014-03-09 15:34:31.399,-29.34,-3.1799998,-33.84
2014-03-09 15:34:31.421,-29.16,-3.4199998,-34.02
2014-03-09 15:34:31.435,-28.98,-3.54,-33.96
2014-03-09 15:34:31.456,-28.68,-3.6599998,-34.079998
2014-03-09 15:34:31.476,-28.5,-3.9599998,-34.2
2014-03-09 15:34:31.496,-28.56,-3.9599998,-34.02
2014-03-09 15:34:31.516,-28.619999,-4.02,-34.14
2014-03-09 15:34:31.536,-28.439999,-3.9599998,-34.14
2014-03-09 15:34:31.559,-28.439999,-3.8999999,-34.26
2014-03-09 15:34:31.576,-28.14,-3.8999999,-34.26
2014-03-09 15:34:31.596,-28.26,-3.8999999,-34.02
2014-03-09 15:34:31.617,-28.5,-3.6,-33.96
2014-03-09 15:34:31.636,-28.68,-3.54,-33.96
2014-03-09 15:34:31.657,-28.619999,-3.48,-33.84
2014-03-09 15:34:31.677,-28.619999,-3.1799998,-33.78
2014-03-09 15:34:31.697,-28.68,-3.12,-33.84
2014-03-09 15:34:31.721,-28.92,-2.9399998,-33.6
2014-03-09 15:34:31.740,-29.16,-2.52,-33.42
2014-03-09 15:34:31.759,-29.279999,-2.28,-33.6
2014-03-09 15:34:31.779,-29.4,-2.22,-33.54
2014-03-09 15:34:31.799,-29.519999,-1.74,-33.239998
2014-03-09 15:34:31.820,-29.699999,-1.4399999,-33.3
2014-03-09 15:34:31.841,-29.88,-1.0799999,-33.12
2014-03-09 15:34:31.859,-30.179998,-0.53999996,-33.18
2014-03-09 15:34:31.880,-30.359999,0.0,-33.059998
2014-03-09 15:34:31.900,-30.66,0.59999996,-33.059998
2014-03-09 15:34:31.919,-30.66,1.38,-32.76
2014-03-09 15:34:31.936,-31.019999,2.1,-32.64
2014-03-09 15:34:31.958,-31.26,2.82,-32.52
2014-03-09 15:34:31.978,-31.619999,3.6599998,-31.98
2014-03-09 15:34:32.000,-31.98,4.3199997,-31.8
2014-03-09 15:34:32.017,-32.04,4.92,-31.5
2014-03-09 15:34:32.040,-32.219997,5.64,-31.38
2014-03-09 15:34:32.059,-32.52,6.42,-30.9
2014-03-09 15:34:32.077,-32.82,7.02,-30.539999
2014-03-09 15:34:32.099,-32.88,7.68,-30.24
2014-03-09 15:34:32.119,-32.94,8.16,-29.939999
2014-03-09 15:34:32.141,-33.3,8.639999,-29.76
2014-03-09 15:34:32.157,-33.54,9.179999,-29.34
2014-03-09 15:34:32.178,-34.02,9.719999,-28.98
2014-03-09 15:34:32.199,-34.26,10.2,-28.5
2014-03-09 15:34:32.220,-34.5,10.26,-28.14
2014-03-09 15:34:32.241,-34.68,10.559999,-27.779999
2014-03-09 15:34:32.259,-34.86,10.679999,-27.48
2014-03-09 15:34:32.279,-34.86,10.98,-27.24
2014-03-09 15:34:32.300,-34.8,11.099999,-27.0
2014-03-09 15:34:32.321,-34.8,11.28,-26.939999
2014-03-09 15:34:32.341,-34.739998,11.639999,-26.76
2014-03-09 15:34:32.360,-34.739998,11.58,-26.76
2014-03-09 15:34:32.381,-34.739998,11.82,-26.82
2014-03-09 15:34:32.402,-34.8,11.639999,-26.939999
2014-03-09 15:34:32.421,-35.04,11.759999,-27.06
2014-03-09 15:34:32.441,-35.28,11.639999,-27.0
2014-03-09 15:34:32.461,-35.46,11.5199995,-27.119999
2014-03-09 15:34:32.481,-35.52,11.46,-26.939999
2014-03-09 15:34:32.501,-35.64,11.16,-26.82
2014-03-09 15:34:32.521,-35.76,10.86,-26.64
2014-03-09 15:34:32.541,-35.82,10.44,-26.46
2014-03-09 15:34:32.563,-35.94,10.139999,-26.34
2014-03-09 15:34:32.581,-35.88,9.66,-26.16
2014-03-09 15:34:32.604,-36.0,9.42,-26.22
2014-03-09 15:34:32.622,-36.18,9.179999,-26.039999
2014-03-09 15:34:32.645,-36.239998,8.82,-26.099998
2014-03-09 15:34:32.663,-36.239998,8.46,-25.98
2014-03-09 15:34:32.684,-36.18,8.28,-25.98
2014-03-09 15:34:32.704,-36.059998,8.099999,-26.16
2014-03-09 15:34:32.724,-35.88,7.9199996,-26.16
2014-03-09 15:34:32.744,-35.82,7.74,-26.22
2014-03-09 15:34:32.764,-35.7,7.3199997,-26.22
2014-03-09 15:34:32.785,-35.219997,6.8399997,-26.4
2014-03-09 15:34:32.805,-35.16,6.48,-26.699999
2014-03-09 15:34:32.825,-34.98,5.94,-27.0
2014-03-09 15:34:32.845,-34.98,5.4,-27.42
2014-03-09 15:34:32.865,-34.68,4.62,-27.779999
2014-03-09 15:34:32.899,-34.38,3.9599998,-28.199999
2014-03-09 15:34:32.918,-34.079998,2.76,-28.56
2014-03-09 15:34:32.937,-33.78,1.9799999,-29.039999
2014-03-09 15:34:32.963,-33.48,1.0799999,-29.34
2014-03-09 15:34:32.979,-33.059998,0.12,-29.76
2014-03-09 15:34:32.997,-32.88,-0.59999996,-30.24
2014-03-09 15:34:33.016,-32.399998,-1.4399999,-30.3
2014-03-09 15:34:33.039,-32.28,-1.8,-30.42
2014-03-09 15:34:33.058,-32.04,-2.22,-30.779999
2014-03-09 15:34:33.076,-31.8,-2.28,-30.9
2014-03-09 15:34:33.097,-31.5,-2.58,-31.019999
2014-03-09 15:34:33.118,-31.439999,-2.76,-31.019999
2014-03-09 15:34:33.150,-31.26,-2.7,-31.019999
2014-03-09 15:34:33.160,-31.08,-2.82,-31.08
2014-03-09 15:34:33.177,-30.9,-2.6399999,-31.32
2014-03-09 15:34:33.200,-30.72,-2.76,-31.32
2014-03-09 15:34:33.221,-30.66,-2.7,-31.26
2014-03-09 15:34:33.245,-30.48,-2.52,-31.32
2014-03-09 15:34:33.258,-30.42,-2.28,-31.32
2014-03-09 15:34:33.278,-30.359999,-1.92,-31.32
2014-03-09 15:34:33.300,-30.42,-1.74,-31.5
2014-03-09 15:34:33.317,-30.48,-1.68,-31.619999
2014-03-09 15:34:33.341,-30.72,-1.62,-31.679998
2014-03-09 15:34:33.359,-30.779999,-1.68,-31.859999
2014-03-09 15:34:33.381,-31.08,-1.74,-31.859999
2014-03-09 15:34:33.399,-31.14,-1.86,-31.859999
2014-03-09 15:34:33.421,-31.26,-2.22,-31.679998
2014-03-09 15:34:33.437,-31.199999,-2.58,-31.56
2014-03-09 15:34:33.457,-31.199999,-2.9399998,-31.14
2014-03-09 15:34:33.478,-31.32,-3.0,-30.779999
2014-03-09 15:34:33.498,-31.26,-3.4199998,-30.599998
2014-03-09 15:34:33.521,-31.14,-3.6599998,-30.359999
2014-03-09 15:34:33.540,-31.019999,-3.9599998,-30.24
2014-03-09 15:34:33.560,-31.199999,-4.3199997,-30.24
2014-03-09 15:34:33.581,-31.26,-4.56,-30.3
2014-03-09 15:34:33.601,-31.439999,-4.74,-30.42
2014-03-09 15:34:33.681,-31.439999,-5.1,-30.539999
2014-03-09 15:34:33.685,-31.32,-5.46,-30.539999
2014-03-09 15:34:33.692,-31.14,-5.52,-30.48
2014-03-09 15:34:33.696,-31.32,-5.58,-30.48
2014-03-09 15:34:33.701,-31.32,-5.8199997,-30.42
2014-03-09 15:34:33.721,-31.26,-6.06,-30.3
2014-03-09 15:34:33.742,-31.08,-6.24,-30.24
2014-03-09 15:34:33.762,-31.019999,-6.42,-30.0
2014-03-09 15:34:33.782,-31.14,-6.6,-29.88
2014-03-09 15:34:33.802,-31.199999,-6.72,-29.76
2014-03-09 15:34:33.823,-31.439999,-6.8999996,-29.58
2014-03-09 15:34:33.843,-31.439999,-7.14,-29.34
2014-03-09 15:34:33.863,-31.56,-7.2599998,-29.099998
2014-03-09 15:34:33.883,-31.74,-7.44,-28.859999
2014-03-09 15:34:33.903,-32.1,-7.62,-28.619999
2014-03-09 15:34:33.923,-32.1,-7.9199996,-28.56
2014-03-09 15:34:33.943,-32.219997,-8.34,-28.439999
2014-03-09 15:34:33.963,-32.1,-8.76,-28.199999
2014-03-09 15:34:33.984,-32.16,-9.24,-28.019999
2014-03-09 15:34:34.004,-32.28,-9.54,-27.96
2014-03-09 15:34:34.024,-32.16,-10.0199995,-27.72
2014-03-09 15:34:34.060,-32.16,-10.38,-27.599998
2014-03-09 15:34:34.086,-31.859999,-10.62,-27.48
