Date,x(m/s^2),y(m/s^2),z(m/s^2)
2014-03-09 15:34:17.362,0.93965924,-2.1844802,9.513963
2014-03-09 15:34:17.386,1.3779397,-1.7981169,9.541407
2014-03-09 15:34:17.404,1.3850422,-1.3536284,9.613519
2014-03-09 15:34:17.424,1.0100571,-1.3520347,9.660341
2014-03-09 15:34:17.445,0.5955373,-1.6932842,9.640982
2014-03-09 15:34:17.465,0.36551923,-1.4979786,9.684671
2014-03-09 15:34:17.484,-0.06760697,-0.32860002,9.800909
2014-03-09 15:34:17.504,0.10648628,0.98863727,9.756108
2014-03-09 15:34:17.524,0.4134011,1.5273252,9.678159
2014-03-09 15:34:17.548,0.37396845,1.9184421,9.609896
2014-03-09 15:34:17.565,0.19416524,2.5436504,9.46903
2014-03-09 15:34:17.584,0.17686193,3.1318932,9.291414
2014-03-09 15:34:17.604,0.2577019,3.7534046,9.056265
2014-03-09 15:34:17.624,0.3628848,4.248365,8.831199
2014-03-09 15:34:17.648,0.40812647,4.344059,8.7825365
2014-03-09 15:34:17.667,0.4198335,4.238542,8.833396
2014-03-09 15:34:17.684,0.39288968,4.177452,8.863687
2014-03-09 15:34:17.709,0.3769269,4.1460304,8.87912
2014-03-09 15:34:17.725,0.37743506,4.1629086,8.871197
2014-03-09 15:34:17.745,0.38545266,4.1951046,8.855672
2014-03-09 15:34:17.764,0.40749237,4.156674,8.872789
2014-03-09 15:34:17.785,0.43458545,4.136378,8.880986
2014-03-09 15:34:17.804,0.45635027,4.113253,8.89063
2014-03-09 15:34:17.825,0.45001894,4.0892777,8.902003
2014-03-09 15:34:17.846,0.2618214,4.1087856,8.900545
2014-03-09 15:34:17.865,0.09343225,4.244331,8.840097
2014-03-09 15:34:17.921,0.018739626,4.587284,8.667576
2014-03-09 15:34:17.931,-0.0032291913,4.9466195,8.467665
2014-03-09 15:34:17.935,-0.051848847,5.1860356,8.323024
2014-03-09 15:34:17.955,-0.0543997,5.233876,8.293007
2014-03-09 15:34:17.963,-0.035133127,5.188656,8.321479
2014-03-09 15:34:17.982,-0.05500351,5.1453447,8.348222
2014-03-09 15:34:18.000,-0.057022303,5.0994716,8.376307
2014-03-09 15:34:18.024,-0.12938173,5.0721254,8.39209
2014-03-09 15:34:18.047,-0.22532311,5.071311,8.390555
2014-03-09 15:34:18.062,-0.33583122,5.0775476,8.383084
2014-03-09 15:34:18.080,-0.40433893,5.1215467,8.353244
2014-03-09 15:34:18.100,-0.46311218,5.126825,8.34695
2014-03-09 15:34:18.121,-0.49350688,5.120645,8.349002
2014-03-09 15:34:18.141,-0.46990943,5.064548,8.384505
2014-03-09 15:34:18.161,-0.40254548,4.997415,8.428179
2014-03-09 15:34:18.182,-0.30173692,4.9416804,8.465173
2014-03-09 15:34:18.204,-0.2153253,4.8986263,8.49279
2014-03-09 15:34:18.223,-0.15083806,4.8455195,8.524588
2014-03-09 15:34:18.244,-0.11507585,4.8329415,8.532281
2014-03-09 15:34:18.264,-0.08254706,4.8002706,8.551082
2014-03-09 15:34:18.286,-0.052493867,4.7755084,8.565171
2014-03-09 15:34:18.305,-0.0868224,4.790894,8.556295
2014-03-09 15:34:18.322,-0.1171395,4.8210893,8.538957
2014-03-09 15:34:18.342,-0.12794892,4.829325,8.534144
2014-03-09 15:34:18.360,-0.12665567,4.8222413,8.53817
2014-03-09 15:34:18.381,-0.14612141,4.788969,8.556564
2014-03-09 15:34:18.401,-0.14949323,4.73722,8.585265
2014-03-09 15:34:18.421,-0.12731954,4.67561,8.61933
2014-03-09 15:34:18.443,-0.09648601,4.6213207,8.648958
2014-03-09 15:34:18.461,-0.092237845,4.5899277,8.665706
2014-03-09 15:34:18.482,-0.08079904,4.599855,8.660554
2014-03-09 15:34:18.501,-0.06679171,4.63623,8.641255
2014-03-09 15:34:18.521,-0.05904811,4.6597533,8.628651
2014-03-09 15:34:18.544,-0.067859635,4.656592,8.630291
2014-03-09 15:34:18.562,-0.07807912,4.6387215,8.639825
2014-03-09 15:34:18.589,-0.082908876,4.6279664,8.645544
2014-03-09 15:34:18.601,-0.08243103,4.625115,8.647075
2014-03-09 15:34:18.622,-0.08383418,4.6237745,8.6477785
2014-03-09 15:34:18.642,-0.07171675,4.6105685,8.654935
2014-03-09 15:34:18.661,-0.057486705,4.579891,8.671313
2014-03-09 15:34:18.680,-0.046410453,4.546698,8.68883
2014-03-09 15:34:18.701,-0.0320166,4.528783,8.698245
2014-03-09 15:34:18.730,0.004770137,4.517986,8.703917
2014-03-09 15:34:18.749,0.017369945,4.517536,8.704134
2014-03-09 15:34:18.770,0.0070487494,4.532156,8.696546
2014-03-09 15:34:18.789,-0.031370707,4.541499,8.691617
2014-03-09 15:34:18.809,-0.067339696,4.517653,8.703831
2014-03-09 15:34:18.829,-0.09147403,4.477929,8.724115
2014-03-09 15:34:18.849,-0.1056402,4.4621024,8.732061
2014-03-09 15:34:18.871,-0.10267273,4.4655905,8.730311
2014-03-09 15:34:18.907,-0.08797829,4.4783406,8.723939
2014-03-09 15:34:18.919,-0.07912497,4.4987645,8.71351
2014-03-09 15:34:18.934,-0.05457155,4.5366807,8.694016
2014-03-09 15:34:18.954,-0.03400076,4.5785613,8.67214
2014-03-09 15:34:18.973,-0.028665392,4.620588,8.64984
2014-03-09 15:34:18.997,-0.025759587,4.6558266,8.630932
2014-03-09 15:34:19.048,-0.022633856,4.684503,8.615412
2014-03-09 15:34:19.059,-0.030439708,4.70444,8.604517
2014-03-09 15:34:19.073,-0.051188484,4.737543,8.586237
2014-03-09 15:34:19.077,-0.04714096,4.792303,8.555816
2014-03-09 15:34:19.090,-0.033172496,4.821042,8.5397215
2014-03-09 15:34:19.110,-0.014341976,4.8249464,8.537567
2014-03-09 15:34:19.130,-0.011137919,4.8278365,8.53594
2014-03-09 15:34:19.158,-0.018500995,4.8400617,8.529
2014-03-09 15:34:19.170,-0.023754677,4.8518567,8.522284
2014-03-09 15:34:19.191,-0.022920566,4.847698,8.524651
2014-03-09 15:34:19.210,-0.02726137,4.8383226,8.529964
2014-03-09 15:34:19.230,-0.03471651,4.8294907,8.534941
2014-03-09 15:34:19.250,-0.0421791,4.8243785,8.537797
2014-03-09 15:34:19.274,-0.041445524,4.824985,8.537459
2014-03-09 15:34:19.293,-0.040192895,4.8340845,8.532316
2014-03-09 15:34:19.313,-0.041163053,4.848875,8.523912
2014-03-09 15:34:19.333,-0.03767916,4.8655257,8.514436
2014-03-09 15:34:19.353,-0.035261285,4.879549,8.506418
2014-03-09 15:34:19.373,-0.042537414,4.8937993,8.498196
2014-03-09 15:34:19.391,-0.054343585,4.9032545,8.492676
2014-03-09 15:34:19.410,-0.06634513,4.9114447,8.487857
2014-03-09 15:34:19.430,-0.07171645,4.9194717,8.483162
2014-03-09 15:34:19.450,-0.07455051,4.927873,8.47826
2014-03-09 15:34:19.478,-0.07460443,4.938327,8.472175
2014-03-09 15:34:19.495,-0.0728494,4.9408345,8.470728
2014-03-09 15:34:19.514,-0.07328326,4.937947,8.472407
2014-03-09 15:34:19.534,-0.073702365,4.9307384,8.476602
2014-03-09 15:34:19.556,-0.06699746,4.931699,8.476099
2014-03-09 15:34:19.574,-0.057287823,4.9438176,8.469107
2014-03-09 15:34:19.598,-0.051073916,4.9517207,8.464529
2014-03-09 15:34:19.625,-0.048437722,4.9434156,8.469398
2014-03-09 15:34:19.655,-0.046228815,4.9300056,8.477222
2014-03-09 15:34:19.666,-0.037749156,4.9190216,8.483643
2014-03-09 15:34:19.675,-0.027943654,4.924255,8.480644
2014-03-09 15:34:19.690,-0.026994098,4.93125,8.47658
2014-03-09 15:34:19.710,-0.031984746,4.937213,8.473091
2014-03-09 15:34:19.732,-0.03761749,4.9369864,8.473201
2014-03-09 15:34:19.752,-0.028805824,4.9317346,8.476293
2014-03-09 15:34:19.773,-0.0121741295,4.93162,8.476401
2014-03-09 15:34:19.793,0.001620587,4.937432,8.473023
2014-03-09 15:34:19.813,0.012539602,4.9451027,8.468541
2014-03-09 15:34:19.834,0.029593175,4.9434547,8.4694605
2014-03-09 15:34:19.854,0.05945143,4.9357696,8.473784
2014-03-09 15:34:19.874,0.09177403,4.9265246,8.478873
2014-03-09 15:34:19.895,0.11957097,4.9278193,8.477776
2014-03-09 15:34:19.914,0.14081615,4.9396024,8.47059
2014-03-09 15:34:19.934,0.1539812,4.938955,8.470738
2014-03-09 15:34:19.955,0.14571825,4.915656,8.484426
2014-03-09 15:34:19.974,0.12859116,4.8793592,8.505629
2014-03-09 15:34:19.997,0.11308102,4.8426695,8.526791
2014-03-09 15:34:20.017,0.10108327,4.825875,8.536456
2014-03-09 15:34:20.036,0.09831366,4.8092904,8.545844
2014-03-09 15:34:20.056,0.08308409,4.787427,8.558271
2014-03-09 15:34:20.075,0.05884455,4.7686424,8.568954
2014-03-09 15:34:20.099,0.029037295,4.758444,8.574775
2014-03-09 15:34:20.126,0.015880145,4.7444687,8.582549
2014-03-09 15:34:20.130,0.006911533,4.742677,8.583552
2014-03-09 15:34:20.152,-0.002454846,4.741924,8.58397
2014-03-09 15:34:20.175,-0.02253785,4.7539086,8.577309
2014-03-09 15:34:20.193,-0.040974256,4.7686806,8.5690365
2014-03-09 15:34:20.211,-0.057284024,4.7713604,8.567451
2014-03-09 15:34:20.232,-0.071485564,4.76374,8.571584
2014-03-09 15:34:20.251,-0.08038813,4.7519174,8.578066
2014-03-09 15:34:20.272,-0.084107734,4.737537,8.58598
2014-03-09 15:34:20.292,-0.085038,4.727789,8.591342
2014-03-09 15:34:20.312,-0.08153891,4.725356,8.592714
2014-03-09 15:34:20.332,-0.0785311,4.726654,8.59203
2014-03-09 15:34:20.353,-0.08033815,4.7243767,8.593266
2014-03-09 15:34:20.373,-0.082952276,4.7176256,8.596947
2014-03-09 15:34:20.428,-0.08637451,4.712652,8.599642
2014-03-09 15:34:20.443,-0.08651275,4.716747,8.597395
2014-03-09 15:34:20.454,-0.08449016,4.724043,8.593409
2014-03-09 15:34:20.461,-0.08614085,4.7287793,8.590787
2014-03-09 15:34:20.471,-0.088673286,4.7302146,8.589971
2014-03-09 15:34:20.489,-0.08781842,4.7316475,8.5891905
2014-03-09 15:34:20.510,-0.078029,4.7261405,8.592317
2014-03-09 15:34:20.539,-0.06588716,4.7003245,8.606565
2014-03-09 15:34:20.560,-0.07032105,4.682194,8.61641
2014-03-09 15:34:20.579,-0.07570026,4.678304,8.618477
2014-03-09 15:34:20.599,-0.07404329,4.682651,8.616129
2014-03-09 15:34:20.619,-0.07323635,4.682216,8.616374
2014-03-09 15:34:20.639,-0.07236381,4.6717257,8.622072
2014-03-09 15:34:20.659,-0.07511559,4.6591144,8.628872
2014-03-09 15:34:20.680,-0.07930048,4.654826,8.631148
2014-03-09 15:34:20.700,-0.07875264,4.657324,8.629805
2014-03-09 15:34:20.720,-0.0775741,4.659416,8.628686
2014-03-09 15:34:20.740,-0.082296595,4.655815,8.630585
2014-03-09 15:34:20.762,-0.08671704,4.644235,8.636779
2014-03-09 15:34:20.782,-0.08886983,4.639533,8.639283
2014-03-09 15:34:20.801,-0.08601356,4.6498847,8.633745
2014-03-09 15:34:20.821,-0.07708777,4.665456,8.625425
2014-03-09 15:34:20.851,-0.074149236,4.6672745,8.624468
2014-03-09 15:34:20.862,-0.07785422,4.654725,8.631214
2014-03-09 15:34:20.892,-0.08021233,4.640045,8.639093
2014-03-09 15:34:20.901,-0.07916765,4.637125,8.640672
2014-03-09 15:34:20.921,-0.07789689,4.6376595,8.640395
2014-03-09 15:34:20.943,-0.0821981,4.6336756,8.642493
2014-03-09 15:34:20.961,-0.084145285,4.6227465,8.648326
2014-03-09 15:34:20.997,-0.079425566,4.5994925,8.660758
2014-03-09 15:34:21.015,-0.06951091,4.5971394,8.662094
2014-03-09 15:34:21.035,-0.06282266,4.6030416,8.659012
2014-03-09 15:34:21.056,-0.0651644,4.60842,8.656132
2014-03-09 15:34:21.076,-0.06885288,4.6077785,8.656442
2014-03-09 15:34:21.097,-0.07102745,4.595758,8.662815
2014-03-09 15:34:21.136,-0.075972944,4.5806956,8.670747
2014-03-09 15:34:21.173,-0.07171134,4.5667143,8.678156
2014-03-09 15:34:21.178,-0.05718071,4.557575,8.683065
2014-03-09 15:34:21.180,-0.040687986,4.554665,8.684685
2014-03-09 15:34:21.190,-0.034350015,4.5576744,8.683134
2014-03-09 15:34:21.210,-0.022849984,4.560255,8.681816
2014-03-09 15:34:21.230,-0.010926176,4.555593,8.684287
2014-03-09 15:34:21.250,0.00459595,4.539839,8.692539
2014-03-09 15:34:21.275,0.005771423,4.5181403,8.703836
2014-03-09 15:34:21.291,-0.015067952,4.5162277,8.704818
2014-03-09 15:34:21.311,-0.033835195,4.5316005,8.696774
2014-03-09 15:34:21.331,-0.022843407,4.56349,8.680117
2014-03-09 15:34:21.351,0.0050616674,4.5751834,8.673987
2014-03-09 15:34:21.371,0.017451048,4.558111,8.682954
2014-03-09 15:34:21.431,0.036082976,4.521553,8.701991
2014-03-09 15:34:21.433,0.052223086,4.5273824,8.698877
2014-03-09 15:34:21.437,0.07095701,4.5397973,8.692272
2014-03-09 15:34:21.450,0.062305067,4.5310693,8.696892
2014-03-09 15:34:21.470,0.027658846,4.4929543,8.716823
2014-03-09 15:34:21.491,0.007367168,4.445987,8.740911
2014-03-09 15:34:21.518,0.019391367,4.3986535,8.764808
2014-03-09 15:34:21.530,0.037877165,4.3969097,8.765623
2014-03-09 15:34:21.550,0.07611863,4.4055305,8.7610445
2014-03-09 15:34:21.570,0.10673407,4.421387,8.752733
2014-03-09 15:34:21.590,0.13192053,4.401119,8.762599
2014-03-09 15:34:21.610,0.16142653,4.334797,8.795105
2014-03-09 15:34:21.630,0.18943332,4.240301,8.840494
2014-03-09 15:34:21.650,0.1968479,4.1187882,8.897597
2014-03-09 15:34:21.670,0.2160284,4.032936,8.936396
2014-03-09 15:34:21.690,0.26133987,3.994286,8.952529
2014-03-09 15:34:21.710,0.30228454,3.972959,8.960727
2014-03-09 15:34:21.730,0.2827228,3.9116077,8.988314
2014-03-09 15:34:21.750,0.24877566,3.8396542,9.020284
2014-03-09 15:34:21.770,0.22492987,3.8133345,9.032068
2014-03-09 15:34:21.790,0.25492856,3.8718433,9.006345
2014-03-09 15:34:21.810,0.29059792,3.961452,8.9662075
2014-03-09 15:34:21.830,0.3108731,4.013283,8.942445
2014-03-09 15:34:21.849,0.3287477,4.02859,8.934918
2014-03-09 15:34:21.869,0.39387566,4.0490503,8.92303
2014-03-09 15:34:21.890,0.5315359,4.131143,8.878149
2014-03-09 15:34:21.910,0.5732039,4.3051534,8.792468
2014-03-09 15:34:21.930,0.6388875,4.3705487,8.755599
2014-03-09 15:34:21.950,0.9790201,3.9281151,8.932068
2014-03-09 15:34:21.971,1.1495646,3.8588448,8.941936
2014-03-09 15:34:21.990,1.205796,4.219861,8.769789
2014-03-09 15:34:22.029,1.3009766,4.6110654,8.556631
2014-03-09 15:34:22.034,0.6792962,4.438229,8.718432
2014-03-09 15:34:22.058,0.5780838,4.0785584,8.899527
2014-03-09 15:34:22.081,0.7380978,3.6564496,9.0695095
2014-03-09 15:34:22.129,0.9243267,2.6525855,9.395731
2014-03-09 15:34:22.133,0.67095876,2.2058794,9.531752
2014-03-09 15:34:22.138,0.5770479,2.227427,9.532887
2014-03-09 15:34:22.153,0.44459432,2.2834694,9.526726
2014-03-09 15:34:22.174,0.32110155,2.0251212,9.589901
2014-03-09 15:34:22.191,0.19324392,1.2193719,9.728626
2014-03-09 15:34:22.210,0.1592478,1.5733213,9.67831
2014-03-09 15:34:22.230,-0.0327489,2.3804967,9.513284
2014-03-09 15:34:22.252,-0.18543454,2.714516,9.421645
2014-03-09 15:34:22.270,-0.1345995,2.2677386,9.539897
2014-03-09 15:34:22.290,0.015886173,1.9857943,9.603476
2014-03-09 15:34:22.310,0.1308467,1.8185009,9.635678
2014-03-09 15:34:22.330,0.1074303,3.0416672,9.322397
2014-03-09 15:34:22.350,0.39165217,3.3144588,9.221245
2014-03-09 15:34:22.370,0.7148124,3.0141408,9.304535
2014-03-09 15:34:22.390,1.0123367,2.8018537,9.34319
2014-03-09 15:34:22.409,1.2576236,2.6360977,9.361611
2014-03-09 15:34:22.430,1.125774,2.8335853,9.320611
2014-03-09 15:34:22.450,0.87239623,2.943433,9.313727
2014-03-09 15:34:22.470,0.75925785,2.7120426,9.393549
2014-03-09 15:34:22.490,1.0876508,2.3071103,9.46914
2014-03-09 15:34:22.510,1.1302868,2.1668754,9.497237
2014-03-09 15:34:22.530,0.8535465,1.9673082,9.569303
2014-03-09 15:34:22.550,0.48517647,1.6777371,9.64988
2014-03-09 15:34:22.570,0.35094377,0.8329189,9.76491
2014-03-09 15:34:22.590,0.3915268,0.6428758,9.7777195
2014-03-09 15:34:22.610,0.5869533,0.8194012,9.754715
2014-03-09 15:34:22.630,0.7745616,1.0054822,9.724168
2014-03-09 15:34:22.650,0.80327266,1.490014,9.6594515
2014-03-09 15:34:22.670,0.7864989,2.096288,9.547639
2014-03-09 15:34:22.691,0.73276705,3.2606885,9.219619
2014-03-09 15:34:22.710,0.83736855,4.244644,8.8006935
2014-03-09 15:34:22.730,1.6640472,3.93856,8.825479
2014-03-09 15:34:22.750,2.214528,3.6960256,8.809407
2014-03-09 15:34:22.770,2.3478875,3.695773,8.774912
2014-03-09 15:34:22.790,2.404007,3.6792088,8.766673
2014-03-09 15:34:22.811,2.2349327,3.7850244,8.76636
2014-03-09 15:34:22.831,2.1832147,3.8144865,8.766623
2014-03-09 15:34:22.851,2.2072792,3.816376,8.759772
2014-03-09 15:34:22.870,2.169439,3.880439,8.741059
2014-03-09 15:34:22.900,1.4058865,4.2353997,8.732425
2014-03-09 15:34:22.920,0.93064123,4.283077,8.772658
2014-03-09 15:34:22.942,1.3089088,4.0461273,8.836627
2014-03-09 15:34:22.960,2.3087986,3.5408118,8.848869
2014-03-09 15:34:22.980,2.9425952,2.924195,8.885979
2014-03-09 15:34:23.000,3.6093645,1.9697407,8.902978
2014-03-09 15:34:23.020,4.2575836,1.1673596,8.756747
2014-03-09 15:34:23.044,4.956421,0.19899741,8.45959
2014-03-09 15:34:23.060,5.1313424,-0.17351197,8.355213
2014-03-09 15:34:23.081,5.073173,0.6844567,8.364497
2014-03-09 15:34:23.100,5.1251307,1.3683243,8.248096
2014-03-09 15:34:23.120,5.1920104,2.3462586,7.9817586
2014-03-09 15:34:23.142,5.027732,3.8535874,7.48613
2014-03-09 15:34:23.160,4.5907416,6.5396557,5.685805
2014-03-09 15:34:23.180,4.1585765,7.945478,3.9681234
2014-03-09 15:34:23.200,3.6979222,8.350879,3.5719156
2014-03-09 15:34:23.220,3.6465876,8.327407,3.6779168
2014-03-09 15:34:23.241,3.242858,9.111552,1.6229224
2014-03-09 15:34:23.261,4.6557126,7.9494944,3.3615892
2014-03-09 15:34:23.280,5.6631856,4.95653,6.28741
2014-03-09 15:34:23.302,7.3753757,2.0759706,6.120833
2014-03-09 15:34:23.321,7.754739,-1.1255431,5.8964043
2014-03-09 15:34:23.341,8.400223,1.3195304,4.8852305
2014-03-09 15:34:23.362,8.361295,3.9589188,3.2536306
2014-03-09 15:34:23.381,7.230221,6.4276357,1.6061721
2014-03-09 15:34:23.401,6.373986,7.3976984,0.90374154
2014-03-09 15:34:23.421,5.8384304,7.8474226,0.7078634
2014-03-09 15:34:23.440,5.2551694,8.09376,1.7448928
2014-03-09 15:34:23.460,5.6470685,7.5407324,2.7236657
2014-03-09 15:34:23.481,5.827017,7.463127,2.553038
2014-03-09 15:34:23.500,5.895274,7.794587,-0.8127561
2014-03-09 15:34:23.520,5.432161,7.925777,-1.9606339
2014-03-09 15:34:23.543,5.3076305,6.3994117,-5.2006702
2014-03-09 15:34:23.562,6.115703,3.8081474,-6.6533136
2014-03-09 15:34:23.581,5.5923314,7.449368,-3.06645
2014-03-09 15:34:23.601,4.071196,8.649036,-2.18859
2014-03-09 15:34:23.622,1.6905273,9.471651,-1.897456
2014-03-09 15:34:23.639,0.8231205,9.625695,-1.6848886
2014-03-09 15:34:23.660,5.0106344,8.3804,-0.9125915
2014-03-09 15:34:23.682,6.0734615,7.2920485,2.4717402
2014-03-09 15:34:23.702,7.5668616,5.3528504,3.2031212
2014-03-09 15:34:23.722,5.110592,-1.4739374,8.238915
2014-03-09 15:34:23.742,8.735328,0.5082514,4.427881
2014-03-09 15:34:23.762,8.345936,1.9982859,4.745797
2014-03-09 15:34:23.782,8.799454,1.5734922,4.032881
2014-03-09 15:34:23.805,8.811549,2.2649946,-3.6601615
2014-03-09 15:34:23.822,7.3824134,0.5814875,-6.4290137
2014-03-09 15:34:23.843,7.3052516,5.4452267,-3.6267328
2014-03-09 15:34:23.863,9.564745,1.0704273,-1.8815467
2014-03-09 15:34:23.883,9.10767,2.0542502,-3.00013
2014-03-09 15:34:23.921,8.615777,2.8781219,-3.6952927
2014-03-09 15:34:23.932,9.297314,2.4071918,-1.9838691
2014-03-09 15:34:23.946,9.565449,1.7128307,-1.3186308
2014-03-09 15:34:23.964,9.725546,0.9429449,-0.8336603
2014-03-09 15:34:23.982,9.788249,0.30997518,-0.5142638
2014-03-09 15:34:24.004,9.799545,-0.113540165,-0.3555816
2014-03-09 15:34:24.024,9.798948,-0.20162733,-0.3321756
2014-03-09 15:34:24.043,9.802411,-0.22598757,-0.17901918
2014-03-09 15:34:24.062,9.803751,-0.23252982,-0.052793432
2014-03-09 15:34:24.085,9.803647,-0.24187545,0.019525662
2014-03-09 15:34:24.105,9.803173,-0.25757834,0.04302987
2014-03-09 15:34:24.123,9.803422,-0.24602556,0.05286679
2014-03-09 15:34:24.147,9.802867,-0.2647928,0.063864864
2014-03-09 15:34:24.164,9.802299,-0.2754086,0.097301856
2014-03-09 15:34:24.180,9.801546,-0.2742647,0.15766573
2014-03-09 15:34:24.200,9.801572,-0.24683979,0.19656536
2014-03-09 15:34:24.221,9.801801,-0.23255262,0.20247985
2014-03-09 15:34:24.241,9.801653,-0.24806729,0.19093378
2014-03-09 15:34:24.261,9.79942,-0.33181936,0.1779004
2014-03-09 15:34:24.280,9.793714,-0.47088617,0.17841801
2014-03-09 15:34:24.301,9.789626,-0.57042295,0.09064152
2014-03-09 15:34:24.323,9.7876215,-0.6091803,0.0419602
2014-03-09 15:34:24.343,9.788422,-0.592588,0.077669226
2014-03-09 15:34:24.361,9.790933,-0.5390741,0.1319532
2014-03-09 15:34:24.382,9.794181,-0.4673875,0.16112785
2014-03-09 15:34:24.402,9.794379,-0.44381228,0.20871407
2014-03-09 15:34:24.420,9.803392,-0.18231764,0.17500351
2014-03-09 15:34:24.441,9.806641,0.0017959436,-0.0143888835
2014-03-09 15:34:24.461,9.793612,-0.47697073,0.16746464
2014-03-09 15:34:24.482,9.778188,-0.7188959,0.20157851
2014-03-09 15:34:24.501,9.742384,-1.0994705,0.21796617
2014-03-09 15:34:24.524,9.709587,-1.3532033,0.25129882
2014-03-09 15:34:24.545,9.692297,-1.4417977,0.3885963
2014-03-09 15:34:24.564,9.666504,-1.5810703,0.47885847
2014-03-09 15:34:24.581,9.632773,-1.7820927,0.45191434
2014-03-09 15:34:24.601,9.604667,-1.9498025,0.34501085
2014-03-09 15:34:24.624,9.585546,-2.055796,0.2478443
2014-03-09 15:34:24.645,9.554819,-2.2028065,0.15316579
2014-03-09 15:34:24.661,9.522644,-2.3357623,0.18400516
2014-03-09 15:34:24.683,9.57116,-2.1361198,0.01692717
2014-03-09 15:34:24.705,9.591071,-2.0345128,-0.20609102
2014-03-09 15:34:24.723,9.592714,-2.010008,-0.3317796
2014-03-09 15:34:24.742,9.596412,-1.9797851,-0.3996274
2014-03-09 15:34:24.763,9.629389,-1.8072131,-0.42334583
