Date,AngularSpeedX,AngularSpeedY,AngularSpeedZ
2014-03-09 15:34:18.262,-0.28710666,-0.30176744,-0.18081611
2014-03-09 15:34:18.281,-0.087964594,-0.19914207,-0.3640757
2014-03-09 15:34:18.304,0.20891592,-0.015882496,-0.44959682
2014-03-09 15:34:18.322,0.27122417,-0.057421334,-0.4166101
2014-03-09 15:34:18.341,0.15027285,-0.09773844,-0.3567453
2014-03-09 15:34:18.359,0.06719518,-0.096516706,-0.23090707
2014-03-09 15:34:18.379,-0.10751228,-0.0842994,-0.061086524
2014-03-09 15:34:18.400,-0.25534168,-0.12095132,0.095294975
2014-03-09 15:34:18.420,-0.30176744,-0.172264,0.14782938
2014-03-09 15:34:18.442,-0.24312437,-0.06719518,0.07696902
2014-03-09 15:34:18.460,-0.004886922,-0.057421334,0.02565634
2014-03-09 15:34:18.482,0.18570304,-0.04886922,0.058643065
2014-03-09 15:34:18.500,0.18936823,-0.02565634,0.12339478
2014-03-09 15:34:18.520,0.04642576,0.02687807,0.062308256
2014-03-09 15:34:18.541,-0.13316862,0.043982297,0.013439035
2014-03-09 15:34:18.561,-0.15149458,-0.002443461,0.0
2014-03-09 15:34:18.585,-0.095294975,-0.040317107,0.0012217305
2014-03-09 15:34:18.600,-0.062308256,-0.03176499,-0.018325957
2014-03-09 15:34:18.621,-0.04520403,-0.07086037,-0.064751714
2014-03-09 15:34:18.641,-0.07819075,-0.14172074,-0.081855945
2014-03-09 15:34:18.660,-0.15393804,-0.14049901,-0.06352998
2014-03-09 15:34:18.679,-0.12217305,-0.07819075,-0.036651913
2014-03-09 15:34:18.700,-0.021991149,-0.12461651,0.037873644
2014-03-09 15:34:18.729,-0.04642576,-0.15271631,0.034208454
2014-03-09 15:34:18.749,-0.0012217305,-0.14905111,-0.13561209
2014-03-09 15:34:18.769,0.087964594,0.10995574,-0.22479841
2014-03-09 15:34:18.789,-0.032986723,0.17470746,-0.14905111
2014-03-09 15:34:18.809,-0.21991149,0.112399206,-0.037873644
2014-03-09 15:34:18.829,-0.204029,0.11484267,0.04642576
2014-03-09 15:34:18.849,-0.11484267,-0.028099801,0.037873644
2014-03-09 15:34:18.869,-0.012217305,-0.080634214,0.0012217305
2014-03-09 15:34:18.905,0.062308256,-0.17715092,-0.09162979
2014-03-09 15:34:18.916,0.267559,-0.20525073,-0.073303826
2014-03-09 15:34:18.933,0.26511553,-0.18203785,0.010995574
2014-03-09 15:34:18.953,0.21624629,0.004886922,0.1441642
2014-03-09 15:34:18.972,0.1685988,0.021991149,0.13072516
2014-03-09 15:34:18.996,0.13561209,-0.02321288,0.057421334
2014-03-09 15:34:19.046,0.16126843,-0.02565634,0.03176499
2014-03-09 15:34:19.057,0.16126843,0.073303826,0.04520403
2014-03-09 15:34:19.066,0.15760323,0.10995574,0.14660765
2014-03-09 15:34:19.077,0.16371189,-0.081855945,0.15271631
2014-03-09 15:34:19.090,0.039095376,-0.080634214,0.12339478
2014-03-09 15:34:19.110,0.0061086523,0.004886922,0.09773844
2014-03-09 15:34:19.130,0.018325957,0.073303826,0.09896017
2014-03-09 15:34:19.150,0.05131268,0.105068825,0.105068825
2014-03-09 15:34:19.170,0.002443461,0.02565634,0.061086524
2014-03-09 15:34:19.190,-0.04153884,0.004886922,0.02565634
2014-03-09 15:34:19.210,-0.039095376,0.057421334,0.05131268
2014-03-09 15:34:19.230,-0.065973446,0.089186326,0.080634214
2014-03-09 15:34:19.250,-0.05497787,0.018325957,0.02565634
2014-03-09 15:34:19.273,0.009773844,-0.032986723,0.02076942
2014-03-09 15:34:19.292,0.07696902,-0.032986723,0.02687807
2014-03-09 15:34:19.312,0.089186326,-0.012217305,0.05009095
2014-03-09 15:34:19.332,0.059864793,0.014660766,0.0720821
2014-03-09 15:34:19.352,0.065973446,0.02076942,0.05131268
2014-03-09 15:34:19.372,0.052534413,0.065973446,0.042760566
2014-03-09 15:34:19.390,0.02443461,0.04153884,-0.012217305
2014-03-09 15:34:19.410,0.052534413,0.017104227,-0.04153884
2014-03-09 15:34:19.430,0.06719518,-0.035430185,-0.036651913
2014-03-09 15:34:19.449,0.05497787,-0.0061086523,-0.010995574
2014-03-09 15:34:19.477,0.047647487,0.0012217305,-0.008552114
2014-03-09 15:34:19.493,0.018325957,-0.015882496,-0.019547688
2014-03-09 15:34:19.513,-0.05009095,-0.010995574,-0.04520403
2014-03-09 15:34:19.533,-0.05131268,-0.064751714,-0.073303826
2014-03-09 15:34:19.555,0.043982297,-0.1001819,-0.06963864
2014-03-09 15:34:19.572,0.058643065,-0.08674286,-0.064751714
2014-03-09 15:34:19.596,-0.010995574,-0.07086037,-0.081855945
2014-03-09 15:34:19.623,-0.10140363,-0.07452556,-0.089186326
2014-03-09 15:34:19.654,-0.12095132,-0.12217305,-0.1001819
2014-03-09 15:34:19.665,-0.012217305,-0.16126843,-0.11728613
2014-03-09 15:34:19.675,0.064751714,-0.15027285,-0.13683382
2014-03-09 15:34:19.690,0.032986723,-0.10751228,-0.12950343
2014-03-09 15:34:19.710,0.0061086523,-0.08552113,-0.12461651
2014-03-09 15:34:19.731,-0.04642576,-0.1441642,-0.1282817
2014-03-09 15:34:19.751,-0.02443461,-0.24190263,-0.14538592
2014-03-09 15:34:19.771,0.036651913,-0.20891592,-0.14172074
2014-03-09 15:34:19.792,0.032986723,-0.19303341,-0.105068825
2014-03-09 15:34:19.812,-0.017104227,-0.204029,-0.09896017
2014-03-09 15:34:19.832,-0.035430185,-0.27122417,-0.09896017
2014-03-09 15:34:19.852,-0.07819075,-0.33353242,-0.11362094
2014-03-09 15:34:19.873,-0.04642576,-0.30787608,-0.13316862
2014-03-09 15:34:19.893,0.042760566,-0.2724459,-0.1282817
2014-03-09 15:34:19.913,0.065973446,-0.2406809,-0.12217305
2014-03-09 15:34:19.932,-0.073303826,-0.09896017,-0.07086037
2014-03-09 15:34:19.953,-0.21624629,-0.02076942,-0.047647487
2014-03-09 15:34:19.973,-0.24190263,0.014660766,-0.05375614
2014-03-09 15:34:19.996,-0.18325958,-0.014660766,-0.059864793
2014-03-09 15:34:20.016,-0.09896017,-0.065973446,-0.08552113
2014-03-09 15:34:20.034,-0.0720821,-0.073303826,-0.12095132
2014-03-09 15:34:20.055,-0.12461651,0.07452556,-0.05375614
2014-03-09 15:34:20.074,-0.081855945,0.12095132,0.015882496
2014-03-09 15:34:20.097,-0.07452556,0.09407325,0.02565634
2014-03-09 15:34:20.125,-0.089186326,-0.017104227,0.002443461
2014-03-09 15:34:20.130,-0.05009095,-0.019547688,-0.030543262
2014-03-09 15:34:20.151,0.004886922,-0.0061086523,-0.04886922
2014-03-09 15:34:20.174,0.043982297,0.07574729,0.009773844
2014-03-09 15:34:20.190,0.0061086523,0.056199603,0.012217305
2014-03-09 15:34:20.210,-0.06841691,0.035430185,-0.0012217305
2014-03-09 15:34:20.232,-0.09285152,-0.009773844,-0.015882496
2014-03-09 15:34:20.250,-0.087964594,-0.043982297,-0.0012217305
2014-03-09 15:34:20.271,-0.06719518,-0.008552114,0.039095376
2014-03-09 15:34:20.291,-0.07086037,0.02321288,0.07574729
2014-03-09 15:34:20.311,-0.047647487,-0.03176499,0.04520403
2014-03-09 15:34:20.331,-0.03176499,-0.030543262,0.012217305
2014-03-09 15:34:20.352,-0.04153884,-0.0012217305,0.019547688
2014-03-09 15:34:20.373,-0.056199603,0.06841691,0.10873401
2014-03-09 15:34:20.427,-0.058643065,0.06841691,0.12583824
2014-03-09 15:34:20.442,-0.040317107,0.02076942,0.07941248
2014-03-09 15:34:20.452,-0.047647487,-0.029321533,0.039095376
2014-03-09 15:34:20.459,-0.047647487,-0.017104227,0.0
2014-03-09 15:34:20.470,-0.04153884,0.002443461,0.013439035
2014-03-09 15:34:20.489,-0.05009095,-0.0061086523,0.0720821
2014-03-09 15:34:20.509,-0.07819075,-0.042760566,0.09285152
2014-03-09 15:34:20.539,-0.12217305,0.034208454,0.065973446
2014-03-09 15:34:20.559,-0.07696902,0.07452556,0.062308256
2014-03-09 15:34:20.578,-0.015882496,0.04886922,0.059864793
2014-03-09 15:34:20.598,-0.02443461,0.035430185,0.07452556
2014-03-09 15:34:20.618,-0.058643065,0.015882496,0.058643065
2014-03-09 15:34:20.639,-0.1001819,0.02321288,0.05375614
2014-03-09 15:34:20.658,-0.07941248,0.009773844,0.039095376
2014-03-09 15:34:20.679,-0.019547688,-0.018325957,0.04520403
2014-03-09 15:34:20.699,0.029321533,0.004886922,0.06352998
2014-03-09 15:34:20.719,-0.019547688,0.057421334,0.0842994
2014-03-09 15:34:20.739,-0.0842994,0.06841691,0.07941248
2014-03-09 15:34:20.760,-0.09162979,0.04520403,0.021991149
2014-03-09 15:34:20.780,-0.0061086523,-0.02076942,0.009773844
2014-03-09 15:34:20.799,0.080634214,-0.059864793,0.015882496
2014-03-09 15:34:20.820,0.059864793,-0.019547688,0.02687807
2014-03-09 15:34:20.840,-0.06841691,0.036651913,0.02076942
2014-03-09 15:34:20.861,-0.10629055,0.015882496,-0.018325957
2014-03-09 15:34:20.886,-0.059864793,-0.04886922,-0.018325957
2014-03-09 15:34:20.899,-0.002443461,-0.06352998,-0.012217305
2014-03-09 15:34:20.920,-0.0012217305,-0.034208454,0.02687807
2014-03-09 15:34:20.941,-0.061086524,-0.04642576,0.047647487
2014-03-09 15:34:20.959,-0.10262536,-0.039095376,0.034208454
2014-03-09 15:34:20.996,-0.09407325,-0.058643065,0.0061086523
2014-03-09 15:34:21.013,0.02565634,-0.07941248,0.0
2014-03-09 15:34:21.033,0.035430185,-0.04642576,0.013439035
2014-03-09 15:34:21.054,-0.04153884,0.017104227,0.019547688
2014-03-09 15:34:21.074,-0.081855945,-0.0036651916,-0.0036651916
2014-03-09 15:34:21.096,-0.096516706,-0.0012217305,-0.02076942
2014-03-09 15:34:21.134,-0.11484267,-0.015882496,-0.002443461
2014-03-09 15:34:21.173,-0.07941248,-0.09773844,0.0061086523
2014-03-09 15:34:21.177,-0.052534413,-0.09407325,0.004886922
2014-03-09 15:34:21.180,-0.030543262,-0.07452556,-0.0012217305
2014-03-09 15:34:21.190,0.004886922,-0.081855945,-0.009773844
2014-03-09 15:34:21.210,-0.010995574,-0.081855945,0.0
2014-03-09 15:34:21.230,-0.06841691,-0.10629055,0.02687807
2014-03-09 15:34:21.250,-0.10751228,-0.10995574,0.009773844
2014-03-09 15:34:21.274,-0.08307768,0.095294975,0.013439035
2014-03-09 15:34:21.291,0.009773844,0.12583824,-0.009773844
2014-03-09 15:34:21.310,0.061086524,-0.02076942,-0.015882496
2014-03-09 15:34:21.330,0.13316862,-0.2125811,-0.009773844
2014-03-09 15:34:21.350,-0.035430185,-0.10262536,0.028099801
2014-03-09 15:34:21.370,-0.19914207,-0.013439035,0.039095376
2014-03-09 15:34:21.430,-0.1600467,-0.07574729,0.039095376
2014-03-09 15:34:21.433,-0.008552114,-0.09773844,0.036651913
2014-03-09 15:34:21.436,0.0061086523,-0.009773844,-0.030543262
2014-03-09 15:34:21.450,-0.1685988,0.13439035,-0.13561209
2014-03-09 15:34:21.470,-0.32375857,0.1966986,-0.08674286
2014-03-09 15:34:21.490,-0.2883284,-0.035430185,-0.10873401
2014-03-09 15:34:21.518,-0.23823744,-0.17592919,-0.17715092
2014-03-09 15:34:21.530,-0.081855945,-0.29932398,-0.23335053
2014-03-09 15:34:21.550,0.02076942,-0.29077184,-0.23579398
2014-03-09 15:34:21.570,-0.02565634,-0.18448131,-0.1881465
2014-03-09 15:34:21.589,-0.27855456,-0.18325958,-0.19914207
2014-03-09 15:34:21.609,-0.4728097,-0.2284636,-0.27000242
2014-03-09 15:34:21.629,-0.53023106,-0.19058995,-0.376293
2014-03-09 15:34:21.649,-0.51068336,-0.17715092,-0.42149702
2014-03-09 15:34:21.669,-0.30665436,-0.34574974,-0.47036624
2014-03-09 15:34:21.689,-0.096516706,-0.3921755,-0.49602258
2014-03-09 15:34:21.710,-0.081855945,-0.28344148,-0.54367006
2014-03-09 15:34:21.730,-0.172264,-0.073303826,-0.5717699
2014-03-09 15:34:21.750,-0.27122417,0.059864793,-0.74036866
2014-03-09 15:34:21.769,0.14905111,-0.29932398,-0.73792523
2014-03-09 15:34:21.789,0.46670106,-0.58276546,-0.6365216
2014-03-09 15:34:21.809,0.26633725,-0.6035349,-0.6218608
2014-03-09 15:34:21.829,0.095294975,-0.6792821,-0.66828656
2014-03-09 15:34:21.849,0.013439035,-0.8503244,-0.72326446
2014-03-09 15:34:21.869,0.16493362,-0.7293731,-0.74281216
2014-03-09 15:34:21.890,0.54611355,-0.5045747,-0.16982053
2014-03-09 15:34:21.909,0.59131753,-0.25045475,0.34208453
2014-03-09 15:34:21.929,-0.065973446,-0.10873401,0.45570546
2014-03-09 15:34:21.949,-1.205848,0.02321288,0.62796944
2014-03-09 15:34:21.970,-1.5589281,0.2125811,0.9602802
2014-03-09 15:34:21.990,-1.1227703,-0.27488935,0.105068825
2014-03-09 15:34:22.029,-0.16249016,-1.831374,-1.2657127
2014-03-09 15:34:22.034,-0.1600467,-2.8991663,-2.1832323
2014-03-09 15:34:22.057,-0.50946164,-1.3585643,-2.1502457
2014-03-09 15:34:22.080,-0.47036624,-0.26267207,-1.2180653
2014-03-09 15:34:22.128,-1.3524556,0.11484267,-0.2773328
2014-03-09 15:34:22.132,-2.2699752,-0.30543262,0.8014552
2014-03-09 15:34:22.137,-3.7470474,-0.6805039,0.5131268
2014-03-09 15:34:22.152,-3.0848694,0.5864306,0.12950343
2014-03-09 15:34:22.173,-1.0751228,1.142318,0.12339478
2014-03-09 15:34:22.191,0.3885103,0.2687807,0.7367035
2014-03-09 15:34:22.210,0.6401868,0.118507855,0.91629785
2014-03-09 15:34:22.230,0.61575216,0.017104227,0.33108896
2014-03-09 15:34:22.251,0.19792034,0.12705997,-0.6731735
2014-03-09 15:34:22.269,0.14049901,-0.36651915,-0.79045963
2014-03-09 15:34:22.290,0.8698721,-0.9505063,-0.3885103
2014-03-09 15:34:22.309,1.5796975,-0.5766568,0.312763
2014-03-09 15:34:22.329,1.6200147,-0.97249746,0.0012217305
2014-03-09 15:34:22.349,0.095294975,-1.2486086,-0.55833083
2014-03-09 15:34:22.369,-0.31764993,-1.2840388,-1.219287
2014-03-09 15:34:22.389,0.02565634,-0.8173377,-0.75991637
2014-03-09 15:34:22.409,0.172264,0.23823744,0.11484267
2014-03-09 15:34:22.430,0.12705997,0.625526,0.39584067
2014-03-09 15:34:22.449,-0.4373795,0.10262536,-0.02321288
2014-03-09 15:34:22.469,-0.93828905,-0.53878313,-0.2284636
2014-03-09 15:34:22.490,-0.97249746,-0.42638394,-0.26267207
2014-03-09 15:34:22.509,-0.8063421,0.38606682,0.3848451
2014-03-09 15:34:22.529,-0.6243043,1.2486086,0.88208944
2014-03-09 15:34:22.549,-1.4758505,1.3952162,0.6401868
2014-03-09 15:34:22.569,-1.9388863,0.675617,0.1881465
2014-03-09 15:34:22.590,-0.93462384,-0.22479841,0.14049901
2014-03-09 15:34:22.609,0.3408628,-0.37507126,0.12095132
2014-03-09 15:34:22.629,0.58276546,-0.23945917,0.40561453
2014-03-09 15:34:22.649,0.6963864,0.087964594,1.1178834
2014-03-09 15:34:22.669,0.8417723,-0.06841691,1.0030408
2014-03-09 15:34:22.690,1.4636332,-1.0958922,0.19181168
2014-03-09 15:34:22.709,1.6468927,-1.7800614,-0.46792278
2014-03-09 15:34:22.729,1.2620476,-1.3646729,-0.5742133
2014-03-09 15:34:22.750,0.7464773,-0.874759,-0.28710666
2014-03-09 15:34:22.769,0.61575216,-0.05131268,0.37507126
2014-03-09 15:34:22.789,0.44837508,0.07819075,0.3567453
2014-03-09 15:34:22.810,0.30298916,-0.44715336,-0.14538592
2014-03-09 15:34:22.830,0.23701571,-0.87964594,-0.16615535
2014-03-09 15:34:22.850,0.23457226,-0.9468411,-0.09162979
2014-03-09 15:34:22.870,0.3726278,-1.2217305,-0.17837265
2014-03-09 15:34:22.899,0.548557,-1.9401081,-0.79779
2014-03-09 15:34:22.920,0.72082096,-2.4422393,-1.6481144
2014-03-09 15:34:22.942,0.72082096,-2.4007003,-2.021964
2014-03-09 15:34:22.959,0.5644395,-0.95905846,-1.9511036
2014-03-09 15:34:22.979,0.087964594,1.128879,-1.4147639
2014-03-09 15:34:22.999,-0.31031954,0.45814893,-0.13194689
2014-03-09 15:34:23.019,0.26389378,-0.27855456,0.7086037
2014-03-09 15:34:23.043,0.55833083,-1.2131784,2.4593434
2014-03-09 15:34:23.059,0.93218035,-0.829555,3.3279939
2014-03-09 15:34:23.080,0.8002335,-0.2321288,2.5619688
2014-03-09 15:34:23.100,0.8527679,-0.15027285,1.4844025
2014-03-09 15:34:23.119,1.5613716,-0.080634214,1.0800097
2014-03-09 15:34:23.141,2.5729644,0.3286455,0.6780604
2014-03-09 15:34:23.159,2.7953193,-0.1600467,0.1600467
2014-03-09 15:34:23.180,2.8185322,-0.9786061,-0.6805039
2014-03-09 15:34:23.199,3.3829718,-0.44715336,-0.9431759
2014-03-09 15:34:23.219,3.6395352,-1.1215485,-0.77824235
2014-03-09 15:34:23.240,3.0531044,-1.7849482,-1.314582
2014-03-09 15:34:23.260,4.492303,-1.2473868,-0.30176744
2014-03-09 15:34:23.279,4.450764,-0.27000242,1.6811012
2014-03-09 15:34:23.301,0.30909783,-0.956615,2.171015
2014-03-09 15:34:23.320,0.42394048,-0.5852089,2.9944615
2014-03-09 15:34:23.340,1.8081611,-1.4587462,2.3518312
2014-03-09 15:34:23.360,3.4794884,-0.88331115,0.267559
2014-03-09 15:34:23.380,5.710368,1.028697,2.3762658
2014-03-09 15:34:23.400,1.2437216,1.8423696,0.8784242
2014-03-09 15:34:23.419,0.5766568,1.1007792,0.8381071
2014-03-09 15:34:23.440,0.204029,0.19058995,1.0763446
2014-03-09 15:34:23.460,0.59498274,-0.019547688,0.59864795
2014-03-09 15:34:23.480,2.1343632,2.0060816,-0.0036651916
2014-03-09 15:34:23.499,4.161214,2.1184807,-0.47036624
2014-03-09 15:34:23.519,4.9797735,0.3921755,-1.2840388
2014-03-09 15:34:23.541,5.7775636,-0.8491027,-0.344528
2014-03-09 15:34:23.561,5.447696,-1.5112807,1.0641272
2014-03-09 15:34:23.579,3.5075881,-2.0109684,1.7922786
2014-03-09 15:34:23.599,1.5540411,-0.766025,-2.4446826
2014-03-09 15:34:23.621,1.3231341,-0.84421575,-4.806288
2014-03-09 15:34:23.639,1.0848967,-0.39706242,-9.981538
2014-03-09 15:34:23.659,-1.3390167,2.1038198,-9.948551
2014-03-09 15:34:23.681,0.50701815,4.4385467,-3.6981783
2014-03-09 15:34:23.701,-0.44226643,3.4477234,0.36774087
2014-03-09 15:34:23.721,-3.0714304,7.845953,10.693807
2014-03-09 15:34:23.740,-1.9010127,8.319984,11.379198
2014-03-09 15:34:23.761,-1.1911873,4.614476,8.933293
2014-03-09 15:34:23.781,-1.282817,3.5650096,9.275378
2014-03-09 15:34:23.804,-4.68778,-6.605897,10.701138
2014-03-09 15:34:23.821,-5.5881953,-12.781744,12.00228
2014-03-09 15:34:23.842,-1.5674802,-7.2375317,10.39937
2014-03-09 15:34:23.861,1.3182472,4.107458,-2.58396
2014-03-09 15:34:23.881,0.14905111,4.522846,0.25411993
2014-03-09 15:34:23.916,-0.37995818,1.7299703,0.18448131
2014-03-09 15:34:23.930,-0.29077184,1.2412782,0.4728097
2014-03-09 15:34:23.945,-0.45937067,-0.06352998,0.7098254
2014-03-09 15:34:23.961,0.18936823,-0.657291,0.56688297
2014-03-09 15:34:23.981,0.36163223,-1.2241739,0.5412266
2014-03-09 15:34:24.003,0.59620446,-0.6914995,0.37873647
2014-03-09 15:34:24.022,0.43860126,0.204029,0.14294247
2014-03-09 15:34:24.041,0.0061086523,0.31887165,0.06841691
2014-03-09 15:34:24.060,-0.4251622,0.28710666,0.10995574
2014-03-09 15:34:24.083,-0.5448918,0.12950343,0.2284636
2014-03-09 15:34:24.103,-0.4373795,-0.0061086523,0.21013765
2014-03-09 15:34:24.121,-0.2846632,0.042760566,0.28221974
2014-03-09 15:34:24.145,-0.17592919,0.019547688,0.18448131
2014-03-09 15:34:24.163,0.06841691,0.17837265,0.18081611
2014-03-09 15:34:24.179,0.19181168,0.1881465,-0.14905111
