Date,x(uT),y(uT),z(uT)
2014-03-09 13:05:34.666,-16.5,4.44,-46.2
2014-03-09 13:05:34.671,-16.44,4.3199997,-46.44
2014-03-09 13:05:34.675,-16.38,4.2599998,-46.26
2014-03-09 13:05:34.695,-16.199999,4.2,-45.96
2014-03-09 13:05:34.714,-16.199999,4.14,-46.02
2014-03-09 13:05:34.735,-16.199999,4.08,-46.079998
2014-03-09 13:05:34.763,-16.26,4.08,-46.2
2014-03-09 13:05:34.781,-16.44,3.8999999,-46.2
2014-03-09 13:05:34.801,-16.74,3.72,-46.379997
2014-03-09 13:05:34.821,-16.8,3.54,-46.079998
2014-03-09 13:05:34.841,-16.74,3.48,-46.14
2014-03-09 13:05:34.863,-16.98,3.48,-46.14
2014-03-09 13:05:34.882,-17.039999,3.3,-46.079998
2014-03-09 13:05:34.902,-17.34,3.24,-46.02
2014-03-09 13:05:34.922,-17.039999,3.12,-45.899998
2014-03-09 13:05:34.942,-17.1,2.8799999,-45.84
2014-03-09 13:05:34.963,-16.92,2.8799999,-45.78
2014-03-09 13:05:34.983,-16.98,3.0,-46.02
2014-03-09 13:05:35.003,-17.16,2.76,-46.14
2014-03-09 13:05:35.023,-17.039999,2.58,-46.26
2014-03-09 13:05:35.044,-17.039999,2.52,-46.26
2014-03-09 13:05:35.063,-17.1,2.46,-46.32
2014-03-09 13:05:35.083,-17.22,2.28,-46.14
2014-03-09 13:05:35.118,-17.1,2.52,-46.26
2014-03-09 13:05:35.130,-17.16,2.52,-46.26
2014-03-09 13:05:35.144,-17.22,2.3999999,-46.14
2014-03-09 13:05:35.164,-17.16,2.28,-46.2
2014-03-09 13:05:35.184,-16.98,2.34,-46.2
2014-03-09 13:05:35.207,-16.859999,2.34,-46.14
2014-03-09 13:05:35.226,-16.74,2.34,-46.26
2014-03-09 13:05:35.247,-16.74,2.34,-46.379997
2014-03-09 13:05:35.266,-16.56,2.3999999,-46.26
2014-03-09 13:05:35.286,-16.619999,2.1599998,-46.26
2014-03-09 13:05:35.306,-16.68,2.1,-46.32
2014-03-09 13:05:35.327,-16.68,2.1599998,-46.079998
2014-03-09 13:05:35.347,-17.039999,2.1599998,-45.96
2014-03-09 13:05:35.367,-17.039999,2.28,-45.899998
2014-03-09 13:05:35.393,-17.039999,2.04,-45.78
2014-03-09 13:05:35.432,-17.279999,1.74,-45.899998
2014-03-09 13:05:35.453,-17.46,1.8,-46.079998
2014-03-09 13:05:35.479,-17.279999,1.74,-46.079998
2014-03-09 13:05:35.499,-17.46,1.5,-46.14
2014-03-09 13:05:35.515,-17.4,1.26,-46.26
2014-03-09 13:05:35.535,-17.46,0.9,-46.2
2014-03-09 13:05:35.551,-17.46,0.78,-45.96
2014-03-09 13:05:35.573,-17.64,0.53999996,-45.96
2014-03-09 13:05:35.594,-17.52,0.59999996,-45.84
2014-03-09 13:05:35.612,-17.4,0.42,-45.719997
2014-03-09 13:05:35.656,-17.16,0.48,-45.6
2014-03-09 13:05:35.676,-17.039999,0.42,-45.719997
2014-03-09 13:05:35.694,-16.92,0.53999996,-45.78
2014-03-09 13:05:35.712,-17.039999,0.59999996,-46.079998
2014-03-09 13:05:35.733,-16.92,0.71999997,-46.2
2014-03-09 13:05:35.755,-17.039999,0.9,-46.44
2014-03-09 13:05:35.775,-17.279999,1.02,-46.8
2014-03-09 13:05:35.793,-17.22,1.02,-46.98
2014-03-09 13:05:35.813,-17.1,0.84,-47.1
2014-03-09 13:05:35.837,-17.22,1.5,-47.879997
2014-03-09 13:05:35.857,-17.279999,1.86,-48.84
2014-03-09 13:05:35.875,-17.22,1.8,-49.02
2014-03-09 13:05:35.893,-17.1,1.68,-49.26
2014-03-09 13:05:35.913,-16.859999,1.9799999,-49.92
2014-03-09 13:05:35.939,-16.5,2.04,-49.86
2014-03-09 13:05:35.952,-16.68,2.04,-49.68
2014-03-09 13:05:35.971,-16.92,2.1,-49.739998
2014-03-09 13:05:35.993,-16.92,1.5,-48.899998
2014-03-09 13:05:36.014,-17.039999,1.1999999,-48.059998
2014-03-09 13:05:36.033,-17.1,1.1999999,-47.76
2014-03-09 13:05:36.055,-17.22,1.38,-47.46
2014-03-09 13:05:36.074,-17.699999,1.02,-46.559998
2014-03-09 13:05:36.102,-17.88,0.9,-46.44
2014-03-09 13:05:36.144,-17.88,1.02,-46.32
2014-03-09 13:05:36.150,-17.699999,1.0799999,-46.32
2014-03-09 13:05:36.161,-17.76,1.26,-46.26
2014-03-09 13:05:36.181,-17.699999,1.14,-46.32
2014-03-09 13:05:36.201,-17.699999,1.4399999,-46.379997
2014-03-09 13:05:36.221,-17.699999,1.26,-46.32
2014-03-09 13:05:36.242,-17.52,1.1999999,-46.32
2014-03-09 13:05:36.261,-17.64,1.1999999,-46.26
2014-03-09 13:05:36.281,-17.76,1.26,-46.379997
2014-03-09 13:05:36.302,-17.94,1.3199999,-46.379997
2014-03-09 13:05:36.322,-17.82,1.26,-46.379997
2014-03-09 13:05:36.342,-18.0,1.38,-46.32
2014-03-09 13:05:36.399,-17.88,1.26,-46.2
2014-03-09 13:05:36.418,-17.82,1.4399999,-46.2
2014-03-09 13:05:36.431,-17.82,1.68,-46.32
2014-03-09 13:05:36.442,-17.699999,1.38,-46.26
2014-03-09 13:05:36.447,-17.34,1.5,-46.2
2014-03-09 13:05:36.462,-17.039999,1.38,-46.14
2014-03-09 13:05:36.482,-16.92,1.4399999,-46.2
2014-03-09 13:05:36.503,-16.8,1.56,-46.079998
2014-03-09 13:05:36.523,-16.92,1.5,-46.079998
2014-03-09 13:05:36.543,-16.98,1.4399999,-46.079998
2014-03-09 13:05:36.569,-16.92,1.3199999,-46.079998
2014-03-09 13:05:36.595,-16.98,1.62,-46.079998
2014-03-09 13:05:36.619,-17.34,1.5,-46.14
2014-03-09 13:05:36.643,-17.58,1.38,-46.079998
2014-03-09 13:05:36.651,-18.0,1.38,-46.2
2014-03-09 13:05:36.672,-18.119999,1.3199999,-46.32
2014-03-09 13:05:36.696,-18.3,1.26,-46.5
2014-03-09 13:05:36.713,-18.3,1.1999999,-46.379997
2014-03-09 13:05:36.732,-18.42,1.1999999,-46.32
2014-03-09 13:05:36.751,-18.359999,1.14,-46.44
2014-03-09 13:05:36.771,-17.94,1.3199999,-46.379997
2014-03-09 13:05:36.791,-17.22,1.5,-46.62
2014-03-09 13:05:36.814,-16.199999,1.8,-46.92
2014-03-09 13:05:36.832,-15.12,2.1599998,-47.219997
2014-03-09 13:05:36.853,-13.559999,3.06,-47.46
2014-03-09 13:05:36.874,-12.0,4.38,-47.879997
2014-03-09 13:05:36.896,-9.96,5.8199997,-48.059998
2014-03-09 13:05:36.919,-8.04,7.3799996,-48.18
2014-03-09 13:05:36.935,-6.06,8.94,-48.3
2014-03-09 13:05:36.956,-4.02,10.74,-48.42
2014-03-09 13:05:36.977,-2.04,12.059999,-48.18
2014-03-09 13:05:36.999,-0.48,13.259999,-48.18
2014-03-09 13:05:37.016,0.24,13.98,-48.239998
2014-03-09 13:05:37.032,0.06,14.099999,-48.12
2014-03-09 13:05:37.053,-0.59999996,13.44,-48.18
2014-03-09 13:05:37.082,-1.62,12.599999,-48.18
2014-03-09 13:05:37.106,-3.06,11.58,-48.239998
2014-03-09 13:05:37.117,-5.16,10.44,-48.18
2014-03-09 13:05:37.135,-7.44,9.599999,-48.3
2014-03-09 13:05:37.152,-9.48,8.5199995,-48.12
2014-03-09 13:05:37.172,-11.5199995,7.02,-47.82
2014-03-09 13:05:37.193,-12.96,5.4,-47.399998
2014-03-09 13:05:37.213,-14.7,3.84,-46.92
2014-03-09 13:05:37.233,-16.5,1.92,-46.079998
2014-03-09 13:05:37.253,-18.539999,-0.65999997,-45.059998
2014-03-09 13:05:37.274,-20.22,-3.72,-43.68
2014-03-09 13:05:37.294,-21.96,-7.02,-42.0
2014-03-09 13:05:37.313,-23.58,-10.44,-40.02
2014-03-09 13:05:37.334,-24.779999,-13.62,-38.16
2014-03-09 13:05:37.354,-26.039999,-16.92,-36.12
2014-03-09 13:05:37.374,-27.06,-19.92,-33.96
2014-03-09 13:05:37.394,-27.539999,-22.92,-31.8
2014-03-09 13:05:37.414,-27.539999,-25.26,-29.64
2014-03-09 13:05:37.431,-27.539999,-27.18,-27.96
2014-03-09 13:05:37.451,-27.599998,-29.22,-26.46
2014-03-09 13:05:37.471,-27.599998,-30.779999,-25.14
2014-03-09 13:05:37.492,-27.66,-32.28,-23.34
2014-03-09 13:05:37.512,-27.48,-33.48,-22.02
2014-03-09 13:05:37.532,-26.88,-34.26,-21.24
2014-03-09 13:05:37.552,-26.76,-34.8,-20.16
2014-03-09 13:05:37.573,-26.519999,-35.579998,-19.439999
2014-03-09 13:05:37.593,-26.34,-35.82,-18.84
2014-03-09 13:05:37.650,-26.099998,-36.239998,-18.06
2014-03-09 13:05:37.666,-26.099998,-36.84,-17.279999
2014-03-09 13:05:37.672,-26.22,-37.38,-16.68
2014-03-09 13:05:37.677,-25.98,-37.739998,-15.96
2014-03-09 13:05:37.693,-25.98,-38.399998,-14.88
2014-03-09 13:05:37.713,-25.859999,-39.0,-14.46
2014-03-09 13:05:37.733,-25.68,-39.239998,-13.799999
2014-03-09 13:05:37.753,-25.619999,-39.96,-12.96
2014-03-09 13:05:37.774,-25.38,-40.5,-12.54
2014-03-09 13:05:37.795,-25.019999,-40.739998,-12.3
2014-03-09 13:05:37.815,-24.48,-40.98,-12.3
2014-03-09 13:05:37.836,-24.3,-41.04,-12.24
2014-03-09 13:05:37.856,-24.24,-41.16,-12.24
2014-03-09 13:05:37.875,-23.939999,-41.1,-12.24
2014-03-09 13:05:37.895,-23.76,-41.219997,-12.719999
2014-03-09 13:05:37.915,-23.76,-41.219997,-12.78
2014-03-09 13:05:37.935,-23.76,-40.92,-13.0199995
2014-03-09 13:05:37.955,-23.82,-40.86,-13.259999
2014-03-09 13:05:37.986,-23.82,-40.8,-13.44
2014-03-09 13:05:38.011,-24.119999,-40.739998,-13.62
2014-03-09 13:05:38.018,-23.939999,-40.62,-14.219999
2014-03-09 13:05:38.042,-23.939999,-40.5,-14.82
2014-03-09 13:05:38.061,-23.939999,-40.2,-15.42
2014-03-09 13:05:38.076,-24.0,-40.02,-16.26
2014-03-09 13:05:38.100,-23.82,-39.719997,-17.34
2014-03-09 13:05:38.120,-23.58,-39.239998,-18.18
2014-03-09 13:05:38.152,-23.519999,-38.46,-19.619999
2014-03-09 13:05:38.158,-23.34,-37.739998,-21.119999
2014-03-09 13:05:38.177,-23.64,-36.84,-22.32
2014-03-09 13:05:38.197,-23.88,-35.82,-23.519999
2014-03-09 13:05:38.218,-24.18,-34.68,-24.66
2014-03-09 13:05:38.237,-24.3,-33.54,-25.68
2014-03-09 13:05:38.257,-24.84,-32.399998,-26.64
2014-03-09 13:05:38.277,-25.32,-31.019999,-27.779999
2014-03-09 13:05:38.298,-25.8,-30.06,-28.38
2014-03-09 13:05:38.318,-26.16,-29.34,-28.8
2014-03-09 13:05:38.337,-26.519999,-28.68,-29.279999
2014-03-09 13:05:38.362,-26.939999,-28.199999,-29.76
2014-03-09 13:05:38.380,-27.18,-27.779999,-30.0
2014-03-09 13:05:38.404,-27.48,-27.18,-30.06
2014-03-09 13:05:38.420,-27.66,-26.82,-30.179998
2014-03-09 13:05:38.460,-27.72,-26.46,-30.48
2014-03-09 13:05:38.481,-27.84,-26.22,-30.72
2014-03-09 13:05:38.501,-27.72,-25.859999,-30.779999
2014-03-09 13:05:38.521,-27.72,-25.619999,-30.9
2014-03-09 13:05:38.541,-27.72,-25.199999,-31.26
2014-03-09 13:05:38.561,-27.779999,-25.019999,-31.8
2014-03-09 13:05:38.582,-27.48,-24.72,-31.98
2014-03-09 13:05:38.611,-27.539999,-24.48,-32.219997
2014-03-09 13:05:38.631,-27.539999,-24.18,-32.46
2014-03-09 13:05:38.661,-27.3,-23.76,-32.64
2014-03-09 13:05:38.665,-27.24,-23.519999,-33.0
2014-03-09 13:05:38.683,-26.88,-23.279999,-33.36
2014-03-09 13:05:38.703,-26.939999,-23.16,-33.6
2014-03-09 13:05:38.724,-26.76,-23.16,-33.66
2014-03-09 13:05:38.744,-26.76,-23.1,-34.02
2014-03-09 13:05:38.764,-26.82,-23.039999,-34.2
2014-03-09 13:05:38.784,-26.76,-22.92,-34.26
2014-03-09 13:05:38.804,-26.76,-22.92,-34.38
2014-03-09 13:05:38.824,-26.82,-22.98,-34.62
2014-03-09 13:05:38.844,-26.76,-23.039999,-34.8
2014-03-09 13:05:38.865,-26.519999,-22.74,-34.739998
2014-03-09 13:05:38.885,-26.34,-22.38,-34.92
2014-03-09 13:05:38.905,-26.22,-22.02,-35.219997
2014-03-09 13:05:38.925,-25.8,-21.66,-35.82
2014-03-09 13:05:38.945,-25.68,-21.3,-36.239998
2014-03-09 13:05:38.965,-25.38,-20.88,-36.78
2014-03-09 13:05:38.985,-25.14,-20.46,-37.14
2014-03-09 13:05:39.005,-25.08,-19.859999,-37.5
2014-03-09 13:05:39.025,-24.779999,-19.439999,-38.1
2014-03-09 13:05:39.045,-24.3,-18.96,-38.399998
2014-03-09 13:05:39.066,-24.119999,-18.779999,-38.579998
2014-03-09 13:05:39.086,-24.18,-18.539999,-38.7
2014-03-09 13:05:39.106,-23.82,-18.359999,-38.82
2014-03-09 13:05:39.129,-23.939999,-18.3,-38.879997
2014-03-09 13:05:39.151,-23.82,-17.94,-39.36
2014-03-09 13:05:39.166,-23.939999,-17.699999,-39.42
2014-03-09 13:05:39.188,-24.06,-17.58,-39.6
2014-03-09 13:05:39.211,-24.359999,-17.52,-39.84
2014-03-09 13:05:39.231,-24.6,-17.34,-40.02
2014-03-09 13:05:39.249,-24.359999,-17.34,-40.26
2014-03-09 13:05:39.269,-24.359999,-16.8,-40.98
2014-03-09 13:05:39.294,-24.359999,-16.56,-41.219997
2014-03-09 13:05:39.311,-24.359999,-16.619999,-41.1
2014-03-09 13:05:39.340,-24.06,-16.26,-41.82
2014-03-09 13:05:39.361,-24.24,-16.32,-41.76
2014-03-09 13:05:39.375,-24.539999,-16.38,-41.399998
2014-03-09 13:05:39.395,-24.48,-16.44,-41.34
2014-03-09 13:05:39.418,-24.9,-16.26,-40.92
2014-03-09 13:05:39.440,-25.08,-16.859999,-40.079998
2014-03-09 13:05:39.458,-25.439999,-17.1,-39.66
2014-03-09 13:05:39.476,-25.68,-17.34,-39.3
2014-03-09 13:05:39.499,-26.039999,-17.82,-38.28
2014-03-09 13:05:39.512,-25.92,-17.88,-38.16
2014-03-09 13:05:39.531,-25.8,-18.18,-38.16
2014-03-09 13:05:39.551,-25.859999,-18.3,-38.1
2014-03-09 13:05:39.571,-25.8,-18.42,-37.92
2014-03-09 13:05:39.595,-25.74,-18.359999,-37.92
2014-03-09 13:05:39.610,-25.5,-18.18,-37.98
2014-03-09 13:05:39.633,-25.38,-18.0,-38.04
2014-03-09 13:05:39.652,-25.32,-18.06,-38.1
2014-03-09 13:05:39.672,-25.439999,-17.88,-38.219997
2014-03-09 13:05:39.691,-25.439999,-17.52,-38.16
2014-03-09 13:05:39.710,-25.56,-17.4,-38.28
2014-03-09 13:05:39.738,-25.68,-17.46,-38.46
2014-03-09 13:05:39.762,-25.92,-17.58,-38.52
2014-03-09 13:05:39.775,-25.8,-17.76,-38.52
2014-03-09 13:05:39.800,-25.859999,-17.58,-38.399998
2014-03-09 13:05:39.812,-25.92,-17.4,-38.46
2014-03-09 13:05:39.830,-25.74,-17.58,-38.399998
2014-03-09 13:05:39.851,-25.8,-17.64,-38.28
2014-03-09 13:05:39.872,-26.039999,-17.58,-37.68
2014-03-09 13:05:39.892,-26.519999,-17.4,-37.079998
2014-03-09 13:05:39.913,-27.359999,-17.34,-36.059998
2014-03-09 13:05:39.933,-28.56,-17.4,-34.86
2014-03-09 13:05:39.953,-29.76,-17.34,-33.84
2014-03-09 13:05:39.980,-31.14,-17.16,-32.28
2014-03-09 13:05:39.995,-32.64,-16.74,-30.48
2014-03-09 13:05:40.011,-34.14,-16.02,-28.859999
2014-03-09 13:05:40.031,-35.399998,-15.059999,-27.539999
2014-03-09 13:05:40.051,-36.48,-13.92,-26.279999
2014-03-09 13:05:40.071,-37.5,-12.48,-25.14
2014-03-09 13:05:40.092,-38.16,-10.559999,-24.6
2014-03-09 13:05:40.115,-38.76,-8.5199995,-23.64
2014-03-09 13:05:40.144,-39.12,-6.24,-23.279999
2014-03-09 13:05:40.163,-39.42,-3.9599998,-22.74
2014-03-09 13:05:40.178,-39.84,-2.04,-22.32
2014-03-09 13:05:40.199,-40.2,-0.24,-21.6
2014-03-09 13:05:40.219,-40.62,1.26,-20.82
2014-03-09 13:05:40.236,-40.739998,2.7,-20.1
2014-03-09 13:05:40.262,-40.98,3.54,-19.199999
2014-03-09 13:05:40.277,-41.16,4.2,-18.6
2014-03-09 13:05:40.300,-41.1,4.5,-18.0
2014-03-09 13:05:40.315,-41.16,4.7999997,-17.76
2014-03-09 13:05:40.337,-41.1,5.3399997,-17.82
2014-03-09 13:05:40.360,-40.98,5.64,-18.119999
2014-03-09 13:05:40.375,-40.62,6.24,-18.48
2014-03-09 13:05:40.395,-40.379997,6.8999996,-19.26
2014-03-09 13:05:40.417,-39.96,7.9199996,-19.859999
2014-03-09 13:05:40.439,-39.6,8.88,-20.16
2014-03-09 13:05:40.456,-39.48,9.78,-20.34
2014-03-09 13:05:40.475,-39.42,10.74,-20.52
2014-03-09 13:05:40.498,-39.12,11.34,-20.16
2014-03-09 13:05:40.519,-38.76,12.36,-20.039999
2014-03-09 13:05:40.543,-38.28,13.679999,-20.34
2014-03-09 13:05:40.566,-37.68,15.179999,-20.279999
2014-03-09 13:05:40.576,-36.96,16.5,-20.34
2014-03-09 13:05:40.595,-36.12,17.76,-20.939999
2014-03-09 13:05:40.615,-35.1,18.9,-21.6
2014-03-09 13:05:40.635,-34.079998,19.5,-22.56
2014-03-09 13:05:40.655,-33.18,20.22,-23.88
2014-03-09 13:05:40.675,-32.46,20.46,-25.14
2014-03-09 13:05:40.695,-31.679998,20.16,-26.34
2014-03-09 13:05:40.715,-31.199999,19.38,-27.66
2014-03-09 13:05:40.735,-30.66,18.42,-29.039999
2014-03-09 13:05:40.755,-30.24,17.46,-30.06
2014-03-09 13:05:40.775,-29.82,16.56,-31.08
2014-03-09 13:05:40.795,-29.58,15.9,-32.16
2014-03-09 13:05:40.815,-29.22,15.179999,-33.239998
2014-03-09 13:05:40.836,-29.039999,14.34,-34.32
2014-03-09 13:05:40.856,-28.92,13.74,-35.04
2014-03-09 13:05:40.876,-28.68,13.259999,-35.94
2014-03-09 13:05:40.896,-28.56,12.78,-36.6
2014-03-09 13:05:40.916,-28.439999,12.54,-37.86
2014-03-09 13:05:40.937,-28.439999,12.059999,-38.52
2014-03-09 13:05:40.957,-28.38,11.4,-39.239998
2014-03-09 13:05:40.977,-27.96,11.28,-40.14
2014-03-09 13:05:40.999,-27.539999,11.219999,-40.32
2014-03-09 13:05:41.017,-26.699999,11.4,-41.28
2014-03-09 13:05:41.076,-26.279999,11.759999,-41.94
2014-03-09 13:05:41.083,-26.099998,11.94,-42.18
2014-03-09 13:05:41.088,-25.68,12.0,-41.94
2014-03-09 13:05:41.101,-25.38,12.12,-41.879997
2014-03-09 13:05:41.118,-25.199999,12.599999,-41.399998
2014-03-09 13:05:41.138,-25.5,12.599999,-40.32
2014-03-09 13:05:41.162,-25.68,12.84,-40.02
2014-03-09 13:05:41.181,-26.46,12.719999,-39.0
2014-03-09 13:05:41.201,-26.88,12.48,-37.86
2014-03-09 13:05:41.224,-27.3,12.42,-37.26
2014-03-09 13:05:41.242,-27.599998,12.3,-36.6
2014-03-09 13:05:41.263,-28.019999,12.54,-36.239998
2014-03-09 13:05:41.286,-28.199999,12.54,-35.88
2014-03-09 13:05:41.321,-28.5,12.54,-35.76
2014-03-09 13:05:41.326,-28.74,12.599999,-35.399998
2014-03-09 13:05:41.342,-29.039999,12.36,-35.04
2014-03-09 13:05:41.362,-29.519999,12.12,-34.5
2014-03-09 13:05:41.382,-30.24,11.759999,-33.899998
2014-03-09 13:05:41.402,-31.619999,11.099999,-32.46
2014-03-09 13:05:41.424,-32.94,9.66,-30.599998
2014-03-09 13:05:41.442,-34.5,8.04,-28.5
2014-03-09 13:05:41.463,-35.76,5.94,-26.58
2014-03-09 13:05:41.484,-36.899998,3.6,-24.66
2014-03-09 13:05:41.503,-38.04,1.74,-22.92
2014-03-09 13:05:41.523,-38.94,0.12,-21.119999
2014-03-09 13:05:41.543,-39.719997,-1.74,-19.199999
2014-03-09 13:05:41.563,-40.379997,-3.4199998,-17.94
2014-03-09 13:05:41.583,-40.68,-4.68,-16.92
2014-03-09 13:05:41.603,-40.68,-6.0,-15.66
2014-03-09 13:05:41.623,-40.92,-6.8999996,-14.16
2014-03-09 13:05:41.644,-41.28,-7.7999997,-12.42
2014-03-09 13:05:41.664,-41.579998,-8.76,-10.62
2014-03-09 13:05:41.684,-41.7,-9.54,-9.179999
2014-03-09 13:05:41.714,-41.879997,-9.84,-7.8599997
2014-03-09 13:05:41.724,-41.879997,-10.0199995,-6.7799997
2014-03-09 13:05:41.744,-41.879997,-9.719999,-5.8799996
2014-03-09 13:05:41.764,-42.059998,-8.94,-5.64
2014-03-09 13:05:41.784,-42.059998,-7.9199996,-5.46
2014-03-09 13:05:41.804,-42.059998,-7.3199997,-5.04
2014-03-09 13:05:41.824,-42.0,-7.2,-4.68
2014-03-09 13:05:41.844,-41.879997,-7.98,-4.2599998
2014-03-09 13:05:41.864,-41.76,-9.0,-4.2
2014-03-09 13:05:41.885,-41.34,-10.32,-3.9599998
2014-03-09 13:05:41.905,-40.92,-12.059999,-3.6599998
2014-03-09 13:05:41.925,-40.62,-13.98,-3.3
2014-03-09 13:05:41.948,-40.5,-15.54,-2.76
2014-03-09 13:05:41.965,-40.2,-16.92,-2.76
2014-03-09 13:05:41.987,-40.079998,-17.76,-2.6399999
2014-03-09 13:05:42.005,-40.079998,-18.3,-2.28
2014-03-09 13:05:42.025,-39.96,-18.539999,-1.68
2014-03-09 13:05:42.045,-39.96,-18.48,-1.02
2014-03-09 13:05:42.065,-40.02,-18.3,-0.53999996
2014-03-09 13:05:42.085,-40.079998,-18.06,-0.17999999
2014-03-09 13:05:42.106,-39.78,-18.359999,-0.17999999
2014-03-09 13:05:42.126,-39.78,-18.779999,-0.48
2014-03-09 13:05:42.146,-39.48,-19.92,-1.02
2014-03-09 13:05:42.166,-38.82,-21.119999,-1.92
2014-03-09 13:05:42.187,-38.16,-22.619999,-2.52
2014-03-09 13:05:42.207,-37.559998,-24.119999,-2.9399998
2014-03-09 13:05:42.227,-36.84,-25.619999,-3.12
2014-03-09 13:05:42.253,-36.3,-26.82,-2.82
2014-03-09 13:05:42.267,-35.94,-27.539999,-2.34
