Date,AngularSpeedX,AngularSpeedY,AngularSpeedZ
2014-03-09 13:05:36.767,-0.47525316,1.7250835,-0.60231316
2014-03-09 13:05:36.787,-0.86009824,2.3286183,-0.54611355
2014-03-09 13:05:36.808,-1.4929546,2.5949554,-0.29443705
2014-03-09 13:05:36.827,-2.157576,2.6682594,-0.19547687
2014-03-09 13:05:36.848,-2.6658158,2.4813347,-0.13927728
2014-03-09 13:05:36.868,-2.7782152,2.122146,0.056199603
2014-03-09 13:05:36.887,-2.7134633,2.1135938,0.17592919
2014-03-09 13:05:36.908,-2.2382102,2.638938,0.035430185
2014-03-09 13:05:36.928,-1.4563028,3.400076,-0.31520647
2014-03-09 13:05:36.949,-0.9798279,2.9150488,-0.42638394
2014-03-09 13:05:36.968,-0.453262,-0.28344148,0.10751228
2014-03-09 13:05:36.989,0.6377433,-2.5949554,0.36651915
2014-03-09 13:05:37.008,1.3023647,-5.1874676,-0.07452556
2014-03-09 13:05:37.027,1.953547,-3.7922513,-1.5149459
2014-03-09 13:05:37.049,1.8387043,-1.4514158,-1.9816469
2014-03-09 13:05:37.068,1.7592919,-1.5430456,-0.64873886
2014-03-09 13:05:37.088,1.409877,-1.8301523,1.1545353
2014-03-09 13:05:37.112,0.43249258,-2.3835962,2.1783454
2014-03-09 13:05:37.128,-0.10873401,-2.1697934,1.9559906
2014-03-09 13:05:37.148,0.29443705,-1.8240436,0.43493605
2014-03-09 13:05:37.167,2.2149973,-2.6865854,-0.5546656
2014-03-09 13:05:37.187,4.2675047,-3.3964107,-0.68661255
2014-03-09 13:05:37.208,4.2711697,-3.3915238,-1.0677924
2014-03-09 13:05:37.238,4.076915,-3.5747833,-1.5454891
2014-03-09 13:05:37.260,4.5399504,-3.0616567,-1.7373008
2014-03-09 13:05:37.279,4.2039747,-1.8619173,-1.5577064
2014-03-09 13:05:37.302,3.0567696,-1.2046263,-1.4648548
2014-03-09 13:05:37.318,2.4190264,-1.2217305,-1.5858061
2014-03-09 13:05:37.339,2.3237314,-1.6224581,-1.6945401
2014-03-09 13:05:37.359,2.4007003,-1.8716911,-1.6383406
2014-03-09 13:05:37.378,2.4104743,-1.7299703,-1.563815
2014-03-09 13:05:37.398,2.3066273,-1.3439035,-1.3255776
2014-03-09 13:05:37.419,1.9327776,-1.1410962,-0.9981538
2014-03-09 13:05:37.439,1.455081,-1.1068878,-0.8698721
2014-03-09 13:05:37.459,1.128879,-1.0506883,-0.9334021
2014-03-09 13:05:37.480,1.0433578,-1.0409144,-0.9224065
2014-03-09 13:05:37.501,1.0665708,-0.9468411,-0.80756384
2014-03-09 13:05:37.522,1.001819,-0.95172805,-0.70005155
2014-03-09 13:05:37.541,0.9272934,-0.9285152,-0.41783184
2014-03-09 13:05:37.563,0.61086524,-0.66706485,-0.3640757
2014-03-09 13:05:37.580,0.34330627,-0.31031954,-0.41905355
2014-03-09 13:05:37.634,0.27000242,-0.18081611,-0.3652974
2014-03-09 13:05:37.662,0.24801129,-0.37995818,-0.37507126
2014-03-09 13:05:37.668,0.23457226,-0.6230826,-0.37140608
2014-03-09 13:05:37.673,0.30909783,-0.56199604,-0.32253686
2014-03-09 13:05:37.678,0.27122417,-0.48991394,-0.30665436
2014-03-09 13:05:37.698,0.21380283,-0.22357668,-0.36163223
2014-03-09 13:05:37.719,-0.028099801,-0.014660766,-0.45204028
2014-03-09 13:05:37.740,-0.18325958,-0.07086037,-0.43493605
2014-03-09 13:05:37.760,-0.267559,-0.17592919,-0.3286455
2014-03-09 13:05:37.779,-0.27366763,-0.204029,-0.24801129
2014-03-09 13:05:37.805,-0.24923302,-0.039095376,-0.12217305
2014-03-09 13:05:37.822,-0.20525073,0.05131268,-0.06841691
2014-03-09 13:05:37.844,-0.20280726,0.118507855,0.07941248
2014-03-09 13:05:37.863,-0.21868975,-0.018325957,0.17592919
2014-03-09 13:05:37.878,-0.24678956,-0.05131268,0.1881465
2014-03-09 13:05:37.899,-0.22968534,-0.0061086523,0.13316862
2014-03-09 13:05:37.919,-0.14660765,0.019547688,0.07819075
2014-03-09 13:05:37.939,-0.1282817,0.09773844,0.07819075
2014-03-09 13:05:37.963,-0.24190263,0.08552113,0.052534413
2014-03-09 13:05:37.989,-0.37140608,0.36163223,0.036651913
2014-03-09 13:05:38.012,-0.6597345,0.70005155,0.09773844
2014-03-09 13:05:38.019,-0.9896017,0.8063421,0.1600467
2014-03-09 13:05:38.044,-1.1386528,0.9505063,0.29932398
2014-03-09 13:05:38.062,-1.2754866,0.98471475,0.50579643
2014-03-09 13:05:38.078,-1.5980235,0.9297369,0.59498274
2014-03-09 13:05:38.113,-1.772731,0.75136423,0.84421575
2014-03-09 13:05:38.121,-1.9730947,0.516792,1.1826351
2014-03-09 13:05:38.154,-1.831374,0.31642818,1.4428637
2014-03-09 13:05:38.159,-1.3023647,0.3848451,1.4025466
2014-03-09 13:05:38.188,-1.0005972,0.50946164,1.1032226
2014-03-09 13:05:38.207,-1.078788,0.6218608,0.8246681
2014-03-09 13:05:38.227,-1.1398746,0.59742624,0.8417723
2014-03-09 13:05:38.249,-0.81245077,0.44226643,0.97005403
2014-03-09 13:05:38.268,-0.14660765,0.3652974,0.9663888
2014-03-09 13:05:38.288,0.23457226,0.30176744,0.8735373
2014-03-09 13:05:38.307,0.28099802,0.30787608,0.72326446
2014-03-09 13:05:38.328,0.16615535,0.34574974,0.64751714
2014-03-09 13:05:38.351,0.13439035,0.41172317,0.5888741
2014-03-09 13:05:38.368,0.012217305,0.42760566,0.6401868
2014-03-09 13:05:38.389,-0.059864793,0.3494149,0.6243043
2014-03-09 13:05:38.414,0.12095132,0.26633725,0.48991394
2014-03-09 13:05:38.439,0.15149458,0.26389378,0.32742378
2014-03-09 13:05:38.457,-0.09773844,0.29443705,0.29565877
2014-03-09 13:05:38.488,-0.1282817,0.2687807,0.24556783
2014-03-09 13:05:38.508,-0.11728613,0.27122417,0.24312437
2014-03-09 13:05:38.528,-0.14782938,0.35918877,0.23701571
2014-03-09 13:05:38.548,-0.21624629,0.3652974,0.2565634
2014-03-09 13:05:38.571,-0.2321288,0.26389378,0.28221974
2014-03-09 13:05:38.591,-0.16615535,0.18936823,0.26145032
2014-03-09 13:05:38.614,-0.11484267,0.13805555,0.2003638
2014-03-09 13:05:38.632,-0.12217305,0.2773328,0.17592919
2014-03-09 13:05:38.662,-0.23823744,0.45814893,0.25411993
2014-03-09 13:05:38.668,-0.36651915,0.44593164,0.27488935
2014-03-09 13:05:38.687,-0.26511553,0.2406809,0.21135938
2014-03-09 13:05:38.712,-0.09896017,0.034208454,0.15149458
2014-03-09 13:05:38.729,-0.008552114,0.002443461,0.13072516
2014-03-09 13:05:38.749,-0.03176499,0.1563815,0.112399206
2014-03-09 13:05:38.768,-0.15760323,0.43249258,0.14294247
2014-03-09 13:05:38.789,-0.33964106,0.4605924,0.14049901
2014-03-09 13:05:38.810,-0.39461896,0.2284636,0.03176499
2014-03-09 13:05:38.829,-0.2125811,0.09285152,-0.014660766
2014-03-09 13:05:38.848,-0.19914207,0.40439278,0.004886922
2014-03-09 13:05:38.869,-0.5204572,0.6218608,0.037873644
2014-03-09 13:05:38.889,-0.6914995,0.8185594,0.10873401
2014-03-09 13:05:38.914,-0.8979719,0.47036624,0.021991149
2014-03-09 13:05:38.929,-0.8026769,0.052534413,-0.073303826
2014-03-09 13:05:38.953,-0.53023106,-0.10629055,-0.10629055
2014-03-09 13:05:38.967,-0.3567453,-0.014660766,-0.04886922
2014-03-09 13:05:38.987,-0.40194935,0.13316862,-0.032986723
2014-03-09 13:05:39.007,-0.5412266,0.39828414,-0.014660766
2014-03-09 13:05:39.028,-0.8686504,0.2932153,-0.043982297
2014-03-09 13:05:39.048,-0.7623598,-0.021991149,-0.087964594
2014-03-09 13:05:39.068,-0.21502456,-0.28221974,-0.07696902
2014-03-09 13:05:39.088,0.15882497,-0.22357668,-0.05009095
2014-03-09 13:05:39.114,-0.0036651916,-0.012217305,-0.04520403
2014-03-09 13:05:39.132,-0.22235495,0.032986723,-0.02443461
2014-03-09 13:05:39.152,-0.22357668,-0.029321533,0.06841691
2014-03-09 13:05:39.168,-0.02076942,-0.13194689,0.15149458
2014-03-09 13:05:39.188,0.15149458,-0.20647246,0.14294247
2014-03-09 13:05:39.214,0.13927728,-0.1685988,0.09896017
2014-03-09 13:05:39.233,0.08307768,-0.039095376,0.064751714
2014-03-09 13:05:39.251,-0.06963864,-0.018325957,0.096516706
2014-03-09 13:05:39.271,-0.018325957,-0.030543262,0.10629055
2014-03-09 13:05:39.290,0.039095376,-0.16982053,0.095294975
2014-03-09 13:05:39.313,0.16493362,-0.25411993,0.05375614
2014-03-09 13:05:39.331,0.16249016,-0.16126843,0.02687807
2014-03-09 13:05:39.352,0.057421334,0.04520403,0.08674286
2014-03-09 13:05:39.368,-0.11362094,0.07452556,0.13194689
2014-03-09 13:05:39.388,-0.12705997,-0.0036651916,0.13316862
2014-03-09 13:05:39.411,-0.081855945,-0.17592919,0.11728613
2014-03-09 13:05:39.431,0.112399206,-0.27000242,0.12217305
2014-03-09 13:05:39.449,0.1966986,-0.12705997,0.103847094
2014-03-09 13:05:39.469,0.11484267,0.112399206,0.12095132
2014-03-09 13:05:39.491,0.015882496,0.204029,0.13927728
2014-03-09 13:05:39.513,-0.09773844,0.08552113,0.13683382
2014-03-09 13:05:39.527,-0.05497787,-0.030543262,0.1282817
2014-03-09 13:05:39.548,0.043982297,-0.16737708,0.16371189
2014-03-09 13:05:39.568,0.21502456,-0.12339478,0.22968534
2014-03-09 13:05:39.592,0.24923302,0.05131268,0.26633725
2014-03-09 13:05:39.610,0.112399206,0.25167647,0.22235495
2014-03-09 13:05:39.629,-0.105068825,0.27855456,0.204029
2014-03-09 13:05:39.649,-0.28710666,0.19792034,0.14660765
2014-03-09 13:05:39.669,-0.3005457,-0.10995574,0.111177474
2014-03-09 13:05:39.687,-0.14172074,-0.25289822,0.08307768
2014-03-09 13:05:39.713,0.111177474,-0.1563815,0.13561209
2014-03-09 13:05:39.732,0.056199603,0.105068825,0.07452556
2014-03-09 13:05:39.752,-0.13927728,0.3042109,-0.12095132
2014-03-09 13:05:39.768,-0.15760323,0.47525316,-0.061086524
2014-03-09 13:05:39.792,-0.22357668,0.46792278,0.064751714
2014-03-09 13:05:39.813,-0.3371976,-0.3640757,0.19792034
2014-03-09 13:05:39.828,-0.41783184,-0.98471475,0.12583824
2014-03-09 13:05:39.848,-0.25289822,-2.4556782,-0.10262536
2014-03-09 13:05:39.869,0.26145032,-3.12763,-0.36651915
2014-03-09 13:05:39.889,0.7806858,-2.7721064,-0.14049901
2014-03-09 13:05:39.908,0.90285885,-2.6267207,0.344528
2014-03-09 13:05:39.928,0.40439278,-2.543643,0.7122689
2014-03-09 13:05:39.956,0.13927728,-2.4678955,2.1514673
2014-03-09 13:05:39.972,0.40317106,-2.2272146,2.4801128
2014-03-09 13:05:39.988,0.82711154,-0.86620694,2.8356364
2014-03-09 13:05:40.013,1.4025466,-0.112399206,2.823419
2014-03-09 13:05:40.028,1.269378,-0.12583824,2.3469443
2014-03-09 13:05:40.048,0.72326446,-0.19058995,2.293188
2014-03-09 13:05:40.067,-0.14660765,-0.36651915,2.4324653
2014-03-09 13:05:40.088,-0.6585127,-0.5497787,2.6633725
2014-03-09 13:05:40.110,-1.2363913,-0.5143485,2.35794
2014-03-09 13:05:40.138,-0.73792523,-0.625526,2.1930063
2014-03-09 13:05:40.155,0.11728613,-0.9957104,2.0060816
2014-03-09 13:05:40.171,0.7648033,-1.4648548,1.2449434
2014-03-09 13:05:40.191,1.5784758,-1.7751744,0.8381071
2014-03-09 13:05:40.211,2.122146,-2.348166,0.75869465
2014-03-09 13:05:40.229,2.896723,-0.70005155,0.82833326
2014-03-09 13:05:40.254,2.4471262,0.5864306,0.5412266
2014-03-09 13:05:40.271,0.79779,0.7892379,0.49602258
2014-03-09 13:05:40.291,-0.3933972,0.37751472,0.8051204
2014-03-09 13:05:40.308,0.017104227,0.9737192,0.75625116
2014-03-09 13:05:40.331,-0.3371976,1.2583824,0.56199604
2014-03-09 13:05:40.352,-1.1533136,1.1484267,0.20280726
2014-03-09 13:05:40.368,-2.1673498,0.5448918,0.44593164
2014-03-09 13:05:40.388,-1.9058995,0.1966986,0.657291
2014-03-09 13:05:40.411,-1.5137241,0.04520403,0.89919364
2014-03-09 13:05:40.431,-1.5247196,0.23335053,0.75625116
2014-03-09 13:05:40.450,-1.7434094,0.37018433,-0.06841691
2014-03-09 13:05:40.468,-2.0647244,0.18203785,-0.35308012
2014-03-09 13:05:40.491,-2.1148155,0.3200934,0.50701815
2014-03-09 13:05:40.510,-1.8875736,2.3628268,1.8057177
2014-03-09 13:05:40.529,-1.9694295,3.0030136,2.1465805
2014-03-09 13:05:40.554,-2.7904325,2.2467623,1.3646729
2014-03-09 13:05:40.570,-2.9443705,1.5503759,0.8185594
2014-03-09 13:05:40.592,-1.346347,1.8167132,-0.07574729
2014-03-09 13:05:40.611,0.6560693,1.3133603,-0.24556783
2014-03-09 13:05:40.628,1.7006488,1.1618657,-0.37384954
2014-03-09 13:05:40.649,1.9865338,1.2596041,-0.3921755
2014-03-09 13:05:40.667,1.9278907,1.2241739,-0.6401868
2014-03-09 13:05:40.687,1.3927728,1.110553,-0.8881981
2014-03-09 13:05:40.708,0.86620694,0.7452556,-0.6939429
2014-03-09 13:05:40.729,0.55955255,0.8368854,-0.54000485
2014-03-09 13:05:40.750,0.49846604,1.0433578,-0.33108896
2014-03-09 13:05:40.771,0.4654793,1.2644911,-0.43127087
2014-03-09 13:05:40.788,0.5510005,0.9969321,-0.312763
2014-03-09 13:05:40.808,0.74281216,0.42760566,-0.42638394
2014-03-09 13:05:40.828,1.0690142,-0.23701571,-0.60231316
2014-03-09 13:05:40.847,1.2266175,-0.43860126,-0.49113566
2014-03-09 13:05:40.868,1.0885619,-0.18936823,-0.30176744
2014-03-09 13:05:40.892,0.86498517,0.44593164,0.062308256
2014-03-09 13:05:40.908,0.49235737,0.6218608,0.17592919
2014-03-09 13:05:40.928,0.46303585,0.5180137,-0.0012217305
2014-03-09 13:05:40.949,0.3494149,0.29077184,-0.28221974
2014-03-09 13:05:40.970,0.20158553,0.59620446,0.27000242
2014-03-09 13:05:40.988,-0.38362336,1.0128145,0.36163223
2014-03-09 13:05:41.010,-0.75625116,0.86376345,-0.07574729
2014-03-09 13:05:41.030,-1.3866642,0.52534413,-0.36041048
2014-03-09 13:05:41.078,-1.563815,0.5119051,-0.040317107
2014-03-09 13:05:41.085,-1.0873401,-0.040317107,0.172264
2014-03-09 13:05:41.089,-0.38973203,-0.7611381,-0.080634214
2014-03-09 13:05:41.108,-0.12217305,-0.8063421,-0.2443461
2014-03-09 13:05:41.128,-0.07819075,-0.6585127,-0.1966986
2014-03-09 13:05:41.147,-0.057421334,-0.37140608,-0.23701571
2014-03-09 13:05:41.169,-0.2321288,-0.45448375,-0.48624873
2014-03-09 13:05:41.190,-0.49480084,-0.5180137,-0.33841935
2014-03-09 13:05:41.209,-0.6096435,-0.593761,-0.1282817
2014-03-09 13:05:41.238,-0.43127087,-0.643852,-0.059864793
2014-03-09 13:05:41.249,-0.18692477,-0.453262,0.09407325
2014-03-09 13:05:41.269,-0.04642576,-0.27488935,0.22602014
2014-03-09 13:05:41.301,-0.0061086523,-0.1563815,0.2602286
2014-03-09 13:05:41.322,-0.02687807,-0.57543504,0.080634214
2014-03-09 13:05:41.330,0.073303826,-1.5943583,-0.33964106
2014-03-09 13:05:41.347,0.5143485,-3.2021556,-1.0519099
2014-03-09 13:05:41.368,1.1545353,-4.967556,-1.6957619
2014-03-09 13:05:41.388,1.858252,-5.8300977,-1.9193386
2014-03-09 13:05:41.409,2.2455406,-6.631553,-2.1355848
2014-03-09 13:05:41.427,3.418402,-3.943746,-2.4898868
2014-03-09 13:05:41.449,4.520403,0.49357912,-2.5937338
2014-03-09 13:05:41.468,4.102571,2.1917844,-0.64751714
2014-03-09 13:05:41.498,1.8154916,-2.3041837,1.8362609
2014-03-09 13:05:41.518,1.4660766,-2.3469443,1.2913691
2014-03-09 13:05:41.538,2.7036896,-0.68294734,-0.007330383
2014-03-09 13:05:41.558,4.718323,-1.1838568,0.008552114
2014-03-09 13:05:41.578,6.0854397,-1.9645426,-0.91996306
2014-03-09 13:05:41.598,6.57291,-1.4892895,-1.5308284
2014-03-09 13:05:41.629,5.76779,-0.9224065,0.07086037
2014-03-09 13:05:41.649,-0.13316862,-0.64751714,0.50946164
2014-03-09 13:05:41.669,-0.06841691,-0.5180137,0.96761054
